Nome_ID,Case,Simulation,Barras,Fase,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
105,1,1,bus_33998182_010,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.62930908967807,89.62815160501982,89.58737637583548,89.51479947153065,89.50027363807463,89.57838892378133,89.60986448373833,89.63607853909107,89.59600702449349,89.65788697279743,89.68581214296863,89.67521926543263,89.66595265147615,89.6524927062997,89.70045009246937,89.6708208647018,89.6901102281705,89.73057838915913,89.73490643148361,89.73033385680728,89.70079550404807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,1,1,bus_33998182_024,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.70374214348945,89.70883992961662,89.66391795219843,89.58083921948533,89.5649628053991,89.64585713530248,89.68099029430043,89.70937762191373,89.66487497223736,89.730592983404,89.76122086016612,89.74982476962288,89.74217662167715,89.72097648751317,89.77192043902954,89.74114755489947,89.76141906058429,89.79654363357157,89.80070345438516,89.79637964508656,89.76575371911736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,1,1,bus_33998182_011,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.75632383477914,89.76612129755163,89.71741950715395,89.62524681959027,89.60841497295115,89.6917197268254,89.72911324537279,89.75996847820092,89.71126880045338,89.78048153824444,89.81395455008776,89.80212081097572,89.79530629065201,89.76733984652654,89.82105501231013,89.78935310114645,89.810547182637,89.84092969811418,89.84521589594202,89.84136187707963,89.81001546567063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,1,1,bus_33998182_025,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,1,1,bus_33998182_026,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,1,1,bus_33998182_027,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.6403778491592,89.6412026449218,89.59915788938004,89.52641810651542,89.51200137918221,89.58976861753223,89.62193036834687,89.64820549484116,89.60766091043742,89.67044345740236,89.69891227356334,89.68821166523453,89.67840928556748,89.66231141918745,89.71198135128643,89.68172302878776,89.70177949245252,89.7415068939674,89.74594361415157,89.74129666666974,89.71104952745152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,1,1,bus_33998182_012,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.62046979870382,89.61616872197175,89.57297834352471,89.49811026445867,89.4839164308125,89.56472479197065,89.59537869193713,89.62348549138021,89.58124560764809,89.64578256488983,89.6759341455009,89.6656923302256,89.65493832559726,89.64052800624742,89.6910129326892,89.66075321989888,89.68107850457703,89.7232664519731,89.72830057152916,89.72431767200686,89.69447475497867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,1,1,bus_33998182_028,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,1,1,bus_33998182_029,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.64657286598886,89.64823653273504,89.60616178395999,89.53346705212192,89.51905422517625,89.59638084670554,89.6285918666767,89.65483502618527,89.61430470570293,89.67698611190032,89.7054466439824,89.69473600849672,89.68492537505468,89.66822669289375,89.717953057678,89.68767024646567,89.70775387528238,89.7468464068271,89.75127825899042,89.74661742253058,89.71633556984176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,1,1,bus_33998182_030,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,1,1,bus_33998182_031,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.76818569662308,89.77780489652518,89.72895851228888,89.63653660168342,89.61972884895988,89.70317577205032,89.74042815726524,89.77147676442087,89.72258542337046,89.79194793926932,89.8256069271783,89.81381916072108,89.80690748182764,89.77884478730621,89.83266836655241,89.8009599557432,89.82219154315764,89.85253367946773,89.85688157975729,89.85309699141584,89.82178580596943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,1,1,bus_33998182_032,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.78019613388113,89.79158107376173,89.74272884017572,89.65010825946784,89.63320066411383,89.71593477669603,89.75357049927013,89.78445571928486,89.7356061924446,89.80476170864897,89.83829466625295,89.82640266328079,89.81972263060767,89.79056974810446,89.84438247413816,89.81263377322581,89.8338569627329,89.86296067670227,89.86721161151956,89.86334554826955,89.83193922898448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,1,1,bus_33998182_033,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,1,1,bus_33998182_034,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.76042430846155,89.77021244865232,89.72144703329413,89.62909522603151,89.61223409677694,89.69566027841331,89.73314339290522,89.76401649377678,89.71525350005076,89.78454552706074,89.81804757933497,89.80619237311564,89.79942402183536,89.77142418435211,89.82518178944292,89.79345998572667,89.8146674113488,89.8450763023001,89.84935105197756,89.84549364663374,89.81412374495993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,1,1,bus_33998182_035,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,1,1,bus_33998182_036,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,1,1,bus_33998182_037,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.63040115185777,89.62591484740918,89.5826223434156,89.50757962815953,89.49341355025607,89.57432851251546,89.60482846926168,89.63310248110139,89.59071213517448,89.6553571614369,89.68566229567986,89.67546751148004,89.66461986875574,89.65016376270759,89.70072021664545,89.67046504372354,89.69081410049843,89.73297791685795,89.73806866455193,89.73414861974275,89.70434844106946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,1,1,bus_33998182_038,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,1,1,bus_33998182_039,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,1,2,bus_xfmr_pri_33998182,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012460332716830638,0.0019314902504216525,0.0017399654058165345,0.001362046598609787,0.0013247571693568074,0.001329479665836652,0.0011601392607174309,0.0015301005064924614,0.0012146206718605503,0.0014424614657180038,0.001730944739907014,0.0017319193105769788,0.0014713721651362828,0.0009170721088746503,0.0011527961129361086,0.0009978696099558599,0.0010908714385001097,0.0005502698550813391,0.0006686730052979532,0.0007123076234414898,0.0006157521552499393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,1,2,bus_xfmr_sec_33998182,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.283249783336217,-26.832358097567138,-26.856692123611513,-26.932893859715836,-26.93713828616632,-27.13625598804823,-27.171030922350614,-27.110668541024395,-27.162762490235465,-27.193085467868947,-27.147454443277418,-27.14413270691183,-27.17308295798632,-27.50440012622605,-27.485358286381203,-27.496180491990373,-27.490342768054596,-27.895014026822576,-27.87826334281429,-27.86514670856627,-27.8649861381984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,1,2,bus_33998182_001,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.293264036867313,-26.845064143071728,-26.870280443139322,-26.950817605471663,-26.95585725230736,-27.14919497823327,-27.186263057711642,-27.121626406229986,-27.17695308557326,-27.203833958382827,-27.155461027995763,-27.152156000542963,-27.183634266640357,-27.512081313954432,-27.49185950724319,-27.504237133171184,-27.49802389437831,-27.900094550053772,-27.88203242001486,-27.86853834826464,-27.869214860927713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,1,2,bus_33998182_013,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,1,2,bus_33998182_006,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.961789816044618,-26.47408831857993,-26.502513885036155,-26.586994989471638,-26.590557104993426,-26.807588616690687,-26.846594058146966,-26.780087622692456,-26.83809050863057,-26.870517282167597,-26.819271057862696,-26.81507588990524,-26.846841477858657,-27.210484398833316,-27.18861712433445,-27.1994000261069,-27.19260657393704,-27.6353607638713,-27.616788551408305,-27.601288097028664,-27.599794545704412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,1,2,bus_33998182_014,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.29326407311357,-26.845064179164275,-26.870280479229173,-26.950817641557364,-26.955857288391268,-27.149195014406303,-27.186263093892446,-27.1216264424085,-27.176953121751247,-27.203833994588237,-27.155461064200445,-27.15215603674588,-27.18363430284595,-27.512081350266563,-27.491859543558537,-27.504237169484266,-27.498023930692742,-27.900094586503762,-27.882032456463453,-27.86853838471147,-27.869214897371283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,1,2,bus_33998182_002,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.30376130217774,-26.858725210440884,-26.88460815778412,-26.966366723313936,-26.971311352479084,-27.162734117294207,-27.200517752161314,-27.134905019031333,-27.19117666612751,-27.216989686822483,-27.167692364346593,-27.16415597365001,-27.19611839728883,-27.52343877466493,-27.502706527249735,-27.51511727111253,-27.50873155137132,-27.90912458947823,-27.890738288095456,-27.876886735562056,-27.877379091664082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,1,2,bus_33998182_003,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.29220959175526,-26.843266728529144,-26.86873607555303,-26.95326084266393,-26.959458336995798,-27.147865772368185,-27.186950467464023,-27.118078868251093,-27.176332106690733,-27.200180178441403,-27.149490694226444,-27.146515992874008,-27.180621473729545,-27.506859008244785,-27.485790574440102,-27.50013795398228,-27.49366859611902,-27.89461373939063,-27.87528627893519,-27.86178066940002,-27.86378670519748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132,1,2,bus_33998182_015,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.30240577677853,-26.857614845691558,-26.883508058306546,-26.96528246896803,-26.970227664863476,-27.161514854576044,-27.1992973544085,-27.13367690618441,-27.189959937623907,-27.215725376849573,-27.166417576293767,-27.162879965722674,-27.194844726160728,-27.522015237776962,-27.501270620529986,-27.513683918885107,-27.507293591834358,-27.90749215703843,-27.88910169003643,-27.87524538567233,-27.87573784891791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,1,2,bus_33998182_016,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,1,2,bus_33998182_004,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.32065488260819,-26.880335294469646,-26.907261246561074,-26.99072546756265,-26.995535430758352,-27.18404343516065,-27.22272321494652,-27.155769427194752,-27.213386777474668,-27.23755002305073,-27.186932386389042,-27.183092190484583,-27.2157623687723,-27.54139978086757,-27.519793422470368,-27.53231640952335,-27.525616829200136,-27.923289132909044,-27.904449632844777,-27.89011822617984,-27.890434079236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,1,2,bus_33998182_005,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.299002814273873,-26.851492668688945,-26.87771501337005,-26.96400153458042,-26.970637266837183,-27.15698525202221,-27.1951497515705,-27.126091721277763,-27.185008786017647,-27.2076848448871,-27.15675059213288,-27.154027624918495,-27.18767822768495,-27.513392116831874,-27.491742405769187,-27.506329508976272,-27.49971377221843,-27.899120742497942,-27.879819139294334,-27.866510843626898,-27.868791489343558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
136,1,2,bus_33998182_017,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.275782631857524,-26.826930606162858,-26.85238469110539,-26.936999060757124,-26.943227752388886,-27.131418490572486,-27.170601624569183,-27.101572844335575,-27.15991800888658,-27.183652391840663,-27.13288127300587,-27.12991525717486,-27.164138669098648,-27.49015965309718,-27.469074540848325,-27.48351065200655,-27.477035059367818,-27.87782755750834,-27.858430951948055,-27.844919752903795,-27.846993298839195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,1,2,bus_33998182_018,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.31726759927701,-26.877323898919066,-26.904270139104483,-26.987765444197294,-26.992575166391767,-27.180877048385323,-27.219560335349758,-27.152588287523777,-27.210229554220046,-27.234316418416462,-27.18367595793875,-27.179831903712657,-27.212509191162223,-27.537927733100968,-27.516297635173395,-27.528824440503744,-27.52211609679294,-27.919500302819532,-27.900651275321067,-27.88630888605237,-27.886622812744463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,1,2,bus_33998182_019,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139,1,2,bus_33998182_020,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.299722317051703,-26.85247323069386,-26.878701596813553,-26.96499166352788,-26.971633511222883,-27.157830496784634,-27.195986816705513,-27.126931546397678,-27.18584941837592,-27.208476942128577,-27.157545808285946,-27.154825575107203,-27.188473379641977,-27.514009181571588,-27.492352066730458,-27.506941806158455,-27.500325049480523,-27.899502687933573,-27.880198257841815,-27.86689882175486,-27.869182524264414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
140,1,2,bus_33998182_021,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.296416267807913,-26.84926516489673,-26.875504837372734,-26.961830557922905,-26.968474517290396,-27.154606466279482,-27.192730955074843,-27.123677635047287,-27.18260826330355,-27.20520593738228,-27.154268068334133,-27.151553825180397,-27.185184219235282,-27.510664965510895,-27.488995561055983,-27.50359199751809,-27.49696930654224,-27.8960577817859,-27.876765045081925,-27.86346196719598,-27.865758027212824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141,1,2,bus_33998182_022,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,1,2,bus_33998182_007,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.753072041760145,-26.2412739877661,-26.27223135352927,-26.361687686497522,-26.364828673846713,-26.59366320135252,-26.63517979677903,-26.564969126811718,-26.62655846716444,-26.66048043887254,-26.605819638879577,-26.601106902424128,-26.634602873574085,-27.019186079066426,-26.99550156987526,-27.00629773777913,-26.998877175204807,-27.466261847997654,-27.44657586009502,-27.4296295284153,-27.42736929164589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
143,1,2,bus_33998182_023,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144,1,2,bus_33998182_008,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.864678086124886,-26.369856726529243,-26.401712116113025,-26.493100343668804,-26.49634249657352,-26.715175874394134,-26.75667862979069,-26.685616101460294,-26.748295136404714,-26.778634757344186,-26.72310880127505,-26.718382129945862,-26.752015440617516,-27.125686708714785,-27.10130474035129,-27.112300118231634,-27.10463546594089,-27.55769745622414,-27.537852239978918,-27.520686050736312,-27.51849669053664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,1,2,bus_33998182_009,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.639406824466345,-26.11392007367626,-26.14581457604515,-26.23716269235107,-26.240037982722686,-26.475924670165565,-26.518803184690533,-26.44694827289498,-26.509992644384862,-26.54526705771758,-26.48915909548915,-26.48421732602516,-26.518581965122763,-26.914459643241003,-26.890163530509763,-26.900865562472532,-26.893238223517837,-27.374361983169766,-27.35416282291354,-27.33653311014144,-27.33381827285161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,1,2,bus_33998182_010,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.678007918876354,-26.156341204277144,-26.187577937747562,-26.27746285394666,-26.28055407121878,-26.51466315012799,-26.5564394779923,-26.485877975550554,-26.54782471150066,-26.58303918021894,-26.528022379469743,-26.523209745306293,-26.556884250274326,-26.948861473850194,-26.924935030534908,-26.93574268804466,-26.9282363869065,-27.404581222677553,-27.38476101004793,-27.367663933896946,-27.365329989669497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147,1,2,bus_33998182_024,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148,1,2,bus_33998182_011,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26.925222518095648,-26.439513842680697,-26.472886304994333,-26.56756885338304,-26.570961847551924,-26.783520932358375,-26.82507659229647,-26.752546903659287,-26.8170894541411,-26.844431913060202,-26.787410160832415,-26.782618238531853,-26.816474261178236,-27.185412092955257,-27.159872927194105,-27.171158448615973,-27.163097098972706,-27.60884938899767,-27.588710300451343,-27.571134796012785,-27.56900646298054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
