Nome_ID,Simulation,Elementos,Fase,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5,Time_6,Time_7,Time_8,Time_9,Time_10,Time_11,Time_12,Time_13,Time_14,Time_15,Time_16,Time_17,Time_18,Time_19,Time_20,Time_21,Time_22,Time_23,Time_24,Time_25,Time_26,Time_27,Time_28,Time_29,Time_30,Time_31,Time_32,Time_33,Time_34,Time_35,Time_36,Time_37,Time_38,Time_39,Time_40,Time_41,Time_42,Time_43,Time_44,Time_45,Time_46,Time_47,Time_48,Time_49,Time_50,Time_51,Time_52,Time_53,Time_54,Time_55,Time_56,Time_57,Time_58,Time_59,Time_60,Time_61,Time_62,Time_63,Time_64,Time_65,Time_66,Time_67,Time_68,Time_69,Time_70,Time_71,Time_72,Time_73,Time_74,Time_75,Time_76,Time_77,Time_78,Time_79,Time_80,Time_81,Time_82,Time_83,Time_84,Time_85,Time_86,Time_87,Time_88,Time_89,Time_90,Time_91,Time_92,Time_93,Time_94,Time_95,
595,2,Load.c21,C,125.973,125.987,126.049,126.04,126.056,126.079,126.071,126.1,126.091,126.091,126.094,126.115,126.1,126.114,126.103,126.107,126.138,126.095,126.133,126.079,125.997,125.872,125.687,125.641,125.583,125.219,125.249,125.24,125.21,123.286,123.32,123.282,123.279,122.23,122.259,122.205,122.247,121.547,121.444,121.535,121.519,121.202,121.15,120.971,120.937,121.007,121.007,121.106,121.008,121.294,121.365,121.352,121.318,121.592,121.645,121.598,121.615,122.013,122.035,122.037,122.002,122.455,122.461,122.441,122.386,123.234,123.323,123.186,123.078,124.984,124.81,124.622,124.671,125,125.004,125.067,125.125,125.146,125.176,125.254,125.217,125.284,125.384,125.447,125.471,125.498,125.542,125.601,125.64,125.679,125.714,125.807,125.845,125.836,125.942,125.973,
596,2,Load.c22,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
597,2,Load.c23,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,2,Load.c24,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
599,2,Load.c25,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
600,2,Load.c26,C,0.0993093,0.0936562,0.0907129,0.0846019,0.081433,0.0850646,0.0743162,0.0793534,0.0767137,0.0717913,0.0729692,0.0763453,0.0727736,0.0752805,0.0697902,0.0660097,0.0731184,0.0732838,0.0722491,0.0805022,0.0852021,0.124289,0.180019,0.155894,0.178301,0.730419,0.721546,0.717374,0.735937,2.95983,2.9535,2.95301,2.95887,4.12857,4.13889,4.14004,4.13214,4.84521,4.84044,4.84183,4.82767,5.23913,5.24858,5.29588,5.30159,5.34441,5.33971,5.32717,5.34415,5.1293,5.11825,5.11904,5.11026,4.7801,4.77862,4.77811,4.77932,4.33478,4.33493,4.3316,4.32875,3.84779,3.85132,3.85134,3.86264,2.88099,2.86574,2.89196,2.9225,0.497487,0.535542,0.585124,0.589617,0.231588,0.249809,0.223521,0.227481,0.226291,0.208043,0.20485,0.201924,0.196091,0.180679,0.185542,0.169861,0.153808,0.160959,0.158211,0.165924,0.150523,0.13789,0.129101,0.131658,0.132498,0.109293,0.0993162,
601,2,Load.c27,C,0.0882043,0.0847487,0.0811356,0.0782595,0.076331,0.0769345,0.0724286,0.0736167,0.072786,0.0706499,0.0709818,0.0716905,0.0706461,0.0713329,0.0692762,0.0675054,0.0696179,0.0709167,0.0693691,0.0751253,0.0809862,0.106654,0.143357,0.123848,0.135456,0.752446,0.748463,0.744412,0.754781,3.11637,3.11298,3.1165,3.12037,4.34413,4.35154,4.35494,4.34744,5.08552,5.08592,5.08416,5.07511,5.49577,5.50451,5.54332,5.5486,5.59773,5.59149,5.58193,5.59555,5.37454,5.3658,5.36693,5.35973,5.01915,5.01563,5.01683,5.01675,4.5529,4.55331,4.55151,4.55112,4.04548,4.04827,4.04758,4.05655,3.0284,3.01595,3.03838,3.06551,0.495041,0.528206,0.565894,0.56331,0.207224,0.217206,0.201317,0.199364,0.19768,0.187686,0.18186,0.183129,0.176941,0.163015,0.162112,0.152287,0.144425,0.144401,0.139142,0.140315,0.129681,0.122451,0.111548,0.111036,0.110692,0.0946956,0.0882083,
602,2,PVSystem.pv_0,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
603,2,PVSystem.pv_1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
604,2,PVSystem.pv_2,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
