hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 125.569, 89.9647, 0.263881, 65.6831, 2.18127, 58.2259, 2.18127, -121.774
0, 1800.00000, 125.638, 89.9599, 0.243469, 65.7877, 2.0051, 58.2173, 2.0051, -121.783
0, 2700.00000, 125.76, 89.968, 0.226453, 65.7059, 1.86812, 58.2222, 1.86812, -121.778
1, 0.00000, 125.812, 89.9577, 0.204825, 65.9248, 1.68073, 58.2076, 1.68073, -121.792
1, 900.00000, 125.843, 89.9588, 0.202152, 65.8075, 1.67014, 58.2082, 1.67014, -121.792
1, 1800.00000, 125.906, 89.9628, 0.188292, 66.0236, 1.53396, 58.2092, 1.53396, -121.791
1, 2700.00000, 125.923, 89.9526, 0.179779, 65.9352, 1.48357, 58.1979, 1.48357, -121.802
2, 0.00000, 125.97, 89.9605, 0.173903, 66.0316, 1.42018, 58.2042, 1.42018, -121.796
2, 900.00000, 125.96, 89.9586, 0.178111, 65.9041, 1.46922, 58.2033, 1.46922, -121.797
2, 1800.00000, 125.962, 89.9554, 0.1772, 65.79, 1.47411, 58.2002, 1.47411, -121.8
2, 2700.00000, 125.989, 89.9561, 0.172437, 65.8698, 1.43094, 58.1998, 1.43094, -121.8
3, 0.00000, 126.025, 89.9599, 0.163092, 66.0569, 1.33357, 58.2016, 1.33357, -121.798
3, 900.00000, 126.005, 89.955, 0.165068, 65.9954, 1.35953, 58.1973, 1.35953, -121.803
3, 1800.00000, 126.016, 89.9602, 0.167421, 65.9385, 1.37852, 58.2028, 1.37852, -121.797
3, 2700.00000, 126.007, 89.9537, 0.164687, 65.9045, 1.36413, 58.196, 1.36413, -121.804
4, 0.00000, 126.02, 89.9509, 0.159976, 65.8757, 1.32983, 58.1923, 1.32983, -121.808
4, 900.00000, 126.044, 89.9604, 0.157934, 65.9793, 1.29169, 58.2012, 1.29169, -121.799
4, 1800.00000, 126.017, 89.952, 0.156745, 66.2187, 1.27777, 58.1924, 1.27777, -121.808
4, 2700.00000, 126.05, 89.9586, 0.155943, 66.0041, 1.27686, 58.1991, 1.27686, -121.801
5, 0.00000, 125.886, 89.9633, 0.199764, 65.6866, 1.65933, 58.2122, 1.65933, -121.788
5, 900.00000, 125.626, 89.9598, 0.255877, 65.405, 2.15508, 58.2198, 2.15508, -121.78
5, 1800.00000, 125.116, 89.9816, 0.384812, 65.2459, 3.24161, 58.2672, 3.24161, -121.733
5, 2700.00000, 124.473, 89.9986, 0.512669, 65.5145, 4.22356, 58.3084, 4.22356, -121.692
6, 0.00000, 125.053, 89.9338, 0.296372, 67.358, 2.22911, 58.1978, 2.22911, -121.802
6, 900.00000, 124.926, 89.9353, 0.306005, 67.7385, 2.23031, 58.1996, 2.23031, -121.8
6, 1800.00000, 125.422, 89.9374, 0.2555, 66.6593, 2.02588, 58.1954, 2.02588, -121.805
6, 2700.00000, 125.51, 89.9291, 0.246833, 66.1892, 2.02929, 58.1866, 2.02929, -121.813
7, 0.00000, 125.538, 89.9259, 0.225914, 66.7273, 1.80345, 58.1782, 1.80345, -121.822
7, 900.00000, 125.358, 89.9461, 0.260964, 66.9427, 2.01182, 58.2037, 2.01182, -121.796
7, 1800.00000, 125.511, 89.9508, 0.218327, 67.587, 1.6031, 58.2005, 1.6031, -121.799
7, 2700.00000, 125.697, 89.9415, 0.203135, 66.8479, 1.59559, 58.1902, 1.59559, -121.81
8, 0.00000, 125.582, 89.9213, 0.232442, 65.7056, 1.95378, 58.1769, 1.95378, -121.823
8, 900.00000, 125.563, 89.9271, 0.24429, 65.588, 2.05767, 58.1847, 2.05767, -121.815
8, 1800.00000, 125.696, 89.9251, 0.210924, 65.9277, 1.75199, 58.1761, 1.75199, -121.824
8, 2700.00000, 125.64, 89.942, 0.234961, 65.6919, 1.94859, 58.1975, 1.94859, -121.803
9, 0.00000, 125.451, 89.9272, 0.263381, 65.4245, 2.21667, 58.1889, 2.21667, -121.811
9, 900.00000, 125.595, 89.9316, 0.23171, 65.7198, 1.92116, 58.1868, 1.92116, -121.813
9, 1800.00000, 125.468, 89.9317, 0.253487, 65.9005, 2.07676, 58.1904, 2.07676, -121.81
9, 2700.00000, 125.239, 89.894, 0.28457, 65.3894, 2.42923, 58.1602, 2.42923, -121.84
10, 0.00000, 125.495, 89.9186, 0.254801, 65.461, 2.16308, 58.1785, 2.16308, -121.822
10, 900.00000, 125.371, 89.9008, 0.250133, 65.6116, 2.09838, 58.1597, 2.09838, -121.84
10, 1800.00000, 125.497, 89.9287, 0.241068, 65.9404, 1.96755, 58.1848, 1.96755, -121.815
10, 2700.00000, 125.266, 89.9254, 0.283716, 65.7234, 2.33119, 58.1902, 2.33119, -121.81
11, 0.00000, 124.792, 89.9287, 0.398186, 65.4533, 3.32731, 58.2163, 3.32731, -121.784
11, 900.00000, 124.723, 89.9241, 0.414821, 65.3878, 3.49164, 58.2152, 3.49164, -121.785
11, 1800.00000, 125.02, 89.9311, 0.349128, 65.5679, 2.9096, 58.2093, 2.9096, -121.791
11, 2700.00000, 125.187, 89.9375, 0.302122, 66.3215, 2.41452, 58.2045, 2.41452, -121.796
12, 0.00000, 125.327, 89.9412, 0.283084, 65.9925, 2.30086, 58.2059, 2.30086, -121.794
12, 900.00000, 125.092, 89.9389, 0.328021, 66.0154, 2.66417, 58.2112, 2.66417, -121.789
12, 1800.00000, 125.372, 89.9497, 0.278253, 66.2056, 2.2337, 58.2129, 2.2337, -121.787
12, 2700.00000, 125.532, 89.9515, 0.253324, 66.0208, 2.05753, 58.2104, 2.05753, -121.79
13, 0.00000, 125.487, 89.9475, 0.264492, 65.7375, 2.17632, 58.2088, 2.17632, -121.791
13, 900.00000, 125.491, 89.9374, 0.242197, 66.2489, 1.93566, 58.1935, 1.93566, -121.806
13, 1800.00000, 125.253, 89.9311, 0.279706, 65.9397, 2.25626, 58.1947, 2.25626, -121.805
13, 2700.00000, 125.473, 89.9443, 0.249885, 66.1139, 1.99831, 58.2022, 1.99831, -121.798
14, 0.00000, 125.363, 89.9308, 0.262586, 66.0279, 2.12083, 58.1913, 2.12083, -121.809
14, 900.00000, 125.446, 89.937, 0.252965, 66.1067, 2.0371, 58.1955, 2.0371, -121.805
14, 1800.00000, 125.431, 89.9428, 0.255573, 66.2936, 2.02805, 58.2012, 2.02805, -121.799
14, 2700.00000, 125.444, 89.9451, 0.259808, 66.0445, 2.08779, 58.205, 2.08779, -121.795
15, 0.00000, 125.444, 89.9396, 0.259259, 65.902, 2.10724, 58.1997, 2.10724, -121.8
15, 900.00000, 125.338, 89.9253, 0.272733, 65.6935, 2.25116, 58.1884, 2.25116, -121.812
15, 1800.00000, 125.347, 89.9409, 0.282232, 65.8139, 2.30535, 58.2052, 2.30535, -121.795
15, 2700.00000, 125.384, 89.9425, 0.290422, 65.5077, 2.42407, 58.2094, 2.42407, -121.791
16, 0.00000, 125.362, 89.9427, 0.284854, 65.8198, 2.33216, 58.2075, 2.33216, -121.793
16, 900.00000, 125.225, 89.9433, 0.314495, 65.7735, 2.57839, 58.2138, 2.57839, -121.786
16, 1800.00000, 125.104, 89.9385, 0.337763, 65.6932, 2.7852, 58.2137, 2.7852, -121.786
16, 2700.00000, 125.199, 89.9463, 0.301093, 66.0125, 2.40579, 58.2139, 2.40579, -121.786
17, 0.00000, 124.781, 89.9409, 0.393585, 65.621, 3.22767, 58.2268, 3.22767, -121.773
17, 900.00000, 124.444, 89.9333, 0.497598, 65.0015, 4.2641, 58.242, 4.2641, -121.758
17, 1800.00000, 123.439, 89.9054, 0.695506, 64.825, 6.03341, 58.2546, 6.03341, -121.745
17, 2700.00000, 122.648, 89.9094, 0.841819, 64.9904, 7.21209, 58.2877, 7.21209, -121.712
18, 0.00000, 122.097, 89.9192, 1.01325, 64.9002, 8.81236, 58.3334, 8.81236, -121.667
18, 900.00000, 122.298, 89.9491, 0.974944, 65.097, 8.35809, 58.3541, 8.35809, -121.646
18, 1800.00000, 122.477, 89.9286, 0.883986, 65.2612, 7.47463, 58.3135, 7.47463, -121.687
18, 2700.00000, 122.4, 89.9482, 0.903873, 65.346, 7.58046, 58.337, 7.58046, -121.663
19, 0.00000, 122.487, 89.9256, 0.831399, 65.4547, 6.88895, 58.2991, 6.88895, -121.701
19, 900.00000, 122.711, 89.9429, 0.808505, 65.4637, 6.69936, 58.3125, 6.69936, -121.688
19, 1800.00000, 122.774, 89.9463, 0.801185, 65.4503, 6.64498, 58.3141, 6.64498, -121.686
19, 2700.00000, 122.855, 89.9353, 0.791692, 65.2943, 6.6463, 58.3024, 6.6463, -121.698
20, 0.00000, 123.08, 89.9477, 0.754437, 65.3174, 6.31622, 58.307, 6.31622, -121.693
20, 900.00000, 122.939, 89.9385, 0.79484, 65.1514, 6.74277, 58.3065, 6.74277, -121.693
20, 1800.00000, 123.107, 89.9444, 0.757055, 65.1926, 6.39272, 58.3046, 6.39272, -121.695
20, 2700.00000, 123.454, 89.947, 0.68581, 65.2095, 5.78, 58.2925, 5.78, -121.707
21, 0.00000, 123.641, 89.9658, 0.67104, 65.195, 5.66001, 58.3088, 5.66001, -121.691
21, 900.00000, 123.745, 89.9508, 0.621896, 65.2857, 5.20949, 58.2832, 5.20949, -121.717
21, 1800.00000, 123.701, 89.9362, 0.605057, 65.2599, 5.05825, 58.2654, 5.05825, -121.735
21, 2700.00000, 123.917, 89.9537, 0.582163, 65.3134, 4.85604, 58.2783, 4.85604, -121.722
22, 0.00000, 124.145, 89.9625, 0.547588, 65.3279, 4.56646, 58.2802, 4.56646, -121.72
22, 900.00000, 124.242, 89.9734, 0.524702, 65.4861, 4.31816, 58.2857, 4.31816, -121.714
22, 1800.00000, 124.458, 89.9654, 0.47831, 65.4987, 3.94479, 58.269, 3.94479, -121.731
22, 2700.00000, 124.541, 89.9629, 0.469519, 65.3223, 3.91942, 58.2653, 3.91942, -121.735
23, 0.00000, 124.949, 89.9683, 0.390496, 65.5004, 3.23448, 58.2547, 3.23448, -121.745
23, 900.00000, 125.037, 89.9779, 0.38255, 65.4839, 3.16752, 58.2625, 3.16752, -121.738
23, 1800.00000, 125.099, 89.9741, 0.363062, 65.6603, 2.982, 58.2544, 2.982, -121.746
23, 2700.00000, 125.249, 89.9749, 0.33426, 65.5809, 2.75528, 58.2501, 2.75528, -121.75
24, 0.00000, 125.569, 89.9647, 0.263928, 65.683, 2.18144, 58.2266, 2.18144, -121.773
