hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
14, 2700.00000, 125.519, -30.2298, 0.218022, 67.0865, 1.4271, -62.1074, 1.45084, 116.551
15, 0.00000, 125.587, -30.2233, 0.217062, 66.9294, 1.34084, -62.1009, 1.36463, 116.476
15, 900.00000, 125.6, -30.2258, 0.227623, 66.6978, 1.30115, -62.1084, 1.3263, 116.352
15, 1800.00000, 125.523, -30.234, 0.236054, 66.8279, 1.41032, -62.1197, 1.43629, 116.409
15, 2700.00000, 125.65, -30.2268, 0.241815, 66.4814, 1.22147, -62.1163, 1.24858, 116.143
16, 0.00000, 125.522, -30.2391, 0.238137, 66.8369, 1.38064, -62.126, 1.40698, 116.359
16, 900.00000, 125.397, -30.259, 0.262841, 66.7815, 1.50093, -62.1564, 1.53006, 116.306
16, 1800.00000, 125.334, -30.2714, 0.28195, 66.6912, 1.55534, -62.1771, 1.58672, 116.231
16, 2700.00000, 125.294, -30.2521, 0.252945, 67.0403, 1.73453, -62.1439, 1.76181, 116.574
17, 0.00000, 125.078, -30.2931, 0.328909, 66.5959, 1.9297, -62.2175, 1.96588, 116.282
17, 900.00000, 125.191, -30.3089, 0.41198, 65.888, 1.67792, -62.2729, 1.72501, 115.57
17, 1800.00000, 124.769, -30.38, 0.57429, 65.6822, 2.13024, -62.416, 2.19654, 115.221
17, 2700.00000, 124.134, -30.4501, 0.69699, 65.8646, 2.97748, -62.538, 3.05709, 115.409
18, 0.00000, 124.02, -30.5063, 0.836194, 65.7589, 2.96437, -62.6582, 3.06211, 114.885
18, 900.00000, 123.798, -30.5215, 0.807103, 65.9805, 3.27762, -62.6594, 3.37092, 115.192
18, 1800.00000, 123.707, -30.5108, 0.733979, 66.1749, 3.45455, -62.6142, 3.53804, 115.527
18, 2700.00000, 123.496, -30.5273, 0.751791, 66.2646, 3.76423, -62.6363, 3.84921, 115.616
19, 0.00000, 123.484, -30.4999, 0.693258, 66.3917, 3.91023, -62.5818, 3.9873, 115.863
19, 900.00000, 123.601, -30.4894, 0.674164, 66.3999, 3.75205, -62.5639, 3.82714, 115.86
19, 1800.00000, 123.656, -30.4832, 0.667931, 66.3843, 3.68591, -62.5545, 3.76036, 115.856
19, 2700.00000, 123.928, -30.4564, 0.658343, 66.2103, 3.33905, -62.5252, 3.41304, 115.744
20, 0.00000, 124.04, -30.4371, 0.62772, 66.2347, 3.23339, -62.4927, 3.30376, 115.803
20, 900.00000, 124.15, -30.4356, 0.659497, 66.0466, 3.05955, -62.5055, 3.13431, 115.603
20, 1800.00000, 124.207, -30.4194, 0.628755, 66.0925, 3.03575, -62.4762, 3.10665, 115.704
20, 2700.00000, 124.419, -30.388, 0.56982, 66.1137, 2.79503, -62.4185, 2.85908, 115.789
21, 0.00000, 124.524, -30.377, 0.557448, 66.0936, 2.66715, -62.4029, 2.72998, 115.76
21, 900.00000, 124.551, -30.3636, 0.517381, 66.2019, 2.66525, -62.371, 2.72304, 115.921
21, 1800.00000, 124.578, -30.3455, 0.503582, 66.1724, 2.71293, -62.3459, 2.76872, 116.017
21, 2700.00000, 124.652, -30.3413, 0.484752, 66.2322, 2.59496, -62.3343, 2.64877, 116.02
22, 0.00000, 124.79, -30.3258, 0.455989, 66.2491, 2.41712, -62.3066, 2.4678, 116.031
22, 900.00000, 124.724, -30.3243, 0.438133, 66.4256, 2.54, -62.2959, 2.58819, 116.184
22, 1800.00000, 124.913, -30.3039, 0.399224, 66.4462, 2.28418, -62.2595, 2.32817, 116.201
22, 2700.00000, 125.098, -30.284, 0.390899, 66.2463, 2.05789, -62.2368, 2.10132, 116.088
23, 0.00000, 125.314, -30.2562, 0.325642, 66.4556, 1.78495, -62.1811, 1.82103, 116.212
23, 900.00000, 125.367, -30.2481, 0.319041, 66.4336, 1.7358, -62.1698, 1.77116, 116.211
23, 1800.00000, 125.346, -30.2517, 0.303303, 66.6393, 1.7387, -62.1662, 1.77219, 116.299
23, 2700.00000, 125.514, -30.226, 0.279032, 66.5484, 1.57137, -62.1305, 1.60217, 116.305
24, 0.00000, 125.788, -30.1928, 0.220206, 66.6789, 1.21953, -62.0725, 1.24395, 116.339
