hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 900.00000, 126.141, -30.2181, 126.664, -150.097, 126.272, 89.9087, 0.127869, -138.296, 1.47388, -61.9358, 0.982744, 178.104, 0.00457529, 58.5054, 1.22495, 79.0022
0, 1800.00000, 126.164, -30.2088, 126.645, -150.098, 126.289, 89.908, 0.117206, -138.303, 1.40944, -61.9317, 0.939993, 178.104, 0.00510722, 58.4636, 1.17303, 78.917
0, 2700.00000, 126.256, -30.1888, 126.701, -150.086, 126.369, 89.9195, 0.109242, -138.263, 1.29025, -61.9162, 0.860698, 178.117, 0.00447038, 58.5328, 1.0731, 78.9552
1, 0.00000, 126.248, -30.1843, 126.653, -150.093, 126.359, 89.9142, 0.0981128, -138.372, 1.22615, -61.9172, 0.818134, 178.111, 0.00493129, 58.4901, 1.02184, 78.8434
1, 900.00000, 126.286, -30.1769, 126.67, -150.087, 126.378, 89.916, 0.0954674, -136.766, 1.15413, -61.9112, 0.770181, 178.116, 0.00482353, 58.5026, 0.959237, 78.841
1, 1800.00000, 126.29, -30.1731, 126.682, -150.088, 126.412, 89.9226, 0.092191, -140.377, 1.17747, -61.9094, 0.78573, 178.119, 0.00431088, 58.5571, 0.983827, 78.8806
1, 2700.00000, 126.319, -30.1654, 126.65, -150.087, 126.396, 89.9147, 0.0832373, -135.622, 1.05023, -61.9056, 0.70106, 178.117, 0.00524796, 58.473, 0.873204, 78.7153
2, 0.00000, 126.335, -30.1616, 126.683, -150.084, 126.437, 89.9234, 0.0834796, -139.016, 1.07983, -61.9022, 0.720762, 178.122, 0.00456723, 58.536, 0.901391, 78.8063
2, 900.00000, 126.341, -30.1613, 126.683, -150.082, 126.426, 89.9213, 0.0840996, -136.88, 1.03116, -61.9016, 0.688309, 178.123, 0.0043703, 58.5539, 0.857603, 78.8167
2, 1800.00000, 126.363, -30.157, 126.677, -150.08, 126.422, 89.9183, 0.0811956, -133.929, 0.973473, -61.8986, 0.649904, 178.123, 0.00487691, 58.5066, 0.806627, 78.7334
2, 2700.00000, 126.361, -30.1562, 126.681, -150.08, 126.431, 89.9206, 0.0803411, -135.277, 0.957396, -61.8985, 0.639156, 178.125, 0.00420167, 58.5733, 0.794263, 78.7976
3, 0.00000, 126.365, -30.1535, 126.689, -150.081, 126.458, 89.9254, 0.0778735, -138.551, 1.00616, -61.8971, 0.671689, 178.125, 0.00435931, 58.5606, 0.839518, 78.7893
3, 900.00000, 126.36, -30.1545, 126.67, -150.083, 126.437, 89.9204, 0.0769029, -136.225, 0.976252, -61.8983, 0.651774, 178.123, 0.00472402, 58.5221, 0.812352, 78.7281
3, 1800.00000, 126.373, -30.1531, 126.696, -150.079, 126.456, 89.9251, 0.0791719, -137.19, 0.982891, -61.896, 0.656164, 178.127, 0.0042203, 58.5753, 0.818026, 78.8077
3, 2700.00000, 126.377, -30.1514, 126.67, -150.081, 126.437, 89.919, 0.0751547, -134.211, 0.941422, -61.8959, 0.628585, 178.124, 0.00507371, 58.4935, 0.781505, 78.671
4, 0.00000, 126.394, -30.1471, 126.661, -150.081, 126.439, 89.917, 0.0713207, -132.14, 0.901249, -61.8934, 0.60185, 178.124, 0.00558945, 58.4579, 0.746941, 78.5722
4, 900.00000, 126.401, -30.1459, 126.694, -150.079, 126.478, 89.9258, 0.0732189, -136.936, 0.98844, -61.8913, 0.659981, 178.127, 0.00543786, 58.474, 0.824418, 78.6634
4, 1800.00000, 126.341, -30.1558, 126.648, -150.088, 126.431, 89.9189, 0.0737839, -138.047, 0.998211, -61.9011, 0.666446, 178.119, 0.00496199, 58.501, 0.833648, 78.6869
4, 2700.00000, 126.398, -30.1459, 126.688, -150.08, 126.473, 89.9248, 0.0722696, -136.759, 0.967652, -61.8918, 0.646105, 178.127, 0.00526286, 58.4854, 0.806776, 78.6684
5, 0.00000, 126.329, -30.1691, 126.704, -150.079, 126.41, 89.9214, 0.0943161, -136.159, 1.0886, -61.9044, 0.726525, 178.124, 0.00422134, 58.5669, 0.902724, 78.9024
5, 900.00000, 126.242, -30.198, 126.677, -150.085, 126.295, 89.9058, 0.117372, -132.531, 1.25008, -61.921, 0.833987, 178.112, 0.00544223, 58.4417, 1.02927, 78.8896
5, 1800.00000, 126.028, -30.2687, 126.73, -150.089, 126.134, 89.8999, 0.183373, -135.159, 1.81618, -61.958, 1.20969, 178.101, 0.0043667, 58.501, 1.49525, 79.1955
5, 2700.00000, 125.598, -30.3774, 126.677, -150.131, 125.896, 89.8864, 0.258489, -141.078, 2.86324, -62.0269, 1.90262, 178.061, 0.00508279, 58.3913, 2.38373, 79.2598
6, 0.00000, 125.376, -30.3604, 126.295, -150.211, 125.892, 89.8703, 0.180672, -155.718, 2.72985, -62.0538, 1.81543, 178.008, 0.00487335, 58.4078, 2.32175, 78.9976
6, 900.00000, 125.177, -30.3984, 126.229, -150.239, 125.826, 89.8682, 0.201763, -159.903, 3.1582, -62.0832, 2.09858, 177.986, 0.00500279, 58.3838, 2.69644, 79.0216
6, 1800.00000, 125.8, -30.2752, 126.454, -150.15, 126.084, 89.8858, 0.137902, -147.419, 1.83961, -61.9887, 1.2255, 178.059, 0.00355507, 58.595, 1.54977, 79.0136
6, 2700.00000, 125.96, -30.2442, 126.479, -150.129, 126.113, 89.8808, 0.120548, -139.056, 1.43965, -61.9655, 0.959842, 178.073, 0.00412612, 58.5254, 1.19936, 78.9269
7, 0.00000, 125.887, -30.2518, 126.43, -150.145, 126.109, 89.8809, 0.116631, -144.789, 1.59013, -61.9753, 1.06004, 178.062, 0.00454552, 58.4798, 1.33691, 78.876
