hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
6, 2700.00000, 125.731, -30.2227, 125.871, 89.9012, 0.0794651, -132.151, 1.15921, -61.9761, 1.15751, 58.0886, 1.15722, 177.983
7, 0.00000, 125.656, -30.2301, 125.862, 89.9015, 0.0780269, -141.678, 1.03107, -61.9851, 1.02923, 58.0853, 1.02905, 177.961
7, 900.00000, 125.491, -30.2729, 125.835, 89.9116, 0.11088, -155.293, 1.14945, -62.0191, 1.1465, 58.0776, 1.1463, 177.901
7, 1800.00000, 125.554, -30.2586, 125.946, 89.9203, 0.107345, -163.794, 0.916767, -62.0115, 0.914241, 58.0849, 0.914172, 177.9
7, 2700.00000, 125.761, -30.2126, 125.994, 89.9196, 0.0774608, -148.907, 0.912736, -61.9707, 0.911004, 58.101, 0.910882, 177.971
8, 0.00000, 125.848, -30.1969, 125.902, 89.8957, 0.0673432, -117.433, 1.11602, -61.9549, 1.11495, 58.0936, 1.11467, 178.022
8, 900.00000, 125.843, -30.2012, 125.904, 89.9, 0.0726111, -120.375, 1.17504, -61.9564, 1.17389, 58.095, 1.17356, 178.021
8, 1800.00000, 125.833, -30.1936, 125.938, 89.906, 0.0643323, -126.73, 1.00178, -61.9529, 1.0006, 58.1001, 1.00039, 178.015
8, 2700.00000, 125.878, -30.1992, 125.991, 89.9149, 0.0749119, -131.615, 1.11309, -61.9541, 1.11172, 58.104, 1.11143, 178.014
9, 0.00000, 125.836, -30.2092, 125.881, 89.8932, 0.076405, -119.051, 1.26467, -61.9626, 1.26353, 58.0884, 1.26312, 178.018
9, 900.00000, 125.865, -30.1993, 125.955, 89.9036, 0.0693259, -126.518, 1.09718, -61.9564, 1.09599, 58.0963, 1.09571, 178.016
9, 1800.00000, 125.724, -30.2259, 125.869, 89.901, 0.0809679, -134.316, 1.18591, -61.978, 1.18419, 58.0871, 1.18388, 177.982
9, 2700.00000, 125.675, -30.2274, 125.655, 89.86, 0.0795898, -103.577, 1.38542, -61.9809, 1.3845, 58.0637, 1.38403, 178.008
10, 0.00000, 125.8, -30.2061, 125.836, 89.8911, 0.0741851, -115.008, 1.23492, -61.9611, 1.23385, 58.0882, 1.23346, 178.02
10, 900.00000, 125.754, -30.2138, 125.77, 89.8687, 0.0673852, -108.24, 1.19741, -61.972, 1.19651, 58.071, 1.19618, 178.012
10, 1800.00000, 125.759, -30.2187, 125.893, 89.8983, 0.0745284, -133.045, 1.12357, -61.9738, 1.12206, 58.0866, 1.12179, 177.99
10, 2700.00000, 125.686, -30.2411, 125.796, 89.8845, 0.0846155, -129.169, 1.32928, -61.991, 1.32755, 58.0722, 1.32714, 177.976
11, 0.00000, 125.428, -30.3032, 125.539, 89.871, 0.123894, -128.123, 1.89226, -62.0354, 1.88937, 58.0479, 1.88844, 177.93
11, 900.00000, 125.403, -30.3075, 125.484, 89.865, 0.127157, -124.557, 1.98492, -62.0378, 1.98213, 58.044, 1.98108, 177.933
11, 1800.00000, 125.592, -30.2694, 125.685, 89.8796, 0.106611, -126.583, 1.65615, -62.01, 1.65396, 58.062, 1.65325, 177.96
11, 2700.00000, 125.452, -30.2817, 125.72, 89.8979, 0.110433, -145.427, 1.37777, -62.024, 1.37471, 58.0679, 1.37433, 177.911
12, 0.00000, 125.685, -30.2444, 125.856, 89.9011, 0.093597, -137.672, 1.31242, -61.9927, 1.31025, 58.0812, 1.30987, 177.962
12, 900.00000, 125.499, -30.2817, 125.709, 89.8923, 0.111695, -139.417, 1.51849, -62.0213, 1.51553, 58.0657, 1.51502, 177.925
12, 1800.00000, 125.649, -30.2504, 125.88, 89.9118, 0.10133, -144.658, 1.27478, -61.9972, 1.27228, 58.0856, 1.27194, 177.947
12, 2700.00000, 125.813, -30.2197, 125.985, 89.9173, 0.0871635, -139.981, 1.17458, -61.9711, 1.17272, 58.0985, 1.17242, 177.985
13, 0.00000, 125.822, -30.2191, 125.955, 89.9117, 0.0861625, -134.794, 1.24187, -61.9695, 1.24016, 58.0959, 1.23979, 177.994
13, 900.00000, 125.693, -30.2321, 125.9, 89.9067, 0.0843872, -143.744, 1.10574, -61.9849, 1.10379, 58.0875, 1.10356, 177.964
13, 1800.00000, 125.665, -30.2484, 125.823, 89.8877, 0.0872996, -136.682, 1.28655, -61.9984, 1.28456, 58.0709, 1.28421, 177.959
13, 2700.00000, 125.732, -30.2316, 125.935, 89.9097, 0.087355, -144.157, 1.14092, -61.9838, 1.13894, 58.0889, 1.13868, 177.966
14, 0.00000, 125.676, -30.2394, 125.843, 89.8943, 0.0840872, -137.617, 1.2104, -61.991, 1.20848, 58.078, 1.20818, 177.965
14, 900.00000, 125.697, -30.234, 125.885, 89.9039, 0.0853865, -140.945, 1.16319, -61.986, 1.16123, 58.0854, 1.16096, 177.966
14, 1800.00000, 125.635, -30.2462, 125.881, 89.9095, 0.0946669, -147.689, 1.15831, -61.996, 1.15599, 58.0848, 1.15574, 177.945
14, 2700.00000, 125.703, -30.2373, 125.911, 89.9102, 0.0916474, -143.826, 1.19196, -61.9876, 1.18982, 58.0882, 1.18952, 177.961
15, 0.00000, 125.741, -30.2293, 125.904, 89.9047, 0.0850943, -137.96, 1.20281, -61.9808, 1.20095, 58.0877, 1.20064, 177.977
15, 900.00000, 125.727, -30.2308, 125.824, 89.8876, 0.0806813, -127.133, 1.28408, -61.9826, 1.28252, 58.0773, 1.28214, 177.987
15, 1800.00000, 125.699, -30.2413, 125.86, 89.9019, 0.0927096, -137.016, 1.31506, -61.9891, 1.31301, 58.0827, 1.31261, 177.969
15, 2700.00000, 125.766, -30.2293, 125.873, 89.9048, 0.0921295, -129.918, 1.38252, -61.9765, 1.38073, 58.0896, 1.38025, 177.992
16, 0.00000, 125.674, -30.2437, 125.848, 89.9058, 0.0961045, -138.025, 1.33073, -61.9901, 1.32853, 58.085, 1.32812, 177.965
16, 900.00000, 125.575, -30.2648, 125.768, 89.9022, 0.107828, -138.783, 1.47044, -62.0062, 1.46775, 58.0772, 1.46725, 177.945
16, 1800.00000, 125.516, -30.2776, 125.694, 89.8936, 0.11268, -136.014, 1.58736, -62.0162, 1.58452, 58.0686, 1.58391, 177.937
16, 2700.00000, 125.591, -30.2688, 125.823, 89.8996, 0.106262, -144.98, 1.3715, -62.0131, 1.3688, 58.0716, 1.3684, 177.931
17, 0.00000, 125.418, -30.3127, 125.601, 89.8786, 0.128856, -136.404, 1.83551, -62.0439, 1.83205, 58.0485, 1.83122, 177.909
17, 900.00000, 125.444, -30.3223, 125.419, 89.8569, 0.150391, -117.936, 2.41694, -62.0422, 2.41464, 58.0372, 2.41289, 177.95
17, 1800.00000, 125.157, -30.4071, 124.929, 89.7871, 0.204459, -107.198, 3.39567, -62.1043, 3.39527, 57.9716, 3.39158, 177.928
17, 2700.00000, 124.829, -30.5024, 124.634, 89.7536, 0.24638, -113.052, 4.03858, -62.1785, 4.03651, 57.9216, 4.03144, 177.846
18, 0.00000, 124.681, -30.5541, 124.349, 89.7416, 0.305836, -110.202, 4.91287, -62.2041, 4.91244, 57.9054, 4.90453, 177.846
18, 900.00000, 124.558, -30.5732, 124.473, 89.7803, 0.303814, -120.677, 4.6704, -62.2212, 4.66414, 57.9206, 4.65726, 177.783
18, 1800.00000, 124.492, -30.5656, 124.511, 89.7714, 0.272788, -123.796, 4.18752, -62.2283, 4.1799, 57.9132, 4.17477, 177.752
18, 2700.00000, 124.411, -30.591, 124.535, 89.7847, 0.288333, -129.116, 4.24578, -62.2475, 4.23551, 57.9134, 4.23033, 177.712
19, 0.00000, 124.469, -30.5728, 124.598, 89.7639, 0.256168, -129.314, 3.86146, -62.2445, 3.85253, 57.9011, 3.84851, 177.713
19, 900.00000, 124.539, -30.5566, 124.715, 89.79, 0.257598, -131.905, 3.76014, -62.2292, 3.75063, 57.9226, 3.74678, 177.721
19, 1800.00000, 124.578, -30.5489, 124.751, 89.7954, 0.256042, -131.928, 3.73081, -62.222, 3.72144, 57.9288, 3.71764, 177.728
19, 2700.00000, 124.745, -30.5157, 124.782, 89.7869, 0.241992, -125.12, 3.7304, -62.194, 3.72383, 57.9349, 3.71985, 177.783
20, 0.00000, 124.844, -30.4947, 124.919, 89.8065, 0.234796, -127.546, 3.54925, -62.1764, 3.54268, 57.9525, 3.53906, 177.796
20, 900.00000, 124.9, -30.4903, 124.843, 89.7908, 0.240003, -120.69, 3.78319, -62.1688, 3.77855, 57.9471, 3.77425, 177.828
20, 1800.00000, 124.97, -30.4751, 124.952, 89.8018, 0.229895, -122.843, 3.58995, -62.1583, 3.58523, 57.9563, 3.58137, 177.834
20, 2700.00000, 125.111, -30.4379, 125.116, 89.8186, 0.209097, -123.896, 3.2532, -62.1307, 3.24888, 57.9772, 3.24574, 177.857
21, 0.00000, 125.195, -30.4236, 125.236, 89.8431, 0.211395, -126.765, 3.18831, -62.1161, 3.18357, 57.9968, 3.1805, 177.866
21, 900.00000, 125.208, -30.4105, 125.26, 89.8343, 0.19183, -126.716, 2.93785, -62.1116, 2.93353, 57.9935, 2.93103, 177.868
21, 1800.00000, 125.282, -30.3992, 125.272, 89.8147, 0.176999, -122.436, 2.85072, -62.1067, 2.84764, 57.9834, 2.8453, 177.885
21, 2700.00000, 125.311, -30.389, 125.372, 89.842, 0.179167, -127.762, 2.74078, -62.0963, 2.73688, 58.0033, 2.73471, 177.883
22, 0.00000, 125.392, -30.3679, 125.48, 89.8603, 0.172911, -129.885, 2.581, -62.0786, 2.57707, 58.0211, 2.57515, 177.895
22, 900.00000, 125.38, -30.3698, 125.555, 89.8741, 0.174698, -136.532, 2.44285, -62.0813, 2.43811, 58.0278, 2.43645, 177.877
22, 1800.00000, 125.465, -30.3414, 125.616, 89.8775, 0.156831, -134.979, 2.23492, -62.0609, 2.23096, 58.0384, 2.22959, 177.9
22, 2700.00000, 125.591, -30.3179, 125.664, 89.8768, 0.147443, -129.163, 2.22037, -62.0402, 2.21742, 58.046, 2.216, 177.937
23, 0.00000, 125.701, -30.2806, 125.83, 89.9012, 0.129297, -134.481, 1.83752, -62.0123, 1.83476, 58.0711, 1.83382, 177.955
23, 900.00000, 125.757, -30.2722, 125.899, 89.9126, 0.130351, -136.465, 1.80012, -62.0037, 1.79732, 58.0812, 1.79641, 177.961
23, 1800.00000, 125.709, -30.2731, 125.891, 89.9144, 0.127837, -139.677, 1.6963, -62.0064, 1.69332, 58.0817, 1.69255, 177.95
23, 2700.00000, 125.848, -30.2463, 125.991, 89.9187, 0.114407, -137.471, 1.56793, -61.9853, 1.5656, 58.0919, 1.56494, 177.98
24, 0.00000, 125.99, -30.2034, 126.1, 89.9243, 0.0876728, -134.595, 1.24389, -61.9537, 1.24239, 58.1076, 1.24199, 178.017
