hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 126.133, -30.216, 0.129683, -134.229, 1.11856, -61.9472, 1.11856, 118.053
0, 1800.00000, 126.156, -30.2068, 0.118961, -134.061, 1.06968, -61.9428, 1.06968, 118.057
0, 2700.00000, 126.249, -30.187, 0.110843, -134.096, 0.979272, -61.9268, 0.979272, 118.073
1, 0.00000, 126.241, -30.1826, 0.0996463, -133.962, 0.930666, -61.927, 0.930666, 118.073
1, 900.00000, 126.28, -30.1753, 0.0970959, -132.531, 0.876024, -61.9208, 0.876024, 118.079
1, 1800.00000, 126.284, -30.1714, 0.0934155, -135.832, 0.893739, -61.919, 0.893739, 118.081
1, 2700.00000, 126.313, -30.1639, 0.0848644, -131.23, 0.797203, -61.9146, 0.797203, 118.085
2, 0.00000, 126.328, -30.1601, 0.0847671, -134.439, 0.819664, -61.9112, 0.819664, 118.089
2, 900.00000, 126.336, -30.1598, 0.0855463, -132.583, 0.782741, -61.9103, 0.782741, 118.09
2, 1800.00000, 126.358, -30.1556, 0.0828601, -129.793, 0.738969, -61.907, 0.738969, 118.093
2, 2700.00000, 126.356, -30.1548, 0.0818385, -131.134, 0.726773, -61.9068, 0.726773, 118.093
3, 0.00000, 126.359, -30.1521, 0.079123, -133.988, 0.763771, -61.9056, 0.763771, 118.094
3, 900.00000, 126.355, -30.1532, 0.0783537, -131.793, 0.74108, -61.9067, 0.74108, 118.093
3, 1800.00000, 126.368, -30.1517, 0.080522, -132.833, 0.746115, -61.9045, 0.746115, 118.096
3, 2700.00000, 126.372, -30.1501, 0.0767512, -129.885, 0.714652, -61.9041, 0.714652, 118.096
4, 0.00000, 126.389, -30.1459, 0.0730487, -127.831, 0.684168, -61.9015, 0.684168, 118.099
4, 900.00000, 126.395, -30.1445, 0.0746348, -132.208, 0.750326, -61.8998, 0.750326, 118.1
4, 1800.00000, 126.335, -30.1544, 0.0750962, -133.283, 0.757748, -61.9094, 0.757748, 118.091
4, 2700.00000, 126.392, -30.1446, 0.0736712, -132.073, 0.734547, -61.9004, 0.734547, 118.1
5, 0.00000, 126.322, -30.1675, 0.0959036, -132.127, 0.826328, -61.9131, 0.826328, 118.087
5, 900.00000, 126.235, -30.1962, 0.119643, -128.885, 0.948829, -61.9306, 0.948829, 118.069
5, 1800.00000, 126.017, -30.2662, 0.186125, -131.717, 1.37811, -61.9716, 1.37811, 118.028
5, 2700.00000, 125.582, -30.3734, 0.261129, -137.129, 2.1715, -62.0477, 2.1715, 117.952
6, 0.00000, 125.361, -30.3566, 0.179088, -150.196, 2.07045, -62.0739, 2.07045, 117.926
6, 900.00000, 125.159, -30.3939, 0.198512, -154.204, 2.39488, -62.106, 2.39488, 117.894
6, 1800.00000, 125.789, -30.2726, 0.138432, -142.577, 1.39586, -62.0027, 1.39586, 117.997
6, 2700.00000, 125.951, -30.2421, 0.122224, -134.83, 1.09257, -61.9772, 1.09257, 118.023
7, 0.00000, 125.878, -30.2496, 0.117565, -139.868, 1.20673, -61.9873, 1.20673, 118.013
7, 900.00000, 125.694, -30.2907, 0.149809, -146.995, 1.63954, -62.0174, 1.63954, 117.983
7, 1800.00000, 125.731, -30.2739, 0.135694, -152.456, 1.68138, -62.01, 1.68138, 117.99
7, 2700.00000, 125.961, -30.2302, 0.111845, -144.1, 1.16485, -61.9728, 1.16485, 118.027
8, 0.00000, 126.076, -30.217, 0.107051, -128.509, 0.87975, -61.9575, 0.87975, 118.042
8, 900.00000, 126.07, -30.2212, 0.114288, -129.853, 0.889562, -61.9583, 0.889562, 118.042
8, 1800.00000, 126.064, -30.214, 0.102426, -134.031, 0.848218, -61.9572, 0.848218, 118.043
8, 2700.00000, 126.083, -30.2172, 0.115587, -135.186, 0.949295, -61.9549, 0.949295, 118.045
9, 0.00000, 126.055, -30.2284, 0.120477, -128.463, 0.981286, -61.9625, 0.981286, 118.038
9, 900.00000, 126.073, -30.2176, 0.109641, -132.454, 0.965109, -61.9574, 0.965109, 118.043
9, 1800.00000, 125.944, -30.2453, 0.125005, -136.176, 1.13711, -61.9786, 1.13711, 118.021
9, 2700.00000, 125.947, -30.2512, 0.123606, -121.505, 0.967894, -61.9833, 0.967894, 118.017
10, 0.00000, 126.045, -30.2278, 0.11678, -127.583, 0.866835, -61.9638, 0.866835, 118.036
10, 900.00000, 125.994, -30.2347, 0.108351, -123.609, 1.00797, -61.9737, 1.00797, 118.026
10, 1800.00000, 125.972, -30.2373, 0.116718, -135.343, 1.12544, -61.9743, 1.12544, 118.026
10, 2700.00000, 125.901, -30.2599, 0.13294, -132.501, 1.28548, -61.9888, 1.28548, 118.011
11, 0.00000, 125.684, -30.3257, 0.189067, -131.764, 1.54868, -62.0296, 1.54868, 117.97
11, 900.00000, 125.674, -30.3314, 0.194657, -130.041, 1.52177, -62.0322, 1.52177, 117.968
11, 1800.00000, 125.822, -30.2896, 0.164015, -130.727, 1.4115, -62.005, 1.4115, 117.995
11, 2700.00000, 125.685, -30.3022, 0.159754, -141.33, 1.57684, -62.0221, 1.57684, 117.978
12, 0.00000, 125.889, -30.2623, 0.140718, -136.65, 1.35625, -61.9898, 1.35625, 118.01
12, 900.00000, 125.725, -30.3016, 0.165485, -137.537, 1.56918, -62.0173, 1.56918, 117.983
12, 1800.00000, 125.85, -30.2681, 0.146297, -140.704, 1.41336, -61.9945, 1.41336, 118.006
12, 2700.00000, 126, -30.2361, 0.129151, -138.242, 1.20166, -61.9691, 1.20166, 118.031
13, 0.00000, 126.015, -30.2362, 0.1305, -135.667, 1.14871, -61.9674, 1.14871, 118.033
13, 900.00000, 125.9, -30.2503, 0.1255, -140.784, 1.26901, -61.9848, 1.26901, 118.015
13, 1800.00000, 125.863, -30.2656, 0.134364, -135.688, 1.43345, -61.9948, 1.43345, 118.005
13, 2700.00000, 125.924, -30.2484, 0.128736, -140.548, 1.30595, -61.982, 1.30595, 118.018
14, 0.00000, 125.885, -30.2576, 0.128972, -136.956, 1.31729, -61.9896, 1.31729, 118.01
14, 900.00000, 125.904, -30.2522, 0.128377, -139.094, 1.27204, -61.9853, 1.27204, 118.015
14, 1800.00000, 125.84, -30.2642, 0.136489, -142.865, 1.38198, -61.995, 1.38198, 118.005
14, 2700.00000, 125.901, -30.2547, 0.134626, -140.584, 1.30843, -61.9858, 1.30843, 118.014
15, 0.00000, 125.944, -30.247, 0.129069, -137.428, 1.22969, -61.9794, 1.22969, 118.021
15, 900.00000, 125.944, -30.2498, 0.127333, -131.823, 1.19355, -61.9814, 1.19355, 118.019
15, 1800.00000, 125.905, -30.2594, 0.139955, -136.71, 1.29319, -61.9865, 1.29319, 118.013
15, 2700.00000, 125.981, -30.2483, 0.140776, -133.525, 1.12052, -61.9746, 1.12052, 118.025
16, 0.00000, 125.89, -30.2628, 0.143887, -137.674, 1.2661, -61.9884, 1.2661, 118.012
16, 900.00000, 125.804, -30.285, 0.159983, -138.031, 1.37592, -62.0037, 1.37592, 117.996
16, 1800.00000, 125.756, -30.2988, 0.168731, -136.426, 1.42562, -62.0131, 1.42562, 117.987
16, 2700.00000, 125.782, -30.2854, 0.154166, -140.243, 1.58888, -62.0078, 1.58888, 117.992
17, 0.00000, 125.641, -30.3323, 0.192146, -135.4, 1.76669, -62.0355, 1.76669, 117.965
17, 900.00000, 125.709, -30.3459, 0.227179, -126.084, 1.53707, -62.0314, 1.53707, 117.969
17, 1800.00000, 125.469, -30.4347, 0.303554, -119.543, 1.94919, -62.0844, 1.94919, 117.916
17, 2700.00000, 125.132, -30.5289, 0.369488, -121.666, 2.71749, -62.1481, 2.71749, 117.852
18, 0.00000, 125.044, -30.5864, 0.448565, -120.449, 2.70545, -62.1692, 2.70545, 117.831
18, 900.00000, 124.898, -30.6035, 0.447853, -126.049, 2.98854, -62.1867, 2.98854, 117.813
18, 1800.00000, 124.819, -30.5944, 0.40642, -127.489, 3.14897, -62.1972, 3.14897, 117.803
18, 2700.00000, 124.715, -30.6179, 0.424391, -130.136, 3.42758, -62.2134, 3.42758, 117.787
