hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
11, 0.00000, 126.284, -150.121, 0.148738, -31.8398, 1.13388E-005, -60.172, 9.744E-006, 119.81
11, 900.00000, 126.281, -150.12, 0.143582, -33.0045, 1.13381E-005, -60.1699, 9.7433E-006, 119.812
11, 1800.00000, 126.31, -150.112, 0.129578, -32.6982, 1.13402E-005, -60.1563, 9.74501E-006, 119.828
11, 2700.00000, 126.353, -150.138, 0.171463, -24.6765, 1.13472E-005, -60.1926, 9.75193E-006, 119.788
12, 0.00000, 126.385, -150.113, 0.135148, -28.0576, 1.13479E-005, -60.1578, 9.75191E-006, 119.826
12, 900.00000, 126.338, -150.127, 0.161677, -26.8787, 1.1345E-005, -60.1795, 9.74979E-006, 119.802
12, 1800.00000, 126.448, -150.117, 0.153839, -24.7537, 1.13549E-005, -60.1656, 9.75831E-006, 119.817
12, 2700.00000, 126.502, -150.101, 0.126712, -26.2316, 1.13584E-005, -60.1419, 9.76086E-006, 119.844
13, 0.00000, 126.488, -150.098, 0.116734, -28.584, 1.13563E-005, -60.1367, 9.75886E-006, 119.85
13, 900.00000, 126.4, -150.122, 0.132187, -26.4991, 1.13493E-005, -60.1647, 9.75316E-006, 119.82
13, 1800.00000, 126.238, -150.121, 0.12979, -31.737, 1.1334E-005, -60.1659, 9.73969E-006, 119.818
13, 2700.00000, 126.404, -150.115, 0.134617, -26.9805, 1.13498E-005, -60.1589, 9.75353E-006, 119.826
14, 0.00000, 126.315, -150.122, 0.125801, -29.83, 1.1341E-005, -60.1641, 9.74577E-006, 119.821
14, 900.00000, 126.39, -150.119, 0.129598, -27.5055, 1.13482E-005, -60.1616, 9.75214E-006, 119.823
14, 1800.00000, 126.404, -150.126, 0.149759, -25.1097, 1.13508E-005, -60.1733, 9.75468E-006, 119.81
14, 2700.00000, 126.427, -150.116, 0.138568, -26.4038, 1.13521E-005, -60.1605, 9.75561E-006, 119.824
15, 0.00000, 126.409, -150.112, 0.123244, -28.6542, 1.13495E-005, -60.1526, 9.75305E-006, 119.833
15, 900.00000, 126.316, -150.113, 0.105774, -34.1549, 1.13397E-005, -60.1504, 9.74426E-006, 119.837
15, 1800.00000, 126.404, -150.112, 0.130318, -28.6339, 1.13493E-005, -60.1549, 9.75305E-006, 119.83
15, 2700.00000, 126.492, -150.099, 0.11401, -29.8663, 1.13565E-005, -60.137, 9.7589E-006, 119.849
16, 0.00000, 126.455, -150.112, 0.134532, -27.072, 1.13543E-005, -60.1563, 9.75745E-006, 119.828
16, 900.00000, 126.444, -150.118, 0.149578, -26.4924, 1.13541E-005, -60.1662, 9.75745E-006, 119.817
16, 1800.00000, 126.405, -150.121, 0.15119, -27.5377, 1.13505E-005, -60.1703, 9.75431E-006, 119.812
16, 2700.00000, 126.31, -150.123, 0.161437, -27.3924, 1.13424E-005, -60.176, 9.74755E-006, 119.805
17, 0.00000, 126.242, -150.124, 0.173499, -29.7735, 1.13363E-005, -60.1827, 9.74228E-006, 119.797
17, 900.00000, 126.309, -150.095, 0.138011, -37.7616, 1.13396E-005, -60.1447, 9.7443E-006, 119.838
17, 1800.00000, 125.945, -150.095, 0.144458, -51.2141, 1.13046E-005, -60.1505, 9.71351E-006, 119.83
17, 2700.00000, 125.647, -150.109, 0.205789, -46.3516, 1.128E-005, -60.1873, 9.69298E-006, 119.785
18, 0.00000, 125.844, -150.081, 0.215072, -46.6853, 1.12977E-005, -60.1624, 9.70826E-006, 119.809
18, 900.00000, 125.998, -150.099, 0.276346, -35.9778, 1.13164E-005, -60.1978, 9.7258E-006, 119.767
18, 1800.00000, 125.756, -150.136, 0.281597, -35.4891, 1.1295E-005, -60.2364, 9.7075E-006, 119.728
18, 2700.00000, 125.783, -150.14, 0.323448, -32.6168, 1.12999E-005, -60.2524, 9.71249E-006, 119.708
19, 0.00000, 125.456, -150.161, 0.306208, -35.2301, 1.12689E-005, -60.2696, 9.68541E-006, 119.692
19, 900.00000, 125.667, -150.151, 0.312324, -32.7544, 1.12891E-005, -60.2595, 9.70304E-006, 119.702
19, 1800.00000, 125.714, -150.146, 0.309022, -32.5339, 1.12932E-005, -60.2536, 9.70662E-006, 119.708
19, 2700.00000, 125.729, -150.128, 0.262075, -36.2101, 1.12917E-005, -60.2219, 9.70442E-006, 119.745
20, 0.00000, 125.842, -150.121, 0.262449, -34.5161, 1.13024E-005, -60.2137, 9.71381E-006, 119.754
20, 900.00000, 125.833, -150.105, 0.233696, -38.6343, 1.12994E-005, -60.1905, 9.71055E-006, 119.779
20, 1800.00000, 125.857, -150.105, 0.23457, -37.5211, 1.1302E-005, -60.19, 9.71286E-006, 119.78
20, 2700.00000, 125.949, -150.103, 0.2185, -36.7163, 1.131E-005, -60.181, 9.71966E-006, 119.791
21, 0.00000, 126.145, -150.09, 0.224482, -33.7153, 1.13286E-005, -60.1684, 9.73593E-006, 119.804
21, 900.00000, 126.009, -150.104, 0.212812, -35.1076, 1.13156E-005, -60.1796, 9.72455E-006, 119.794
21, 1800.00000, 125.799, -150.106, 0.192087, -40.4607, 1.12947E-005, -60.1768, 9.70604E-006, 119.798
21, 2700.00000, 126.014, -150.101, 0.204463, -35.2688, 1.13157E-005, -60.1735, 9.72454E-006, 119.801
22, 0.00000, 126.156, -150.095, 0.200648, -33.0914, 1.13288E-005, -60.1646, 9.73597E-006, 119.811
22, 900.00000, 126.184, -150.101, 0.222534, -30.1515, 1.13329E-005, -60.1759, 9.73996E-006, 119.797
22, 1800.00000, 126.227, -150.1, 0.198394, -30.5085, 1.13357E-005, -60.1674, 9.74205E-006, 119.809
22, 2700.00000, 126.265, -150.086, 0.170373, -33.1883, 1.13376E-005, -60.1451, 9.74314E-006, 119.834
23, 0.00000, 126.424, -150.086, 0.161709, -29.1914, 1.13523E-005, -60.14, 9.75595E-006, 119.841
23, 900.00000, 126.504, -150.079, 0.164075, -27.7847, 1.13598E-005, -60.1325, 9.76252E-006, 119.848
23, 1800.00000, 126.504, -150.089, 0.169889, -26.225, 1.13604E-005, -60.1439, 9.76317E-006, 119.837
23, 2700.00000, 126.527, -150.078, 0.148385, -27.466, 1.13613E-005, -60.1267, 9.76361E-006, 119.856
24, 0.00000, 126.578, -150.076, 0.113704, -27.8643, 1.13644E-005, -60.1136, 9.7658E-006, 119.873
