hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 125.702, -30.1866, 0.143533, -34.9422, 1.86512, -61.9694, 1.86512, 118.031
0, 1800.00000, 125.751, -30.1788, 0.134473, -35.5586, 1.78309, -61.9615, 1.78309, 118.039
0, 2700.00000, 125.871, -30.1609, 0.123956, -35.3764, 1.63187, -61.9444, 1.63187, 118.056
1, 0.00000, 125.898, -30.1588, 0.115033, -36.0064, 1.55028, -61.9418, 1.55028, 118.058
1, 900.00000, 125.957, -30.1528, 0.107093, -36.8611, 1.4589, -61.9356, 1.4589, 118.064
1, 1800.00000, 125.952, -30.1486, 0.112736, -34.8102, 1.48862, -61.9329, 1.48862, 118.067
1, 2700.00000, 126.031, -30.1438, 0.0938946, -38.4083, 1.32702, -61.9261, 1.32702, 118.074
2, 0.00000, 126.029, -30.1392, 0.100649, -36.0227, 1.36471, -61.9229, 1.36471, 118.077
2, 900.00000, 126.055, -30.1403, 0.0953248, -36.8598, 1.30297, -61.9235, 1.30297, 118.076
2, 1800.00000, 126.096, -30.137, 0.0864798, -39.207, 1.22978, -61.9192, 1.22978, 118.081
2, 2700.00000, 126.103, -30.1373, 0.0873719, -37.734, 1.20943, -61.9203, 1.20943, 118.08
3, 0.00000, 126.085, -30.133, 0.0931921, -36.3256, 1.2713, -61.9168, 1.2713, 118.083
3, 900.00000, 126.095, -30.1348, 0.0879218, -37.9242, 1.23331, -61.9177, 1.23331, 118.082
3, 1800.00000, 126.1, -30.1331, 0.0907683, -36.8062, 1.24181, -61.9167, 1.24181, 118.083
3, 2700.00000, 126.123, -30.1321, 0.0824805, -39.5845, 1.18915, -61.9143, 1.18915, 118.086
4, 0.00000, 126.153, -30.1285, 0.0760012, -41.7598, 1.13821, -61.9099, 1.13821, 118.09
4, 900.00000, 126.119, -30.1245, 0.0873248, -38.6082, 1.24884, -61.907, 1.24884, 118.093
4, 1800.00000, 126.073, -30.1359, 0.0899169, -37.3862, 1.2611, -61.9189, 1.2611, 118.081
4, 2700.00000, 126.126, -30.1253, 0.0855931, -38.596, 1.22247, -61.9081, 1.22247, 118.092
5, 0.00000, 126.016, -30.1463, 0.102057, -36.7695, 1.37588, -61.9288, 1.37588, 118.071
5, 900.00000, 125.874, -30.1705, 0.113766, -39.2034, 1.58065, -61.9502, 1.58065, 118.05
5, 1800.00000, 125.448, -30.2272, 0.180106, -35.5964, 2.3012, -62.0077, 2.3012, 117.992
5, 2700.00000, 124.656, -30.3106, 0.298158, -32.5679, 3.64107, -62.0935, 3.64107, 117.907
6, 0.00000, 124.6, -30.308, 0.291714, -28.8801, 3.46729, -62.0997, 3.46729, 117.9
6, 900.00000, 124.264, -30.3369, 0.343905, -28.0095, 4.01716, -62.1313, 4.01716, 117.869
6, 1800.00000, 125.3, -30.2416, 0.191249, -30.7191, 2.32991, -62.0293, 2.32991, 117.971
6, 2700.00000, 125.593, -30.219, 0.140443, -34.3155, 1.82075, -62.0032, 1.82075, 117.997
7, 0.00000, 125.478, -30.2239, 0.157926, -32.4887, 2.01199, -62.0093, 2.01199, 117.991
7, 900.00000, 125.088, -30.2518, 0.227889, -29.74, 2.74018, -62.0405, 2.74018, 117.96
7, 1800.00000, 125.095, -30.2323, 0.232783, -29.2246, 2.81114, -62.0227, 2.81114, 117.977
7, 2700.00000, 125.558, -30.205, 0.159525, -30.6324, 1.94245, -61.9934, 1.94245, 118.007
8, 0.00000, 125.79, -30.1971, 0.102202, -41.4753, 1.46458, -61.9765, 1.46458, 118.023
8, 900.00000, 125.774, -30.2013, 0.107958, -39.7616, 1.48111, -61.9814, 1.48111, 118.019
8, 1800.00000, 125.795, -30.1973, 0.108391, -36.5188, 1.41204, -61.9803, 1.41204, 118.02
8, 2700.00000, 125.744, -30.1954, 0.123992, -35.6064, 1.58144, -61.9783, 1.58144, 118.022
9, 0.00000, 125.702, -30.203, 0.113151, -42.7664, 1.63461, -61.9799, 1.63461, 118.02
9, 900.00000, 125.731, -30.1939, 0.116481, -39.1219, 1.60765, -61.9742, 1.60765, 118.026
9, 1800.00000, 125.535, -30.218, 0.144723, -35.9061, 1.89575, -61.9993, 1.89575, 118.001
9, 2700.00000, 125.634, -30.2268, 0.0990794, -51.685, 1.6114, -61.9984, 1.6114, 118.002
10, 0.00000, 125.764, -30.2085, 0.101875, -42.5204, 1.44299, -61.9874, 1.44299, 118.013
10, 900.00000, 125.65, -30.2075, 0.102362, -50.0748, 1.67858, -61.9799, 1.67858, 118.02
10, 1800.00000, 125.564, -30.209, 0.137564, -37.5813, 1.8761, -61.9893, 1.8761, 118.011
10, 2700.00000, 125.415, -30.2243, 0.149893, -40.2139, 2.14441, -62.0003, 2.14441, 118
11, 0.00000, 125.088, -30.2839, 0.191428, -38.3537, 2.58685, -62.0599, 2.58685, 117.94
11, 900.00000, 125.097, -30.2907, 0.185867, -39.3338, 2.54131, -62.0656, 2.54131, 117.934
11, 1800.00000, 125.288, -30.2512, 0.168747, -39.2215, 2.356, -62.0282, 2.356, 117.972
11, 2700.00000, 125.102, -30.264, 0.212317, -32.0669, 2.63444, -62.0492, 2.63444, 117.951
12, 0.00000, 125.379, -30.2271, 0.171444, -35.2166, 2.26362, -62.0092, 2.26362, 117.991
12, 900.00000, 125.133, -30.2614, 0.203233, -34.1194, 2.62144, -62.0428, 2.62144, 117.957
12, 1800.00000, 125.319, -30.2333, 0.19047, -32.1134, 2.35988, -62.0194, 2.35988, 117.981
12, 2700.00000, 125.551, -30.2063, 0.158293, -33.4587, 2.0044, -61.9911, 2.0044, 118.009
13, 0.00000, 125.582, -30.2069, 0.147554, -35.5117, 1.91555, -61.989, 1.91555, 118.011
13, 900.00000, 125.431, -30.2191, 0.165635, -33.7427, 2.11719, -62.0025, 2.11719, 117.997
13, 1800.00000, 125.304, -30.2246, 0.169351, -38.5554, 2.39316, -62.0014, 2.39316, 117.999
13, 2700.00000, 125.423, -30.2144, 0.16921, -34.1818, 2.1795, -61.9977, 2.1795, 118.002
14, 0.00000, 125.39, -30.2227, 0.161585, -36.8174, 2.19804, -62.0024, 2.19804, 117.998
14, 900.00000, 125.431, -30.2202, 0.163444, -34.6587, 2.12227, -62.0028, 2.12227, 117.997
14, 1800.00000, 125.319, -30.2299, 0.185696, -32.4212, 2.30717, -62.0149, 2.30717, 117.985
14, 2700.00000, 125.402, -30.2215, 0.173015, -33.5767, 2.18372, -62.0053, 2.18372, 117.995
15, 0.00000, 125.48, -30.2153, 0.156284, -35.6447, 2.0513, -61.997, 2.0513, 118.003
15, 900.00000, 125.5, -30.2176, 0.139204, -40.4794, 1.9902, -61.9945, 1.9902, 118.006
15, 1800.00000, 125.413, -30.2258, 0.165057, -35.603, 2.15784, -62.007, 2.15784, 117.993
15, 2700.00000, 125.564, -30.2206, 0.144359, -36.5101, 1.86824, -62.0019, 1.86824, 117.998
16, 0.00000, 125.416, -30.2318, 0.168035, -34.0874, 2.11245, -62.0147, 2.11245, 117.985
16, 900.00000, 125.284, -30.2513, 0.185786, -33.5085, 2.29696, -62.0345, 2.29696, 117.966
