hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 125.574, 89.9636, 0.258942, 65.7518, 1.78083, 58.2238, 1.78083, -121.776
0, 1800.00000, 125.64, 89.9592, 0.240386, 65.8311, 1.70218, 58.2159, 1.70218, -121.784
0, 2700.00000, 125.763, 89.9672, 0.222951, 65.7606, 1.55771, 58.2207, 1.55771, -121.779
1, 0.00000, 125.814, 89.9574, 0.203418, 65.9433, 1.47946, 58.207, 1.47946, -121.793
1, 900.00000, 125.846, 89.9581, 0.199021, 65.8642, 1.39258, 58.2069, 1.39258, -121.793
1, 1800.00000, 125.905, 89.9629, 0.188567, 66.0039, 1.42006, 58.2094, 1.42006, -121.791
1, 2700.00000, 125.925, 89.9522, 0.177658, 65.9767, 1.26657, 58.1969, 1.26657, -121.803
2, 0.00000, 125.97, 89.9605, 0.173873, 66.0194, 1.30197, 58.2042, 1.30197, -121.796
2, 900.00000, 125.962, 89.9581, 0.175768, 65.9515, 1.24345, 58.2023, 1.24345, -121.798
2, 1800.00000, 125.965, 89.9546, 0.173205, 65.8789, 1.17402, 58.1985, 1.17402, -121.802
2, 2700.00000, 125.992, 89.9553, 0.168889, 65.9514, 1.15437, 58.1983, 1.15437, -121.802
3, 0.00000, 126.025, 89.9598, 0.162846, 66.051, 1.21283, 58.2015, 1.21283, -121.799
3, 900.00000, 126.006, 89.9547, 0.163488, 66.0272, 1.1769, 58.1966, 1.1769, -121.803
3, 1800.00000, 126.018, 89.9598, 0.16563, 65.9749, 1.18495, 58.2021, 1.18495, -121.798
3, 2700.00000, 126.009, 89.9531, 0.162076, 65.9646, 1.13502, 58.1949, 1.13502, -121.805
4, 0.00000, 126.023, 89.9502, 0.156986, 65.9486, 1.08657, 58.191, 1.08657, -121.809
4, 900.00000, 126.044, 89.9605, 0.158072, 65.9623, 1.19158, 58.2012, 1.19158, -121.799
4, 1800.00000, 126.017, 89.9521, 0.157425, 66.1847, 1.20305, 58.1927, 1.20305, -121.807
4, 2700.00000, 126.05, 89.9586, 0.155823, 65.9948, 1.1664, 58.199, 1.1664, -121.801
5, 0.00000, 125.89, 89.9623, 0.195085, 65.7768, 1.31347, 58.2102, 1.31347, -121.79
5, 900.00000, 125.635, 89.9575, 0.245435, 65.5626, 1.51071, 58.2153, 1.51071, -121.785
5, 1800.00000, 125.131, 89.9778, 0.367519, 65.4115, 2.20162, 58.2596, 2.20162, -121.74
5, 2700.00000, 124.481, 89.9967, 0.503808, 65.5722, 3.47979, 58.3045, 3.47979, -121.695
6, 0.00000, 125.028, 89.9399, 0.324206, 66.8319, 3.29361, 58.2101, 3.29361, -121.79
