hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
8, 0.00000, 0.472348, 0.292502, 0.133964, 0.0830704, 0.261562, 0.16193, 3.75396E-005, 6.50877E-005
8, 900.00000, 0.483344, 0.299318, 0.112184, 0.0695698, 0.24217, 0.149905, 4.04158E-005, 7.53577E-005
8, 1800.00000, 0.467606, 0.289605, 0.0848505, 0.0526196, 0.20971, 0.129794, 3.73617E-005, 6.65926E-005
8, 2700.00000, 0.51963, 0.32181, 0.0855594, 0.0530661, 0.225722, 0.139672, 4.33992E-005, 8.18556E-005
9, 0.00000, 0.537497, 0.332808, 0.165994, 0.10294, 0.307638, 0.190442, 4.33381E-005, 7.92523E-005
9, 900.00000, 0.526259, 0.325885, 0.138223, 0.0857212, 0.27862, 0.172454, 4.04549E-005, 7.18313E-005
9, 1800.00000, 0.613447, 0.379863, 0.126054, 0.0781929, 0.292858, 0.181185, 5.5432E-005, 9.71001E-005
9, 2700.00000, 0.529372, 0.327722, 0.231312, 0.143416, 0.368051, 0.227913, 4.47339E-005, 6.90015E-005
10, 0.00000, 0.479352, 0.296832, 0.127984, 0.0793645, 0.253857, 0.157163, 3.99208E-005, 7.52023E-005
10, 900.00000, 0.54902, 0.339892, 0.255173, 0.158206, 0.39709, 0.245877, 4.01351E-005, 5.74585E-005
10, 1800.00000, 0.608132, 0.37656, 0.158147, 0.0980912, 0.321919, 0.199202, 4.99412E-005, 8.42746E-005
10, 2700.00000, 0.688901, 0.426483, 0.21855, 0.135561, 0.403958, 0.249962, 6.08694E-005, 0.000103154
11, 0.00000, 0.819443, 0.507208, 0.187457, 0.116321, 0.413644, 0.255806, 0.000104608, 0.00020161
11, 900.00000, 0.801269, 0.495943, 0.186465, 0.115701, 0.408571, 0.252695, 0.000106543, 0.000207507
11, 1800.00000, 0.731474, 0.452799, 0.193929, 0.12031, 0.399338, 0.24704, 8.30934E-005, 0.000149771
11, 2700.00000, 0.811706, 0.502573, 0.113242, 0.0702801, 0.346821, 0.214327, 9.9656E-005, 0.000159888
12, 0.00000, 0.700788, 0.433896, 0.148755, 0.0922898, 0.34778, 0.215092, 7.13724E-005, 0.000120651
12, 900.00000, 0.804084, 0.497796, 0.14475, 0.0898266, 0.375901, 0.232371, 9.80613E-005, 0.000167306
12, 1800.00000, 0.726609, 0.449928, 0.0984353, 0.0610808, 0.308133, 0.190471, 8.03984E-005, 0.000132659
12, 2700.00000, 0.622773, 0.385656, 0.0984344, 0.0610654, 0.276251, 0.170852, 5.97559E-005, 0.000102714
13, 0.00000, 0.609625, 0.377496, 0.115479, 0.0716346, 0.28457, 0.176044, 5.60797E-005, 0.000102503
13, 900.00000, 0.676292, 0.418781, 0.128697, 0.0798434, 0.315355, 0.195036, 6.18693E-005, 9.95222E-005
13, 1800.00000, 0.759668, 0.470272, 0.23902, 0.148275, 0.445988, 0.275897, 6.71218E-005, 0.00010867
13, 2700.00000, 0.697132, 0.431671, 0.142217, 0.088234, 0.333972, 0.20655, 6.23986E-005, 0.000102861
14, 0.00000, 0.701169, 0.434122, 0.184882, 0.114692, 0.37651, 0.232915, 6.25934E-005, 0.000102782
14, 900.00000, 0.677483, 0.419503, 0.139597, 0.0866041, 0.326268, 0.201802, 6.23045E-005, 0.000103202
14, 1800.00000, 0.734677, 0.45493, 0.117184, 0.0727131, 0.321346, 0.19867, 7.28869E-005, 0.00011617
14, 2700.00000, 0.700871, 0.433993, 0.1233, 0.0765014, 0.316149, 0.195503, 6.63833E-005, 0.00011234
15, 0.00000, 0.6599, 0.40861, 0.14337, 0.088941, 0.323512, 0.200124, 5.9153E-005, 0.000102551
15, 900.00000, 0.642269, 0.39764, 0.200366, 0.124275, 0.372654, 0.230617, 5.50077E-005, 9.42405E-005
15, 1800.00000, 0.689428, 0.426872, 0.142939, 0.0886798, 0.332663, 0.205761, 6.68987E-005, 0.000119047
15, 2700.00000, 0.604776, 0.374484, 0.106642, 0.0661535, 0.271764, 0.168129, 5.93237E-005, 0.000116466
16, 0.00000, 0.677026, 0.419222, 0.104447, 0.0648031, 0.291616, 0.180337, 6.991E-005, 0.000127121
16, 900.00000, 0.73496, 0.455072, 0.097064, 0.0602314, 0.301026, 0.186097, 8.44075E-005, 0.000156476
16, 1800.00000, 0.75902, 0.469932, 0.113311, 0.0703152, 0.324049, 0.20034, 9.12181E-005, 0.000172078
16, 2700.00000, 0.839634, 0.519805, 0.185304, 0.114991, 0.417957, 0.258397, 8.62634E-005, 0.000144454
17, 0.00000, 0.929534, 0.575308, 0.216254, 0.134216, 0.474208, 0.293142, 0.000116879, 0.000215338
17, 900.00000, 0.816685, 0.505383, 0.212802, 0.132043, 0.436104, 0.269782, 0.000117479, 0.000248115
17, 1800.00000, 1.02, 0.630671, 0.435103, 0.269929, 0.710896, 0.439919, 0.000189517, 0.00032823
17, 2700.00000, 1.39291, 0.860665, 0.594908, 0.369222, 0.979388, 0.605551, 0.000312345, 0.000529577
18, 0.00000, 1.3722, 0.847758, 0.487824, 0.302852, 0.874457, 0.540656, 0.000382252, 0.000738237
18, 900.00000, 1.50564, 0.930486, 0.351887, 0.218613, 0.786833, 0.485799, 0.000426056, 0.000927642
18, 1800.00000, 1.5827, 0.978058, 0.453363, 0.281619, 0.908241, 0.560765, 0.000409959, 0.000801478
18, 2700.00000, 1.71985, 1.06278, 0.429336, 0.266809, 0.926978, 0.571866, 0.000462635, 0.000925913
19, 0.00000, 1.78339, 1.10176, 0.623298, 0.387171, 1.13313, 0.699398, 0.000423241, 0.000739127
19, 900.00000, 1.71164, 1.05777, 0.50188, 0.311818, 0.995411, 0.614232, 0.000407951, 0.000755888
19, 1800.00000, 1.68155, 1.03923, 0.479994, 0.298219, 0.965492, 0.595784, 0.000398498, 0.000745524
19, 2700.00000, 1.52609, 0.94316, 0.506157, 0.314336, 0.943687, 0.582824, 0.000345755, 0.000632795
20, 0.00000, 1.47851, 0.913929, 0.449676, 0.279269, 0.875459, 0.540642, 0.000322922, 0.000607525
20, 900.00000, 1.40033, 0.865488, 0.480827, 0.298538, 0.881502, 0.544682, 0.000313298, 0.000579557
20, 1800.00000, 1.38954, 0.858912, 0.471285, 0.292605, 0.869399, 0.537182, 0.000296198, 0.000547101
20, 2700.00000, 1.28159, 0.792382, 0.422651, 0.262381, 0.790167, 0.488309, 0.00024995, 0.000463022
21, 0.00000, 1.22338, 0.756582, 0.317729, 0.197282, 0.672222, 0.415312, 0.000240062, 0.000482852
21, 900.00000, 1.22231, 0.75588, 0.387237, 0.240386, 0.738719, 0.45652, 0.000219617, 0.000405275
21, 1800.00000, 1.24419, 0.769211, 0.533047, 0.330772, 0.885123, 0.547231, 0.000204974, 0.000325046
21, 2700.00000, 1.1908, 0.736446, 0.398321, 0.24724, 0.73993, 0.457327, 0.000197811, 0.00035569
22, 0.00000, 1.11036, 0.686866, 0.317366, 0.197001, 0.638056, 0.394339, 0.000179015, 0.000337385
22, 900.00000, 1.16561, 0.721098, 0.291705, 0.181109, 0.630329, 0.389388, 0.000185782, 0.000349101
22, 1800.00000, 1.04994, 0.649642, 0.266388, 0.165358, 0.571085, 0.352915, 0.000154878, 0.000287536
22, 2700.00000, 0.94761, 0.586344, 0.270304, 0.167747, 0.543856, 0.336259, 0.000132254, 0.000247727
23, 0.00000, 0.823231, 0.509573, 0.168561, 0.104604, 0.408908, 0.2528, 0.000104565, 0.000199445
23, 900.00000, 0.800856, 0.495765, 0.131573, 0.0816537, 0.36668, 0.226655, 0.000101692, 0.000199551
23, 1800.00000, 0.801913, 0.496457, 0.110175, 0.0683773, 0.346525, 0.214151, 0.000102557, 0.000194326
23, 2700.00000, 0.725714, 0.449304, 0.122261, 0.0758627, 0.335175, 0.207232, 8.22362E-005, 0.000156445
24, 0.00000, 0.565345, 0.350087, 0.0971217, 0.0602435, 0.262566, 0.162429, 5.29097E-005, 9.76048E-005
