hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
5, 1800.00000, 125.485, -30.2362, 0.143048, -28.8215, 1.96291, -62.009, 1.93143, 117.517
5, 2700.00000, 124.715, -30.325, 0.241379, -25.4243, 3.10572, -62.0958, 3.0551, 117.354
6, 0.00000, 124.656, -30.3217, 0.239986, -21.1673, 2.95751, -62.1018, 2.90995, 117.27
6, 900.00000, 124.329, -30.3528, 0.284661, -20.2721, 3.42635, -62.134, 3.37088, 117.212
6, 1800.00000, 125.337, -30.2508, 0.155666, -23.1924, 1.98741, -62.0305, 1.95555, 117.388
6, 2700.00000, 125.622, -30.2261, 0.111508, -27.0884, 1.55319, -62.0036, 1.52894, 117.509
7, 0.00000, 125.511, -30.2318, 0.126578, -24.9664, 1.71619, -62.0104, 1.6894, 117.463
7, 900.00000, 125.132, -30.2625, 0.186539, -22.1163, 2.33721, -62.0424, 2.29967, 117.352
7, 1800.00000, 125.14, -30.2433, 0.190633, -21.4533, 2.39787, -62.0242, 2.35974, 117.365
7, 2700.00000, 125.589, -30.2126, 0.129875, -23.0983, 1.65704, -61.9937, 1.63049, 117.424
8, 0.00000, 125.814, -30.2029, 0.0774075, -35.4519, 1.24936, -61.9769, 1.23069, 117.691
8, 900.00000, 125.798, -30.2071, 0.0832106, -33.5553, 1.2634, -61.982, 1.2439, 117.643
8, 1800.00000, 125.818, -30.2028, 0.0854486, -29.8282, 1.20449, -61.9806, 1.18539, 117.57
8, 2700.00000, 125.769, -30.2016, 0.0985152, -28.8564, 1.34897, -61.979, 1.32729, 117.547
9, 0.00000, 125.728, -30.2095, 0.0852254, -37.0971, 1.39432, -61.9809, 1.37348, 117.71
9, 900.00000, 125.757, -30.2002, 0.0897609, -32.6808, 1.37134, -61.9747, 1.35041, 117.643
9, 1800.00000, 125.566, -30.2254, 0.114111, -29.0018, 1.61702, -62.0007, 1.59167, 117.542
9, 2700.00000, 125.66, -30.2332, 0.0702835, -48.593, 1.37457, -61.9993, 1.35558, 117.852
10, 0.00000, 125.787, -30.2142, 0.0772627, -36.914, 1.23091, -61.9873, 1.21217, 117.693
10, 900.00000, 125.677, -30.2141, 0.0725319, -46.2859, 1.43182, -61.9807, 1.41231, 117.849
10, 1800.00000, 125.595, -30.2164, 0.106801, -30.7908, 1.60029, -61.9902, 1.57586, 117.598
10, 2700.00000, 125.449, -30.2327, 0.113951, -33.7992, 1.82914, -62.0018, 1.80201, 117.646
11, 0.00000, 125.13, -30.2941, 0.148738, -31.8398, 2.20656, -62.0614, 2.17236, 117.534
11, 900.00000, 125.138, -30.3008, 0.143582, -33.0045, 2.16771, -62.0671, 2.13427, 117.549
11, 1800.00000, 125.325, -30.2605, 0.129578, -32.6982, 2.00971, -62.029, 1.97938, 117.594
11, 2700.00000, 125.144, -30.2744, 0.171463, -24.6765, 2.24708, -62.0508, 2.21122, 117.401
12, 0.00000, 125.415, -30.236, 0.135148, -28.0576, 1.93095, -62.0099, 1.90111, 117.526
12, 900.00000, 125.175, -30.2717, 0.161677, -26.8787, 2.23598, -62.0448, 2.20096, 117.461
12, 1800.00000, 125.357, -30.2426, 0.153839, -24.7537, 2.01302, -62.0202, 1.98082, 117.432
12, 2700.00000, 125.584, -30.2142, 0.126712, -26.2316, 1.70982, -61.9916, 1.6827, 117.495
13, 0.00000, 125.613, -30.2145, 0.116734, -28.584, 1.63398, -61.99, 1.60822, 117.543
13, 900.00000, 125.465, -30.2274, 0.132187, -26.4991, 1.80591, -62.0038, 1.77746, 117.492
13, 1800.00000, 125.343, -30.2341, 0.12979, -31.737, 2.04133, -62.003, 2.01104, 117.614
13, 2700.00000, 125.458, -30.223, 0.134617, -26.9805, 1.85914, -61.9986, 1.82995, 117.508
14, 0.00000, 125.425, -30.2314, 0.125801, -29.83, 1.87491, -62.0037, 1.8464, 117.571
14, 900.00000, 125.465, -30.2285, 0.129598, -27.5055, 1.81031, -62.0039, 1.78199, 117.515
14, 1800.00000, 125.356, -30.239, 0.149759, -25.1097, 1.96797, -62.0163, 1.93648, 117.442
14, 2700.00000, 125.437, -30.2301, 0.138568, -26.4038, 1.86273, -62.0064, 1.83306, 117.48
15, 0.00000, 125.513, -30.2234, 0.123244, -28.6542, 1.74979, -61.998, 1.72247, 117.542
15, 900.00000, 125.532, -30.2254, 0.105774, -34.1549, 1.69765, -61.9956, 1.6724, 117.656
15, 1800.00000, 125.448, -30.2343, 0.130318, -28.6339, 1.84061, -62.0082, 1.81177, 117.529
15, 2700.00000, 125.594, -30.2279, 0.11401, -29.8663, 1.59365, -62.0026, 1.56822, 117.545
16, 0.00000, 125.45, -30.2401, 0.134532, -27.072, 1.80187, -62.016, 1.7729, 117.477
16, 900.00000, 125.321, -30.2603, 0.149578, -26.4924, 1.95925, -62.036, 1.9274, 117.438
16, 1800.00000, 125.257, -30.2727, 0.15119, -27.5377, 2.03038, -62.0466, 1.99767, 117.453
16, 2700.00000, 125.192, -30.2518, 0.161437, -27.3924, 2.26496, -62.0242, 2.22969, 117.495
17, 0.00000, 124.978, -30.2936, 0.173499, -29.7735, 2.52023, -62.0604, 2.48121, 117.502
17, 900.00000, 125.135, -30.3112, 0.138011, -37.7616, 2.19002, -62.0722, 2.15642, 117.616
17, 1800.00000, 124.711, -30.382, 0.144458, -51.2141, 2.78098, -62.1226, 2.74186, 117.752
17, 2700.00000, 124.029, -30.4514, 0.205789, -46.3516, 3.89161, -62.1799, 3.83697, 117.642
18, 0.00000, 123.953, -30.5119, 0.215072, -46.6853, 3.87401, -62.2388, 3.81761, 117.577
18, 900.00000, 123.697, -30.528, 0.276346, -35.9778, 4.28717, -62.267, 4.22109, 117.391
18, 1800.00000, 123.57, -30.5143, 0.281597, -35.4891, 4.52008, -62.2519, 4.45237, 117.412
18, 2700.00000, 123.335, -30.5311, 0.323448, -32.6168, 4.92826, -62.2708, 4.85306, 117.342
19, 0.00000, 123.293, -30.4998, 0.306208, -35.2301, 5.11992, -62.2316, 5.0456, 117.443
19, 900.00000, 123.421, -30.4907, 0.312324, -32.7544, 4.91243, -62.2308, 4.83912, 117.395
19, 1800.00000, 123.481, -30.4847, 0.309022, -32.5339, 4.82537, -62.2259, 4.75309, 117.395
19, 2700.00000, 123.783, -30.4579, 0.262075, -36.2101, 4.36818, -62.1962, 4.30421, 117.488
20, 0.00000, 123.898, -30.4388, 0.262449, -34.5161, 4.22964, -62.182, 4.16684, 117.473
20, 900.00000, 124.032, -30.4378, 0.233696, -38.6343, 4.00037, -62.1759, 3.94207, 117.543
20, 1800.00000, 124.083, -30.4211, 0.23457, -37.5211, 3.96936, -62.1618, 3.91139, 117.541
20, 2700.00000, 124.303, -30.3895, 0.2185, -36.7163, 3.65352, -62.135, 3.59995, 117.556
21, 0.00000, 124.418, -30.3797, 0.224482, -33.7153, 3.48617, -62.132, 3.43325, 117.502
21, 900.00000, 124.434, -30.3647, 0.212812, -35.1076, 3.48353, -62.1148, 3.43218, 117.553
21, 1800.00000, 124.452, -30.3443, 0.192087, -40.4607, 3.54541, -62.0864, 3.496, 117.671
21, 2700.00000, 124.533, -30.3417, 0.204463, -35.2688, 3.39134, -62.0927, 3.34177, 117.581
22, 0.00000, 124.681, -30.3269, 0.200648, -33.0914, 3.15842, -62.0836, 3.11114, 117.548
22, 900.00000, 124.6, -30.3253, 0.222534, -30.1515, 3.31999, -62.0851, 3.26945, 117.493
22, 1800.00000, 124.803, -30.3048, 0.198394, -30.5085, 2.98451, -62.0671, 2.93921, 117.518
22, 2700.00000, 125.006, -30.2849, 0.170373, -33.1883, 2.68766, -62.0461, 2.64746, 117.588
23, 0.00000, 125.231, -30.2576, 0.161709, -29.1914, 2.33064, -62.0273, 2.29451, 117.525
23, 900.00000, 125.288, -30.2499, 0.164075, -27.7847, 2.26637, -62.0218, 2.23054, 117.495
23, 1800.00000, 125.263, -30.2535, 0.169889, -26.225, 2.27031, -62.0276, 2.23404, 117.453
23, 2700.00000, 125.439, -30.2274, 0.148385, -27.466, 2.05122, -62.0012, 2.0189, 117.512
24, 0.00000, 125.732, -30.1939, 0.113704, -27.8643, 1.59111, -61.9704, 1.56617, 117.554
