hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 126.586, -150.078, 0.0277891, -64.4055, 0.373827, 178.121, 0.373827, -1.87907
0, 1800.00000, 126.567, -150.081, 0.0248977, -65.3788, 0.41725, 178.12, 0.41725, -1.88029
0, 2700.00000, 126.626, -150.069, 0.0234233, -65.0331, 0.365396, 178.132, 0.365396, -1.86809
1, 0.00000, 126.588, -150.078, 0.0205011, -66.1381, 0.403024, 178.125, 0.403024, -1.8753
1, 900.00000, 126.607, -150.073, 0.0192288, -70.4833, 0.394242, 178.13, 0.394242, -1.86966
1, 1800.00000, 126.622, -150.074, 0.0205579, -60.7784, 0.352488, 178.129, 0.352488, -1.87146
1, 2700.00000, 126.593, -150.075, 0.0158053, -76.0146, 0.428921, 178.13, 0.428921, -1.86997
2, 0.00000, 126.625, -150.071, 0.0175683, -65.0267, 0.373436, 178.132, 0.373436, -1.86768
2, 900.00000, 126.632, -150.07, 0.0169168, -70.4949, 0.357343, 178.134, 0.357343, -1.86594
2, 1800.00000, 126.624, -150.068, 0.0150681, -80.8772, 0.398661, 178.137, 0.398661, -1.86289
2, 2700.00000, 126.64, -150.069, 0.0155952, -75.3703, 0.343587, 178.136, 0.343587, -1.8642
3, 0.00000, 126.638, -150.07, 0.0161697, -66.4651, 0.356499, 178.135, 0.356499, -1.86517
3, 900.00000, 126.621, -150.071, 0.0148808, -73.9289, 0.38623, 178.134, 0.38623, -1.86614
3, 1800.00000, 126.648, -150.067, 0.0160191, -69.7984, 0.345143, 178.137, 0.345143, -1.86288
3, 2700.00000, 126.617, -150.069, 0.0138013, -81.3423, 0.414757, 178.136, 0.414757, -1.86357
4, 0.00000, 126.605, -150.069, 0.0124913, -90.7679, 0.456852, 178.138, 0.456852, -1.86218
4, 900.00000, 126.624, -150.066, 0.0140105, -73.3887, 0.444547, 178.14, 0.444547, -1.86022
4, 1800.00000, 126.599, -150.077, 0.0147025, -69.5466, 0.40567, 178.128, 0.40567, -1.87154
4, 2700.00000, 126.624, -150.067, 0.0138813, -73.7689, 0.430257, 178.138, 0.430257, -1.86164
5, 0.00000, 126.647, -150.066, 0.0191636, -71.2585, 0.345149, 178.137, 0.345149, -1.86272
5, 900.00000, 126.597, -150.067, 0.02202, -82.5517, 0.444522, 178.135, 0.444522, -1.86485
5, 1800.00000, 126.616, -150.063, 0.0380523, -70.7464, 0.356506, 178.131, 0.356506, -1.86865
5, 2700.00000, 126.491, -150.092, 0.0628728, -56.4037, 0.414525, 178.091, 0.414525, -1.9089
6, 0.00000, 126.222, -150.188, 0.0617077, -36.6334, 0.397974, 177.998, 0.397974, -2.00235
