hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 900.00000, 125.85, -30.2001, 126.589, -150.079, 125.926, 89.9313, 0.029125, -57.681, 3.45604, -61.9695, 0.528978, 178.098, 1.58079, 58.2069, 2.46541, 138.251
0, 1800.00000, 125.893, -30.1918, 126.57, -150.082, 125.967, 89.9292, 0.0264396, -57.0658, 3.30408, -61.9613, 0.590461, 178.098, 1.51147, 58.2006, 2.29501, 136.95
0, 2700.00000, 126.001, -30.1728, 126.629, -150.07, 126.065, 89.9394, 0.0247302, -57.2733, 3.02391, -61.9439, 0.517087, 178.113, 1.38358, 58.2064, 2.11752, 137.381
1, 0.00000, 126.022, -30.1702, 126.591, -150.079, 126.089, 89.9319, 0.0219768, -56.4454, 2.87268, -61.9415, 0.570368, 178.107, 1.31451, 58.1948, 1.95467, 135.917
1, 900.00000, 126.074, -30.1636, 126.611, -150.074, 126.115, 89.9334, 0.0203865, -60.084, 2.70336, -61.9351, 0.557955, 178.114, 1.23739, 58.1926, 1.82468, 135.534
1, 1800.00000, 126.07, -30.1596, 126.625, -150.075, 126.162, 89.9389, 0.0220394, -52.595, 2.7584, -61.9325, 0.498839, 178.112, 1.26206, 58.2014, 1.91182, 136.841
1, 2700.00000, 126.137, -30.1538, 126.596, -150.076, 126.163, 89.9301, 0.0168536, -62.035, 2.45901, -61.9255, 0.60708, 178.116, 1.12583, 58.1833, 1.59067, 133.223
2, 0.00000, 126.138, -30.1493, 126.628, -150.072, 126.206, 89.9386, 0.018985, -54.7021, 2.5288, -61.9224, 0.528519, 178.118, 1.15739, 58.1955, 1.70197, 135.356
2, 900.00000, 126.159, -30.15, 126.636, -150.071, 126.199, 89.9362, 0.0179531, -59.8032, 2.4144, -61.9231, 0.505744, 178.12, 1.1053, 58.1905, 1.62464, 135.38
2, 1800.00000, 126.195, -30.1463, 126.627, -150.069, 126.198, 89.9333, 0.0157156, -66.8663, 2.2788, -61.9186, 0.564257, 178.125, 1.04363, 58.1832, 1.47327, 133.236
2, 2700.00000, 126.199, -30.1463, 126.643, -150.07, 126.22, 89.9345, 0.0163251, -63.9296, 2.24107, -61.9198, 0.486287, 178.124, 1.02623, 58.1853, 1.49651, 135.003
3, 0.00000, 126.186, -30.1425, 126.641, -150.07, 126.245, 89.9393, 0.0174204, -55.6584, 2.3557, -61.9163, 0.504557, 178.122, 1.07834, 58.193, 1.57703, 135.087
3, 900.00000, 126.193, -30.1441, 126.624, -150.072, 126.226, 89.9344, 0.0158869, -60.6947, 2.28532, -61.9172, 0.546655, 178.121, 1.04637, 58.1853, 1.49042, 133.685
3, 1800.00000, 126.199, -30.1423, 126.651, -150.068, 126.242, 89.9391, 0.0170383, -58.9592, 2.30107, -61.9161, 0.488484, 178.125, 1.05348, 58.1917, 1.54378, 135.226
3, 2700.00000, 126.218, -30.1412, 126.621, -150.07, 126.226, 89.9332, 0.014497, -65.5119, 2.2035, -61.9137, 0.587055, 178.125, 1.00915, 58.1813, 1.3965, 132.069
4, 0.00000, 126.245, -30.1373, 126.609, -150.07, 126.232, 89.9311, 0.0127383, -70.8622, 2.10911, -61.9092, 0.646674, 178.127, 0.96616, 58.1759, 1.28139, 129.481
4, 900.00000, 126.219, -30.1339, 126.628, -150.067, 126.256, 89.9407, 0.0153204, -57.5485, 2.31408, -61.9064, 0.629228, 178.127, 1.05954, 58.1913, 1.45743, 131.66
4, 1800.00000, 126.174, -30.1454, 126.602, -150.078, 126.229, 89.9323, 0.0160185, -55.9735, 2.33679, -61.9187, 0.574175, 178.115, 1.06974, 58.1843, 1.51329, 133.25
4, 2700.00000, 126.224, -30.1346, 126.628, -150.068, 126.259, 89.9391, 0.0150509, -58.2154, 2.26526, -61.9073, 0.608998, 178.126, 1.03719, 58.1889, 1.43141, 131.859
5, 0.00000, 126.125, -30.1564, 126.65, -150.067, 126.154, 89.9383, 0.0199713, -62.0257, 2.54945, -61.929, 0.488472, 178.123, 1.16714, 58.1955, 1.74791, 136.373
5, 900.00000, 126, -30.1823, 126.601, -150.068, 125.965, 89.928, 0.0224894, -71.6821, 2.92886, -61.9506, 0.629118, 178.117, 1.34125, 58.1889, 1.95994, 135.159
5, 1800.00000, 125.631, -30.2437, 126.619, -150.064, 125.63, 89.9332, 0.039024, -65.783, 4.26408, -62.008, 0.504382, 178.102, 1.95062, 58.224, 3.15268, 139.952
5, 2700.00000, 124.945, -30.3366, 126.494, -150.093, 125.173, 89.933, 0.0651684, -53.2004, 6.74676, -62.0943, 0.586222, 178.04, 3.07622, 58.2782, 5.14062, 141.043
6, 0.00000, 124.875, -30.3327, 126.226, -150.189, 125.486, 89.8941, 0.0649115, -34.2799, 6.42478, -62.1004, 0.562842, 177.949, 2.92109, 58.2399, 4.88983, 140.736
6, 900.00000, 124.582, -30.3654, 126.144, -150.215, 125.383, 89.8935, 0.0792478, -31.0923, 7.44332, -62.1324, 0.577685, 177.909, 3.37732, 58.2636, 5.71799, 141.031
6, 1800.00000, 125.485, -30.2582, 126.43, -150.136, 125.782, 89.9041, 0.0405705, -43.4094, 4.3173, -62.0295, 0.411114, 178.029, 1.9702, 58.2031, 3.26538, 140.692
6, 2700.00000, 125.738, -30.2322, 126.469, -150.118, 125.846, 89.8977, 0.027765, -57.0201, 3.37401, -62.0027, 0.477001, 178.06, 1.54279, 58.1723, 2.43722, 138.77
7, 0.00000, 125.638, -30.2385, 126.414, -150.134, 125.852, 89.8967, 0.0315483, -46.303, 3.72811, -62.0095, 0.525466, 178.04, 1.7032, 58.18, 2.69236, 138.663
7, 900.00000, 125.305, -30.2713, 126.385, -150.147, 125.732, 89.9116, 0.0500658, -37.5133, 5.07722, -62.0413, 0.49484, 178.009, 2.31387, 58.2273, 3.82822, 140.478
7, 1800.00000, 125.318, -30.2524, 126.358, -150.15, 125.832, 89.9215, 0.0525273, -31.311, 5.209, -62.023, 0.635259, 178.005, 2.37197, 58.24, 3.82887, 139.288
7, 2700.00000, 125.712, -30.2188, 126.495, -150.123, 125.984, 89.9149, 0.0344147, -41.2648, 3.59963, -61.9928, 0.380108, 178.052, 1.64348, 58.1997, 2.69397, 140.267
8, 0.00000, 125.908, -30.2083, 126.456, -150.107, 125.888, 89.8925, 0.0200857, -72.5552, 2.714, -61.976, 0.730384, 178.081, 1.24272, 58.1476, 1.71379, 131.897
8, 900.00000, 125.892, -30.2124, 126.494, -150.104, 125.885, 89.8968, 0.0227681, -69.9946, 2.74449, -61.9812, 0.611459, 178.083, 1.25666, 58.155, 1.81951, 134.676
8, 1800.00000, 125.908, -30.2076, 126.509, -150.112, 125.978, 89.8987, 0.0234405, -59.8211, 2.61651, -61.9797, 0.462422, 178.075, 1.19741, 58.1585, 1.82, 137.095
8, 2700.00000, 125.87, -30.2069, 126.549, -150.099, 125.955, 89.9124, 0.0275567, -57.2421, 2.93039, -61.9782, 0.466145, 178.083, 1.34059, 58.1792, 2.07537, 137.966
9, 0.00000, 125.833, -30.2156, 126.433, -150.103, 125.796, 89.8947, 0.0228264, -71.673, 3.0289, -61.98, 0.905195, 178.083, 1.387, 58.1536, 1.85178, 129.95
9, 900.00000, 125.86, -30.2061, 126.466, -150.105, 125.903, 89.9028, 0.0236295, -60.6679, 2.97898, -61.9738, 0.753557, 178.08, 1.36338, 58.1649, 1.91152, 132.791
9, 1800.00000, 125.686, -30.232, 126.435, -150.118, 125.81, 89.8997, 0.0305621, -53.3546, 3.51268, -61.9997, 0.687399, 178.059, 1.60609, 58.1753, 2.39371, 135.964
9, 2700.00000, 125.764, -30.2398, 126.273, -150.124, 125.604, 89.8595, 0.0195844, -96.2898, 2.98598, -61.9985, 1.26295, 178.067, 1.36875, 58.1085, 1.60938, 120.621
10, 0.00000, 125.879, -30.2195, 126.46, -150.108, 125.828, 89.8872, 0.0219532, -76.9987, 2.67392, -61.9865, 0.697767, 178.081, 1.22489, 58.1418, 1.7024, 132.474
10, 900.00000, 125.785, -30.2211, 126.258, -150.123, 125.693, 89.8704, 0.0168351, -83.4492, 3.11035, -61.9798, 1.39339, 178.068, 1.42511, 58.1217, 1.63708, 118.263
10, 1800.00000, 125.714, -30.2231, 126.399, -150.119, 125.821, 89.8984, 0.0277055, -53.0985, 3.47634, -61.9893, 0.862646, 178.061, 1.58986, 58.1701, 2.2413, 132.968
10, 2700.00000, 125.586, -30.2408, 126.31, -150.121, 125.643, 89.8901, 0.0283784, -57.5956, 3.97349, -62.0008, 1.19297, 178.055, 1.81739, 58.1656, 2.42488, 129.65
11, 0.00000, 125.295, -30.3032, 126.309, -150.125, 125.321, 89.8789, 0.0397662, -63.5621, 4.79339, -62.0603, 1.0233, 178.038, 2.19181, 58.1729, 3.20599, 134.994
11, 900.00000, 125.3, -30.3098, 126.306, -150.124, 125.271, 89.8724, 0.038719, -68.8064, 4.709, -62.066, 1.0179, 178.04, 2.15423, 58.1634, 3.14183, 134.898
11, 1800.00000, 125.476, -30.269, 126.337, -150.116, 125.484, 89.8875, 0.0326989, -64.9405, 4.36577, -62.0279, 1.05836, 178.055, 1.99717, 58.1715, 2.83397, 133.367
11, 2700.00000, 125.311, -30.283, 126.364, -150.142, 125.607, 89.8985, 0.0454372, -44.9122, 4.88141, -62.0496, 0.617902, 178.017, 2.22728, 58.2058, 3.57345, 139.248
12, 0.00000, 125.559, -30.2438, 126.404, -150.117, 125.712, 89.9053, 0.0343669, -51.18, 4.19466, -62.0089, 0.811397, 178.052, 1.9166, 58.193, 2.86621, 136.022
12, 900.00000, 125.342, -30.2806, 126.355, -150.131, 125.541, 89.897, 0.0415823, -50.3955, 4.85731, -62.0437, 0.789875, 178.03, 2.21791, 58.1992, 3.42696, 137.565
12, 1800.00000, 125.507, -30.2503, 126.457, -150.12, 125.757, 89.9139, 0.0408079, -45.945, 4.37294, -62.0192, 0.536704, 178.044, 1.99631, 58.2116, 3.21477, 139.49
12, 2700.00000, 125.711, -30.2209, 126.513, -150.104, 125.879, 89.9191, 0.033347, -49.8241, 3.71429, -61.9907, 0.53645, 178.069, 1.6973, 58.2019, 2.67124, 138.556
13, 0.00000, 125.735, -30.221, 126.502, -150.101, 125.843, 89.9141, 0.0312407, -54.7056, 3.54953, -61.9891, 0.629397, 178.075, 1.62298, 58.1911, 2.46645, 136.966
13, 900.00000, 125.6, -30.2346, 126.415, -150.125, 125.823, 89.9064, 0.0355822, -44.7868, 3.92302, -62.0028, 0.70193, 178.046, 1.7919, 58.1922, 2.71962, 136.736
13, 1800.00000, 125.496, -30.243, 126.274, -150.126, 125.629, 89.896, 0.0321067, -49.3156, 4.43444, -62.0019, 1.30509, 178.046, 2.02648, 58.1808, 2.7226, 129.938
13, 2700.00000, 125.597, -30.2305, 126.422, -150.119, 125.816, 89.9124, 0.0363482, -44.7142, 4.03866, -61.9976, 0.775636, 178.052, 1.84461, 58.1995, 2.76106, 136.039
14, 0.00000, 125.565, -30.2393, 126.341, -150.126, 125.718, 89.8977, 0.0322372, -49.0608, 4.07293, -62.0027, 1.00896, 178.047, 1.86125, 58.1802, 2.62677, 132.907
14, 900.00000, 125.6, -30.2358, 126.408, -150.123, 125.792, 89.9048, 0.0344703, -47.1609, 3.93257, -62.0029, 0.761421, 178.049, 1.79665, 58.1892, 2.6849, 135.983
14, 1800.00000, 125.502, -30.2467, 126.417, -150.129, 125.786, 89.9099, 0.0412476, -42.5187, 4.27508, -62.0152, 0.639138, 178.037, 1.9513, 58.2052, 3.05493, 138.172
14, 2700.00000, 125.576, -30.2374, 126.441, -150.119, 125.8, 89.9119, 0.0380523, -45.6825, 4.04646, -62.0054, 0.672362, 178.05, 1.84794, 58.201, 2.84223, 137.396
15, 0.00000, 125.644, -30.2305, 126.427, -150.115, 125.795, 89.9068, 0.0329093, -50.115, 3.8011, -61.997, 0.781883, 178.058, 1.73719, 58.1875, 2.5624, 135.369
15, 900.00000, 125.66, -30.2329, 126.345, -150.117, 125.699, 89.8914, 0.0265774, -59.95, 3.68784, -61.9946, 1.0934, 178.062, 1.68716, 58.1623, 2.25972, 129.942
15, 1800.00000, 125.585, -30.2418, 126.422, -150.115, 125.728, 89.9053, 0.0347822, -51.8461, 3.9984, -62.0072, 0.779567, 178.056, 1.82741, 58.1897, 2.7262, 135.962
15, 2700.00000, 125.713, -30.2342, 126.505, -150.102, 125.771, 89.9061, 0.0317071, -60.7519, 3.46192, -62.0017, 0.581222, 178.075, 1.58356, 58.181, 2.42953, 137.516
16, 0.00000, 125.584, -30.2471, 126.466, -150.116, 125.748, 89.9065, 0.0369695, -51.7197, 3.91424, -62.015, 0.569444, 178.054, 1.78866, 58.193, 2.81031, 138.501
16, 900.00000, 125.466, -30.2678, 126.453, -150.121, 125.653, 89.9032, 0.0416132, -51.6939, 4.25615, -62.035, 0.529254, 178.044, 1.94406, 58.1978, 3.1226, 139.477
16, 1800.00000, 125.408, -30.2806, 126.417, -150.124, 125.56, 89.8957, 0.0416214, -54.4767, 4.41066, -62.0456, 0.618024, 178.039, 2.01499, 58.1912, 3.18423, 138.744
16, 2700.00000, 125.361, -30.2611, 126.335, -150.128, 125.611, 89.9079, 0.0430971, -44.4523, 4.92025, -62.0231, 1.01134, 178.034, 2.24574, 58.2099, 3.31558, 135.24
17, 0.00000, 125.166, -30.304, 126.27, -150.129, 125.31, 89.8913, 0.0455685, -53.635, 5.47482, -62.0592, 1.18088, 178.026, 2.50002, 58.1996, 3.65088, 134.728
17, 900.00000, 125.299, -30.3205, 126.339, -150.1, 125.091, 89.8719, 0.0412745, -82.1539, 4.75746, -62.0711, 1.16138, 178.065, 2.17915, 58.1584, 3.08205, 133.436
17, 1800.00000, 124.921, -30.3953, 126.014, -150.102, 124.325, 89.8208, 0.0493816, -105.474, 6.04128, -62.1213, 2.38059, 178.063, 2.77513, 58.1054, 3.34708, 123.091
17, 2700.00000, 124.322, -30.4699, 125.741, -150.12, 123.73, 89.8062, 0.0580165, -94.7292, 8.4541, -62.1781, 3.26202, 178.026, 3.87883, 58.127, 4.72092, 123.463
18, 0.00000, 124.245, -30.5295, 125.918, -150.09, 123.397, 89.7948, 0.0747834, -102.757, 8.41588, -62.237, 2.6712, 178.048, 3.86885, 58.1184, 5.0437, 128.762
18, 900.00000, 124.017, -30.5459, 126.045, -150.108, 123.574, 89.8275, 0.0808117, -82.2482, 9.31346, -62.265, 1.92507, 178.009, 4.26543, 58.1897, 6.26895, 135.326
18, 1800.00000, 123.908, -30.5338, 125.82, -150.146, 123.64, 89.8182, 0.0735149, -74.9171, 9.81949, -62.2499, 2.48456, 177.972, 4.48969, 58.1853, 6.29321, 132.484
18, 2700.00000, 123.703, -30.5518, 125.841, -150.15, 123.6, 89.8344, 0.083456, -66.9417, 10.7063, -62.2685, 2.35262, 177.953, 4.88563, 58.2261, 7.10242, 134.303
19, 0.00000, 123.677, -30.5228, 125.549, -150.173, 123.588, 89.8214, 0.0713752, -64.1784, 11.1227, -62.2293, 3.42312, 177.94, 5.07496, 58.2049, 6.7277, 128.754
19, 900.00000, 123.789, -30.512, 125.739, -150.162, 123.788, 89.8411, 0.0760985, -61.604, 10.6719, -62.2286, 2.75227, 177.947, 4.86621, 58.2281, 6.80142, 131.99
19, 1800.00000, 123.842, -30.5055, 125.782, -150.157, 123.842, 89.8454, 0.0758058, -61.8014, 10.4827, -62.2237, 2.63135, 177.953, 4.78017, 58.2303, 6.72983, 132.426
19, 2700.00000, 124.11, -30.4772, 125.804, -150.138, 123.897, 89.8367, 0.064319, -72.1175, 9.48947, -62.1942, 2.77418, 177.987, 4.33695, 58.1946, 5.83618, 129.981
20, 0.00000, 124.214, -30.4573, 125.907, -150.131, 124.078, 89.8534, 0.0649845, -68.5526, 9.18848, -62.1801, 2.46261, 177.995, 4.19788, 58.2113, 5.7974, 131.546
