hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
3, 2700.00000, 0.100684, 0.0623309, 0.0169731, 0.0105179, 0.100615, 0.0623749, 3.48747E-005, 3.7642E-005
4, 0.00000, 0.0984399, 0.0609449, 0.0168215, 0.0104243, 0.098374, 0.0609808, 3.01443E-005, 3.60627E-005
4, 900.00000, 0.0965828, 0.0597939, 0.0172972, 0.0107179, 0.0965239, 0.0598426, 3.51939E-005, 3.27389E-005
4, 1800.00000, 0.0965039, 0.0597455, 0.0180905, 0.0112096, 0.0964455, 0.0597945, 3.4856E-005, 3.21315E-005
4, 2700.00000, 0.0970551, 0.0600869, 0.0186728, 0.0115706, 0.0969948, 0.0601337, 3.38897E-005, 3.21268E-005
5, 0.00000, 0.122643, 0.0759061, 0.020935, 0.0129737, 0.122542, 0.0759851, 5.82269E-005, 5.54543E-005
5, 900.00000, 0.157126, 0.0972162, 0.0253229, 0.0156966, 0.156952, 0.0973252, 8.71144E-005, 9.55674E-005
5, 1800.00000, 0.225399, 0.13933, 0.0280912, 0.0174141, 0.225031, 0.139625, 0.000227653, 0.000213809
5, 2700.00000, 0.281556, 0.173875, 0.0260409, 0.0161379, 0.28099, 0.174524, 0.000478257, 0.000345328
6, 0.00000, 0.161655, 0.0999669, 0.0260991, 0.0161612, 0.161516, 0.100308, 0.00020756, 8.19073E-005
6, 900.00000, 0.161025, 0.099563, 0.0255871, 0.0158387, 0.16091, 0.0999794, 0.000245175, 7.51998E-005
6, 1800.00000, 0.150912, 0.093359, 0.0272692, 0.0168946, 0.150774, 0.0935571, 0.000125775, 7.6415E-005
6, 2700.00000, 0.155186, 0.0960178, 0.0312008, 0.0193376, 0.155025, 0.0961474, 9.16514E-005, 8.27076E-005
7, 0.00000, 0.150261, 0.0929792, 0.0400683, 0.0248288, 0.150138, 0.0931324, 8.77181E-005, 6.20026E-005
7, 900.00000, 0.179391, 0.110964, 0.0567277, 0.035139, 0.179248, 0.111268, 0.000149245, 7.03553E-005
7, 1800.00000, 0.17276, 0.106889, 0.0749228, 0.0463984, 0.172662, 0.107187, 0.000118335, 3.94797E-005
7, 2700.00000, 0.176642, 0.10931, 0.0790314, 0.0489663, 0.176507, 0.109503, 8.12954E-005, 4.65573E-005
8, 0.00000, 0.201471, 0.124674, 0.0819745, 0.0508192, 0.201257, 0.124777, 6.23479E-005, 7.88781E-005
8, 900.00000, 0.205979, 0.12745, 0.0801716, 0.0497008, 0.20576, 0.127581, 7.39387E-005, 8.73524E-005
8, 1800.00000, 0.189877, 0.117508, 0.0826479, 0.0512274, 0.189711, 0.117636, 6.14667E-005, 6.19701E-005
8, 2700.00000, 0.205528, 0.127169, 0.0863392, 0.0535131, 0.205329, 0.127344, 8.39557E-005, 7.5484E-005
9, 0.00000, 0.223756, 0.138437, 0.0883481, 0.0547719, 0.223499, 0.138579, 8.25206E-005, 0.000100246
9, 900.00000, 0.203639, 0.126011, 0.0861588, 0.053405, 0.203446, 0.126158, 7.26483E-005, 7.34704E-005
9, 1800.00000, 0.208518, 0.129006, 0.0816922, 0.0506307, 0.208312, 0.129209, 9.9468E-005, 8.38738E-005
9, 2700.00000, 0.230878, 0.142843, 0.0826993, 0.0512859, 0.23057, 0.142915, 6.72798E-005, 0.000124671
10, 0.00000, 0.220905, 0.136681, 0.0887121, 0.0550014, 0.220656, 0.136804, 7.2511E-005, 9.77708E-005
10, 900.00000, 0.211427, 0.130836, 0.0832994, 0.0516474, 0.211198, 0.130916, 5.65806E-005, 8.99457E-005
10, 1800.00000, 0.202422, 0.125249, 0.0822281, 0.0509634, 0.202236, 0.125429, 8.61851E-005, 7.46472E-005
10, 2700.00000, 0.227124, 0.140502, 0.0849839, 0.0526776, 0.226867, 0.140708, 0.000110918, 0.000105622
11, 0.00000, 0.284303, 0.175737, 0.0822964, 0.0510231, 0.283829, 0.176097, 0.000224065, 0.000221993
11, 900.00000, 0.299081, 0.184855, 0.0872012, 0.0540713, 0.298545, 0.185211, 0.000229789, 0.000248398
11, 1800.00000, 0.261901, 0.161945, 0.0848875, 0.0526275, 0.261519, 0.162224, 0.000166239, 0.000170214
11, 2700.00000, 0.233604, 0.144465, 0.0865855, 0.0536498, 0.233357, 0.14483, 0.000170693, 0.000108742
12, 0.00000, 0.227092, 0.140469, 0.0867623, 0.0537709, 0.226836, 0.140729, 0.000130833, 0.000101783
12, 900.00000, 0.248643, 0.153748, 0.0865169, 0.0536175, 0.248331, 0.154103, 0.000182288, 0.000136315
12, 1800.00000, 0.219249, 0.135611, 0.0830045, 0.0514327, 0.219023, 0.135915, 0.000144272, 9.37415E-005
12, 2700.00000, 0.211515, 0.130853, 0.0858138, 0.0531793, 0.211304, 0.131089, 0.000111002, 8.1355E-005
13, 0.00000, 0.219484, 0.135778, 0.0865598, 0.053648, 0.219249, 0.136002, 0.000111054, 9.26598E-005
13, 900.00000, 0.205087, 0.126886, 0.0868877, 0.053839, 0.204911, 0.127126, 0.000104581, 6.92427E-005
13, 1800.00000, 0.22655, 0.140146, 0.0890179, 0.0551685, 0.22631, 0.140388, 0.000119964, 9.50816E-005
13, 2700.00000, 0.208276, 0.128854, 0.0862705, 0.0534566, 0.208089, 0.129105, 0.000112014, 7.33685E-005
14, 0.00000, 0.215377, 0.133244, 0.0859818, 0.0532855, 0.215162, 0.13347, 0.000109239, 8.46989E-005
14, 900.00000, 0.211118, 0.130612, 0.0867584, 0.0537629, 0.210919, 0.13085, 0.000109116, 7.78282E-005
14, 1800.00000, 0.208978, 0.129278, 0.0852199, 0.0528006, 0.208793, 0.129562, 0.000125396, 7.46005E-005
14, 2700.00000, 0.20906, 0.129329, 0.0816199, 0.0505756, 0.208858, 0.129588, 0.000122061, 8.0874E-005
15, 0.00000, 0.21558, 0.133369, 0.0869281, 0.0538719, 0.215363, 0.133598, 0.000109801, 8.45103E-005
15, 900.00000, 0.22337, 0.138189, 0.0860151, 0.0533182, 0.22312, 0.138373, 9.9686E-005, 9.95826E-005
15, 1800.00000, 0.221098, 0.136762, 0.0804773, 0.0498764, 0.220858, 0.137017, 0.000129124, 0.000102155
15, 2700.00000, 0.231227, 0.143022, 0.0832892, 0.0516286, 0.230944, 0.14325, 0.00012501, 0.000117862
16, 0.00000, 0.225347, 0.139383, 0.083082, 0.0514895, 0.225099, 0.139656, 0.000136202, 0.000105218
16, 900.00000, 0.241218, 0.149167, 0.0841266, 0.0521371, 0.240921, 0.149496, 0.000169394, 0.000128722
16, 1800.00000, 0.248507, 0.153656, 0.0789821, 0.0489537, 0.24817, 0.153991, 0.000186163, 0.000151974
16, 2700.00000, 0.226903, 0.140333, 0.0803838, 0.049808, 0.226662, 0.140665, 0.000163985, 0.000105545
17, 0.00000, 0.280211, 0.173203, 0.0843115, 0.052258, 0.279776, 0.173635, 0.000247748, 0.000200252
17, 900.00000, 0.337421, 0.208455, 0.0792571, 0.0491652, 0.336648, 0.208826, 0.000296085, 0.000379196
17, 1800.00000, 0.445176, 0.274741, 0.0830467, 0.0515635, 0.443725, 0.275159, 0.000447735, 0.000771898
17, 2700.00000, 0.514056, 0.316957, 0.0843322, 0.0523664, 0.512099, 0.31773, 0.000732831, 0.00107434
18, 0.00000, 0.611822, 0.3768, 0.0893648, 0.0555322, 0.60888, 0.377785, 0.00102407, 0.0016425
18, 900.00000, 0.581249, 0.357958, 0.0851794, 0.0528893, 0.57872, 0.35941, 0.00118664, 0.00144278
18, 1800.00000, 0.526391, 0.324384, 0.0820029, 0.0508941, 0.524378, 0.325669, 0.00100911, 0.00113093
18, 2700.00000, 0.535778, 0.330085, 0.0854999, 0.0530482, 0.533741, 0.331654, 0.00116065, 0.00114297
19, 0.00000, 0.485981, 0.299603, 0.0763835, 0.0473835, 0.484329, 0.300865, 0.000947622, 0.000924512
19, 900.00000, 0.474317, 0.292424, 0.0752739, 0.046688, 0.472759, 0.293735, 0.000953709, 0.0008745
19, 1800.00000, 0.470562, 0.290118, 0.0745157, 0.0462172, 0.469021, 0.291405, 0.000940463, 0.000861918
19, 2700.00000, 0.471134, 0.290529, 0.07458, 0.0462753, 0.469528, 0.291553, 0.000817286, 0.000883164
20, 0.00000, 0.453915, 0.279957, 0.0763701, 0.0473768, 0.452478, 0.280997, 0.000779742, 0.000793684
20, 900.00000, 0.475119, 0.29299, 0.0724349, 0.0449562, 0.473444, 0.293889, 0.000767773, 0.000925949
20, 1800.00000, 0.441346, 0.272224, 0.0590813, 0.0366611, 0.439909, 0.273091, 0.000722291, 0.000825495
20, 2700.00000, 0.382729, 0.236176, 0.0360265, 0.0223502, 0.381608, 0.236866, 0.000604661, 0.000673475
21, 0.00000, 0.368903, 0.227644, 0.0289014, 0.0179268, 0.367849, 0.228368, 0.000621136, 0.000646309
21, 900.00000, 0.338439, 0.208925, 0.0251709, 0.0156108, 0.337561, 0.209526, 0.000521551, 0.000541834
21, 1800.00000, 0.327835, 0.202433, 0.0237028, 0.0147018, 0.327005, 0.202904, 0.000442799, 0.000508399
21, 2700.00000, 0.317089, 0.195798, 0.0246348, 0.0152765, 0.316335, 0.196341, 0.00046198, 0.000466967
22, 0.00000, 0.297196, 0.183543, 0.0216387, 0.0134164, 0.29653, 0.184056, 0.000430093, 0.000413201
22, 900.00000, 0.281304, 0.173739, 0.0205449, 0.012734, 0.280732, 0.174303, 0.000441171, 0.000359685
22, 1800.00000, 0.257984, 0.159389, 0.0192895, 0.011956, 0.257494, 0.159835, 0.00035737, 0.000302634
22, 2700.00000, 0.256963, 0.158776, 0.0195885, 0.0121439, 0.256461, 0.159143, 0.000313353, 0.000305881
23, 0.00000, 0.216309, 0.133712, 0.0197384, 0.0122336, 0.215972, 0.134021, 0.000240918, 0.000206352
23, 900.00000, 0.213294, 0.131849, 0.0206453, 0.0127949, 0.212968, 0.132166, 0.000242171, 0.000197471
23, 1800.00000, 0.200098, 0.123704, 0.0186429, 0.0115522, 0.199817, 0.124013, 0.000230065, 0.000172872
23, 2700.00000, 0.187311, 0.115824, 0.019413, 0.0120301, 0.187061, 0.116072, 0.000187162, 0.000148588
24, 0.00000, 0.150943, 0.0933805, 0.0176221, 0.0109201, 0.150782, 0.0935263, 0.00011094, 9.45069E-005
