hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 900.00000, 0.000492325, 0.000305628, 6.10968E-007, -1.34465E-007
0, 1800.00000, 0.000549488, 0.000341068, 6.27447E-007, -1.35865E-007
0, 2700.00000, 0.000481465, 0.000298816, 5.1127E-007, -1.11322E-007
1, 0.00000, 0.000530939, 0.000329471, 5.0896E-007, -1.09125E-007
1, 900.00000, 0.000519454, 0.000322324, 4.86512E-007, -9.28438E-008
1, 1800.00000, 0.000464524, 0.000288247, 4.14787E-007, -1.02091E-007
1, 2700.00000, 0.000565143, 0.000350611, 4.65654E-007, -7.84172E-008
2, 0.00000, 0.000492175, 0.000305362, 4.01277E-007, -8.91448E-008
2, 900.00000, 0.000470982, 0.000292204, 3.88767E-007, -7.45104E-008
2, 1800.00000, 0.000525407, 0.000325941, 4.22867E-007, -6.14312E-008
2, 2700.00000, 0.000452891, 0.000280959, 3.5858E-007, -6.01577E-008
3, 0.00000, 0.000469927, 0.000291534, 3.5814E-007, -7.68552E-008
3, 900.00000, 0.000509042, 0.000315783, 3.86634E-007, -6.87647E-008
3, 1800.00000, 0.00045498, 0.00028226, 3.53398E-007, -6.91837E-008
3, 2700.00000, 0.000546625, 0.00033908, 4.08472E-007, -5.97462E-008
4, 0.00000, 0.000602059, 0.000373438, 4.30337E-007, -4.83112E-008
4, 900.00000, 0.000585936, 0.000363473, 4.24939E-007, -7.8158E-008
4, 1800.00000, 0.000534591, 0.000331628, 3.88959E-007, -7.84656E-008
4, 2700.00000, 0.000567108, 0.000351788, 4.05935E-007, -7.3801E-008
5, 0.00000, 0.00045491, 0.000282264, 4.20077E-007, -7.76557E-008
5, 900.00000, 0.000585495, 0.000363361, 6.77951E-007, -8.8894E-008
5, 1800.00000, 0.000469356, 0.000291549, 8.37124E-007, -1.49856E-007
5, 2700.00000, 0.000544871, 0.000338878, 1.34626E-006, -3.62893E-007
6, 0.00000, 0.000522553, 0.000324782, 8.30177E-007, -4.18052E-007
6, 900.00000, 0.000536059, 0.000333316, 9.12491E-007, -5.33671E-007
6, 1800.00000, 0.00038226, 0.000237386, 4.91179E-007, -1.78452E-007
6, 2700.00000, 0.000443579, 0.000275348, 5.19483E-007, -1.1907E-007
7, 0.00000, 0.000488499, 0.000303251, 5.42325E-007, -1.70255E-007
7, 900.00000, 0.000459962, 0.00028572, 6.23792E-007, -2.76696E-007
7, 1800.00000, 0.000590468, 0.000366759, 6.98626E-007, -3.82537E-007
7, 2700.00000, 0.000353666, 0.000219552, 3.63878E-007, -1.42293E-007
8, 0.00000, 0.000678982, 0.000421316, 7.06233E-007, -8.76649E-008
8, 900.00000, 0.000568606, 0.000352872, 6.27487E-007, -9.23908E-008
8, 1800.00000, 0.000430175, 0.000266953, 4.21163E-007, -9.15572E-008
8, 2700.00000, 0.000433744, 0.000269219, 4.76649E-007, -1.13221E-007
9, 0.00000, 0.00084117, 0.000522035, 9.84352E-007, -1.21494E-007
9, 900.00000, 0.000700611, 0.000434803, 7.41048E-007, -1.40418E-007
9, 1800.00000, 0.000638965, 0.000396656, 7.61601E-007, -1.9217E-007
9, 2700.00000, 0.00117173, 0.00072705, 1.41694E-006, -1.18305E-008
10, 0.00000, 0.000648612, 0.000402516, 7.33529E-007, -8.04174E-008
10, 900.00000, 0.00129275, 0.000802081, 1.38198E-006, -5.81288E-008
10, 1800.00000, 0.000801581, 0.000497551, 8.98573E-007, -2.1279E-007
10, 2700.00000, 0.0011074, 0.00068745, 1.43031E-006, -2.69146E-007
11, 0.00000, 0.000949616, 0.000589901, 1.73389E-006, -3.07852E-007
11, 900.00000, 0.000944492, 0.000586709, 1.78032E-006, -2.65248E-007
11, 1800.00000, 0.000982515, 0.000610141, 1.56408E-006, -2.49855E-007
11, 2700.00000, 0.000574088, 0.000356616, 8.57162E-007, -2.92232E-007
12, 0.00000, 0.000753986, 0.000468174, 1.01372E-006, -2.62565E-007
12, 900.00000, 0.00073362, 0.000455682, 1.1551E-006, -3.16937E-007
12, 1800.00000, 0.000499057, 0.000309943, 6.83098E-007, -2.25882E-007
12, 2700.00000, 0.000499038, 0.000309832, 6.09092E-007, -1.75476E-007
13, 0.00000, 0.000585359, 0.000363401, 7.28116E-007, -1.77893E-007
13, 900.00000, 0.000652463, 0.00040509, 7.67971E-007, -2.5426E-007
13, 1800.00000, 0.00121119, 0.000751967, 1.57296E-006, -3.7774E-007
13, 2700.00000, 0.000720962, 0.000447644, 8.71679E-007, -2.84875E-007
14, 0.00000, 0.000937048, 0.000581747, 1.15765E-006, -3.04563E-007
14, 900.00000, 0.000707651, 0.000439356, 8.58915E-007, -2.58888E-007
14, 1800.00000, 0.000594125, 0.000368948, 7.51067E-007, -2.77043E-007
14, 2700.00000, 0.00062508, 0.000388138, 7.87874E-007, -2.58928E-007
15, 0.00000, 0.000726734, 0.000451185, 8.91763E-007, -2.4359E-007
15, 900.00000, 0.00101533, 0.000630239, 1.25595E-006, -2.2282E-007
15, 1800.00000, 0.000724488, 0.000449849, 9.65632E-007, -2.52169E-007
15, 2700.00000, 0.000540507, 0.00033558, 7.27489E-007, -1.52068E-007
16, 0.00000, 0.000529459, 0.000328776, 7.19987E-007, -2.00947E-007
16, 900.00000, 0.000492011, 0.00030559, 7.41967E-007, -2.11952E-007
16, 1800.00000, 0.00057429, 0.000356717, 9.19928E-007, -2.3696E-007
16, 2700.00000, 0.00093921, 0.000583359, 1.36505E-006, -4.37413E-007
17, 0.00000, 0.00109556, 0.000680675, 2.01962E-006, -4.80019E-007
17, 900.00000, 0.00107736, 0.000669337, 2.37298E-006, -1.99379E-007
17, 1800.00000, 0.00219948, 0.00136697, 6.50139E-006, 1.68157E-007
