hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
8, 0.00000, 0.124071, 0.0768476, 3.18458E-008, -1.14613E-006, 1.04678E-007, -1.07084E-006, 4.58388E-006, 3.21442E-005
8, 900.00000, 0.125446, 0.0776983, 3.18532E-008, -1.14664E-006, 1.04761E-007, -1.07081E-006, 4.83665E-006, 3.35497E-005
8, 1800.00000, 0.119612, 0.0740908, 3.16744E-008, -1.14696E-006, 1.04854E-007, -1.07217E-006, 5.32765E-006, 2.73367E-005
8, 2700.00000, 0.133896, 0.082935, 3.16826E-008, -1.14748E-006, 1.04956E-007, -1.07189E-006, 5.7449E-006, 3.28515E-005
9, 0.00000, 0.138368, 0.085698, 3.18933E-008, -1.1456E-006, 1.04643E-007, -1.06946E-006, 4.47125E-006, 3.94326E-005
9, 900.00000, 0.136113, 0.0843066, 3.17169E-008, -1.14623E-006, 1.04771E-007, -1.07107E-006, 5.13264E-006, 3.36362E-005
9, 1800.00000, 0.160224, 0.0992363, 3.15494E-008, -1.14533E-006, 1.04842E-007, -1.06955E-006, 7.82242E-006, 4.23912E-005
9, 2700.00000, 0.136351, 0.0844427, 3.20754E-008, -1.14293E-006, 1.04254E-007, -1.06644E-006, 3.90559E-006, 4.44263E-005
10, 0.00000, 0.122215, 0.0756952, 3.19361E-008, -1.14606E-006, 1.04659E-007, -1.06992E-006, 4.41594E-006, 3.44777E-005
10, 900.00000, 0.14205, 0.0879776, 3.18904E-008, -1.14289E-006, 1.04291E-007, -1.06781E-006, 3.84477E-006, 4.00971E-005
10, 1800.00000, 0.158612, 0.0982392, 3.15507E-008, -1.1449E-006, 1.04754E-007, -1.06972E-006, 6.98773E-006, 4.00743E-005
10, 2700.00000, 0.181075, 0.11214, 3.1635E-008, -1.14322E-006, 1.04587E-007, -1.06701E-006, 7.25221E-006, 5.41149E-005
11, 0.00000, 0.217817, 0.134862, 3.17971E-008, -1.14225E-006, 1.04633E-007, -1.06204E-006, 1.11763E-005, 9.14067E-005
11, 900.00000, 0.214006, 0.132498, 3.19259E-008, -1.14215E-006, 1.04572E-007, -1.0613E-006, 1.07094E-005, 9.49316E-005
11, 1800.00000, 0.198723, 0.123053, 3.18078E-008, -1.14319E-006, 1.0462E-007, -1.0646E-006, 9.01063E-006, 7.42695E-005
11, 2700.00000, 0.221803, 0.137358, 3.11829E-008, -1.14333E-006, 1.04987E-007, -1.06624E-006, 1.62393E-005, 6.82337E-005
12, 0.00000, 0.19106, 0.118325, 3.14885E-008, -1.14456E-006, 1.04857E-007, -1.06804E-006, 1.01015E-005, 5.6267E-005
12, 900.00000, 0.220782, 0.136716, 3.14001E-008, -1.14322E-006, 1.04873E-007, -1.06533E-006, 1.4123E-005, 7.50605E-005
12, 1800.00000, 0.199059, 0.123282, 3.13113E-008, -1.14524E-006, 1.05059E-007, -1.06869E-006, 1.26596E-005, 5.62047E-005
12, 2700.00000, 0.16942, 0.104932, 3.14973E-008, -1.14658E-006, 1.05023E-007, -1.07067E-006, 8.7772E-006, 4.41705E-005
13, 0.00000, 0.161959, 0.100309, 3.16271E-008, -1.14645E-006, 1.04937E-007, -1.07016E-006, 7.35744E-006, 4.43146E-005
13, 900.00000, 0.17877, 0.110724, 3.13148E-008, -1.1449E-006, 1.04929E-007, -1.06969E-006, 9.96204E-006, 4.3776E-005
13, 1800.00000, 0.201883, 0.125025, 3.14469E-008, -1.14254E-006, 1.04625E-007, -1.06675E-006, 8.86553E-006, 5.8063E-005
13, 2700.00000, 0.184022, 0.113975, 3.13329E-008, -1.14501E-006, 1.0494E-007, -1.06962E-006, 9.64279E-006, 4.58719E-005
14, 0.00000, 0.18555, 0.114917, 3.1435E-008, -1.14369E-006, 1.0474E-007, -1.0681E-006, 9.00137E-006, 5.02573E-005
14, 900.00000, 0.179206, 0.110992, 3.13867E-008, -1.14477E-006, 1.04885E-007, -1.06923E-006, 9.5048E-006, 4.62225E-005
14, 1800.00000, 0.194615, 0.120535, 3.12015E-008, -1.1447E-006, 1.05018E-007, -1.06907E-006, 1.20671E-005, 4.91597E-005
14, 2700.00000, 0.184341, 0.114171, 3.13439E-008, -1.14522E-006, 1.04984E-007, -1.06937E-006, 1.01352E-005, 4.77321E-005
15, 0.00000, 0.173289, 0.107326, 3.14874E-008, -1.14515E-006, 1.0487E-007, -1.06933E-006, 8.35155E-006, 4.59167E-005
15, 900.00000, 0.168178, 0.104156, 3.1684E-008, -1.14392E-006, 1.04612E-007, -1.06789E-006, 6.52311E-006, 4.86887E-005
15, 1800.00000, 0.182182, 0.112828, 3.15208E-008, -1.14489E-006, 1.0487E-007, -1.06831E-006, 9.06741E-006, 5.26982E-005
15, 2700.00000, 0.15794, 0.0978153, 3.17589E-008, -1.14635E-006, 1.04897E-007, -1.06906E-006, 7.0562E-006, 4.79456E-005
16, 0.00000, 0.178345, 0.110453, 3.15076E-008, -1.14551E-006, 1.04966E-007, -1.0686E-006, 9.73865E-006, 5.19244E-005
16, 900.00000, 0.193699, 0.119954, 3.14797E-008, -1.14498E-006, 1.04995E-007, -1.06709E-006, 1.1642E-005, 6.19278E-005
16, 1800.00000, 0.200624, 0.124236, 3.15486E-008, -1.14424E-006, 1.04913E-007, -1.06567E-006, 1.19811E-005, 6.97122E-005
16, 2700.00000, 0.223671, 0.138515, 3.12561E-008, -1.14311E-006, 1.04883E-007, -1.06642E-006, 1.2704E-005, 6.65399E-005
17, 0.00000, 0.248435, 0.153817, 3.15181E-008, -1.14149E-006, 1.04719E-007, -1.06183E-006, 1.38469E-005, 9.9616E-005
17, 900.00000, 0.216214, 0.133843, 3.23903E-008, -1.14247E-006, 1.0446E-007, -1.05874E-006, 7.62356E-006, 0.000115438
17, 1800.00000, 0.273645, 0.169313, 3.3162E-008, -1.13637E-006, 1.0362E-007, -1.04719E-006, 2.60298E-006, 0.000209973
17, 2700.00000, 0.380646, 0.235425, 3.30923E-008, -1.13081E-006, 1.03315E-007, -1.03812E-006, 4.05713E-006, 0.000348194
18, 0.00000, 0.378668, 0.234127, 3.38824E-008, -1.13274E-006, 1.03387E-007, -1.03326E-006, 3.57397E-006, 0.000421373
18, 900.00000, 0.417955, 0.25844, 3.30799E-008, -1.13424E-006, 1.04058E-007, -1.03571E-006, 1.95448E-005, 0.000436006
18, 1800.00000, 0.440175, 0.272218, 3.24996E-008, -1.13093E-006, 1.03867E-007, -1.03648E-006, 2.39732E-005, 0.000415252
18, 2700.00000, 0.478851, 0.296118, 3.21782E-008, -1.13081E-006, 1.04117E-007, -1.03581E-006, 3.26213E-005, 0.000453505
19, 0.00000, 0.497367, 0.307597, 3.19064E-008, -1.12672E-006, 1.03639E-007, -1.03555E-006, 2.71648E-005, 0.000434245
19, 900.00000, 0.477664, 0.295443, 3.18198E-008, -1.12978E-006, 1.04025E-007, -1.03859E-006, 3.12212E-005, 0.000401742
19, 1800.00000, 0.469444, 0.290364, 3.18406E-008, -1.13055E-006, 1.04087E-007, -1.03942E-006, 3.06968E-005, 0.000391003
19, 2700.00000, 0.426162, 0.263605, 3.22933E-008, -1.13144E-006, 1.0385E-007, -1.04042E-006, 1.91902E-005, 0.000357817
20, 0.00000, 0.413037, 0.25551, 3.21658E-008, -1.13329E-006, 1.04079E-007, -1.04318E-006, 2.03572E-005, 0.000327496
20, 900.00000, 0.391171, 0.241962, 3.26563E-008, -1.13338E-006, 1.03832E-007, -1.04179E-006, 1.26833E-005, 0.000332899
20, 1800.00000, 0.388298, 0.240206, 3.24848E-008, -1.13394E-006, 1.03932E-007, -1.04362E-006, 1.33983E-005, 0.000312532
20, 2700.00000, 0.35808, 0.221549, 3.23552E-008, -1.13578E-006, 1.04086E-007, -1.0475E-006, 1.29545E-005, 0.000260433
21, 0.00000, 0.341969, 0.211598, 3.23044E-008, -1.13864E-006, 1.04436E-007, -1.05016E-006, 1.49952E-005, 0.000240617
21, 900.00000, 0.341792, 0.211503, 3.21411E-008, -1.13698E-006, 1.04239E-007, -1.05068E-006, 1.38215E-005, 0.000223821
21, 1800.00000, 0.347985, 0.215333, 3.22185E-008, -1.13443E-006, 1.03821E-007, -1.04958E-006, 7.59671E-006, 0.000224085
21, 2700.00000, 0.333034, 0.206101, 3.20535E-008, -1.13742E-006, 1.04256E-007, -1.05252E-006, 1.23475E-005, 0.000203175
22, 0.00000, 0.310532, 0.192196, 3.19875E-008, -1.13966E-006, 1.04499E-007, -1.05537E-006, 1.32508E-005, 0.000177003
22, 900.00000, 0.326154, 0.201872, 3.16749E-008, -1.13993E-006, 1.047E-007, -1.05646E-006, 1.72868E-005, 0.00017403
22, 1800.00000, 0.293719, 0.181819, 3.17181E-008, -1.14097E-006, 1.04693E-007, -1.05878E-006, 1.47797E-005, 0.000144302
22, 2700.00000, 0.264999, 0.164046, 3.19841E-008, -1.14198E-006, 1.04602E-007, -1.05987E-006, 1.01565E-005, 0.00012996
23, 0.00000, 0.230225, 0.142547, 3.17704E-008, -1.14466E-006, 1.04904E-007, -1.06458E-006, 1.09249E-005, 9.28001E-005
23, 900.00000, 0.223976, 0.138682, 3.17503E-008, -1.14589E-006, 1.05046E-007, -1.06582E-006, 1.0996E-005, 8.74823E-005
23, 1800.00000, 0.22431, 0.138894, 3.15968E-008, -1.1458E-006, 1.05107E-007, -1.06635E-006, 1.26509E-005, 8.27017E-005
23, 2700.00000, 0.202982, 0.125696, 3.16981E-008, -1.14663E-006, 1.0506E-007, -1.06809E-006, 9.50223E-006, 6.93092E-005
24, 0.00000, 0.15786, 0.0977698, 3.17425E-008, -1.14803E-006, 1.05038E-007, -1.07156E-006, 6.49151E-006, 4.35444E-005
