hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
4, 1800.00000, 0.188693, 0.116752, 0.106785, 0.066187, 0.0355308, 0.0220332, -5.012E-005, 7.48791E-005
4, 2700.00000, 0.182997, 0.11323, 0.106747, 0.0661644, 0.0376923, 0.0233731, -4.86348E-005, 6.73398E-005
5, 0.00000, 0.205781, 0.127276, 0.10807, 0.0669936, 0.0302346, 0.0187521, -7.42321E-005, 0.000107877
5, 900.00000, 0.236175, 0.146005, 0.128196, 0.0794877, 0.0389143, 0.0241424, -0.000113315, 0.000139728
5, 1800.00000, 0.342664, 0.211564, 0.161114, 0.0999241, 0.0311962, 0.01937, -0.000252262, 0.000374496
5, 2700.00000, 0.538593, 0.332033, 0.240692, 0.149267, 0.0362176, 0.0225178, -0.0004829, 0.000941984
6, 0.00000, 0.512348, 0.316395, 0.22926, 0.142032, 0.034734, 0.0215815, -0.000160102, 0.000732747
6, 900.00000, 0.59185, 0.365376, 0.260472, 0.161324, 0.0356321, 0.0221497, -0.000140481, 0.000981963
6, 1800.00000, 0.346364, 0.214052, 0.156822, 0.0971935, 0.0254073, 0.0157705, -0.000131135, 0.000347069
6, 2700.00000, 0.271384, 0.167762, 0.132288, 0.0820092, 0.0294826, 0.0182931, -0.000118642, 0.000203208
7, 0.00000, 0.299571, 0.185203, 0.14597, 0.0904724, 0.0324683, 0.020148, -0.000105981, 0.000235061
7, 900.00000, 0.406602, 0.251228, 0.184873, 0.114556, 0.0305721, 0.0189837, -0.000132478, 0.000464255
7, 1800.00000, 0.417088, 0.257792, 0.197425, 0.122302, 0.0392479, 0.0243711, -8.22612E-005, 0.000446344
7, 2700.00000, 0.289357, 0.178919, 0.133244, 0.0825724, 0.0235067, 0.0145848, -8.22379E-005, 0.000235943
8, 0.00000, 0.218687, 0.135225, 0.127665, 0.0791523, 0.0451285, 0.0279946, -9.21598E-005, 0.000106418
8, 900.00000, 0.22112, 0.136714, 0.121363, 0.0752466, 0.0377922, 0.0234452, -9.93895E-005, 0.000125495
8, 1800.00000, 0.210813, 0.130373, 0.108368, 0.0671769, 0.0285912, 0.0177346, -7.85794E-005, 0.000123544
8, 2700.00000, 0.236002, 0.145915, 0.118193, 0.0732686, 0.0288284, 0.0178854, -9.69716E-005, 0.00016224
9, 0.00000, 0.243915, 0.150785, 0.147908, 0.0917093, 0.0559099, 0.0346897, -0.000114162, 0.000126977
9, 900.00000, 0.239914, 0.148344, 0.13717, 0.085036, 0.0465672, 0.0288915, -9.61373E-005, 0.000133001
9, 1800.00000, 0.282432, 0.174583, 0.149322, 0.0925641, 0.0424692, 0.0263562, -0.000119948, 0.000205942
9, 2700.00000, 0.240384, 0.14859, 0.168226, 0.10433, 0.0778853, 0.048318, -0.000118091, 8.41556E-005
10, 0.00000, 0.215433, 0.133191, 0.124443, 0.0771625, 0.0431108, 0.0267449, -0.000101461, 0.000112109
10, 900.00000, 0.250417, 0.154832, 0.179972, 0.11159, 0.0859318, 0.0533069, -0.000103341, 7.97736E-005
10, 1800.00000, 0.279586, 0.172847, 0.158897, 0.0984972, 0.0532797, 0.0330631, -0.000110936, 0.000176411
10, 2700.00000, 0.31923, 0.197284, 0.194044, 0.1203, 0.07361, 0.0456875, -0.000151237, 0.000202756
11, 0.00000, 0.384118, 0.237128, 0.208419, 0.129257, 0.063122, 0.0392031, -0.000275652, 0.000381075
11, 900.00000, 0.377417, 0.232967, 0.205527, 0.12748, 0.062781, 0.0389906, -0.000289431, 0.000370392
11, 1800.00000, 0.350405, 0.216421, 0.197719, 0.122611, 0.0653096, 0.0405484, -0.000219266, 0.000285829
11, 2700.00000, 0.39104, 0.241554, 0.186424, 0.115549, 0.0381587, 0.023696, -0.000180464, 0.000429249
12, 0.00000, 0.336812, 0.208127, 0.177556, 0.110068, 0.0501167, 0.0311111, -0.000157851, 0.000281496
12, 900.00000, 0.389275, 0.240425, 0.196212, 0.121638, 0.0487624, 0.0302811, -0.00021132, 0.00040228
12, 1800.00000, 0.350902, 0.216821, 0.16621, 0.103021, 0.0331714, 0.0205933, -0.000152087, 0.0003505
12, 2700.00000, 0.298629, 0.184583, 0.146304, 0.0906886, 0.0331693, 0.0205854, -0.0001243, 0.000247614
13, 0.00000, 0.285491, 0.176456, 0.146968, 0.0911088, 0.0389062, 0.0241458, -0.000129251, 0.000219965
13, 900.00000, 0.315112, 0.194783, 0.16265, 0.100808, 0.0433671, 0.0269174, -0.000115507, 0.000253986
13, 1800.00000, 0.355911, 0.219942, 0.214819, 0.133161, 0.0805111, 0.0499779, -0.000157388, 0.000246818
13, 2700.00000, 0.324369, 0.200492, 0.170667, 0.105777, 0.0479213, 0.0297463, -0.000122732, 0.000263118
14, 0.00000, 0.327088, 0.202161, 0.185865, 0.11521, 0.0622851, 0.0386608, -0.000136721, 0.000235754
14, 900.00000, 0.315887, 0.195249, 0.166562, 0.103239, 0.047036, 0.0291952, -0.000125339, 0.000249674
14, 1800.00000, 0.343049, 0.212012, 0.169468, 0.105028, 0.0394897, 0.0245154, -0.000126865, 0.000319227
14, 2700.00000, 0.324935, 0.200822, 0.164596, 0.102017, 0.0415472, 0.0257907, -0.000129651, 0.000283162
15, 0.00000, 0.30546, 0.188801, 0.163842, 0.10156, 0.0483041, 0.0299813, -0.000128392, 0.0002324
15, 900.00000, 0.296476, 0.183245, 0.179337, 0.111184, 0.0674887, 0.0418838, -0.000136914, 0.000178382
15, 1800.00000, 0.321165, 0.198464, 0.169679, 0.105185, 0.0481551, 0.0298926, -0.000150282, 0.000265011
15, 2700.00000, 0.278421, 0.172054, 0.141336, 0.0876299, 0.0359251, 0.0222964, -0.000145314, 0.000224055
16, 0.00000, 0.314396, 0.194273, 0.154313, 0.0956597, 0.0351909, 0.0218445, -0.000149665, 0.000285957
16, 900.00000, 0.341486, 0.210948, 0.162174, 0.100537, 0.0327017, 0.0203035, -0.000180213, 0.000355103
16, 1800.00000, 0.35372, 0.218463, 0.172225, 0.106779, 0.038171, 0.023702, -0.000206181, 0.000371861
16, 2700.00000, 0.39433, 0.243604, 0.211629, 0.13117, 0.0624308, 0.0387693, -0.00017997, 0.00037617
17, 0.00000, 0.438112, 0.270435, 0.238576, 0.147925, 0.0728243, 0.045239, -0.000290487, 0.000473868
17, 900.00000, 0.38139, 0.235276, 0.215767, 0.13389, 0.0716134, 0.0444829, -0.000362499, 0.000380049
17, 1800.00000, 0.483065, 0.297537, 0.328207, 0.203843, 0.146237, 0.0908708, -0.000605047, 0.000403545
17, 2700.00000, 0.672299, 0.413478, 0.453337, 0.281614, 0.199832, 0.124281, -0.00101321, 0.000760233
18, 0.00000, 0.669104, 0.410935, 0.416522, 0.258978, 0.163772, 0.101913, -0.00129656, 0.000992449
18, 900.00000, 0.738404, 0.453462, 0.397907, 0.247252, 0.118232, 0.0736248, -0.0014201, 0.00153798
18, 1800.00000, 0.77749, 0.477796, 0.446559, 0.277328, 0.152375, 0.094863, -0.00128878, 0.00143684
18, 2700.00000, 0.845832, 0.519594, 0.464708, 0.288542, 0.144321, 0.0898903, -0.00141469, 0.00181718
19, 0.00000, 0.878445, 0.539997, 0.541551, 0.336134, 0.209512, 0.13043, -0.00127542, 0.00149517
19, 900.00000, 0.843503, 0.518599, 0.487944, 0.302839, 0.168751, 0.105067, -0.00120632, 0.00158349
19, 1800.00000, 0.828959, 0.509693, 0.475126, 0.294881, 0.161401, 0.100485, -0.00117958, 0.00155998
19, 2700.00000, 0.752507, 0.462845, 0.454571, 0.282207, 0.170153, 0.105879, -0.00108022, 0.00117837
20, 0.00000, 0.729251, 0.448666, 0.426981, 0.265035, 0.151206, 0.0940868, -0.000998118, 0.00117621
20, 900.00000, 0.69073, 0.424899, 0.42257, 0.262404, 0.16161, 0.100535, -0.00101456, 0.000990939
20, 1800.00000, 0.685597, 0.421863, 0.417468, 0.259184, 0.158437, 0.0985567, -0.000950566, 0.000973689
20, 2700.00000, 0.632093, 0.389191, 0.380942, 0.236456, 0.14213, 0.0883851, -0.00079235, 0.000839907
21, 0.00000, 0.603579, 0.371666, 0.335249, 0.20808, 0.106879, 0.0664706, -0.000757647, 0.000909092
21, 900.00000, 0.603217, 0.371609, 0.358198, 0.222278, 0.130267, 0.0809926, -0.000678118, 0.000775318
21, 1800.00000, 0.614174, 0.378456, 0.410729, 0.254873, 0.17926, 0.111412, -0.000641514, 0.000589967
21, 2700.00000, 0.587695, 0.362177, 0.355971, 0.220865, 0.134006, 0.0833025, -0.00060788, 0.000696365
22, 0.00000, 0.547898, 0.33775, 0.313934, 0.194763, 0.106802, 0.0663868, -0.000539415, 0.000680096
22, 900.00000, 0.575421, 0.354737, 0.315935, 0.195951, 0.0981932, 0.0610456, -0.000523628, 0.00079107
22, 1800.00000, 0.518108, 0.319564, 0.285672, 0.177174, 0.0896831, 0.0557357, -0.000433183, 0.000635857
22, 2700.00000, 0.467439, 0.288373, 0.267648, 0.166022, 0.0909881, 0.0565294, -0.000395546, 0.000494205
23, 0.00000, 0.405985, 0.250627, 0.210462, 0.130513, 0.0567691, 0.03526, -0.000283158, 0.000435076
23, 900.00000, 0.39495, 0.243826, 0.193975, 0.120284, 0.0443158, 0.027524, -0.000269978, 0.000447706
23, 1800.00000, 0.395516, 0.244205, 0.187086, 0.115997, 0.0371148, 0.0230507, -0.000249002, 0.000463565
23, 2700.00000, 0.357875, 0.221039, 0.176766, 0.109598, 0.0411862, 0.0255727, -0.000210232, 0.0003593
24, 0.00000, 0.278262, 0.17199, 0.138104, 0.0856196, 0.0327235, 0.0203063, -0.000130951, 0.000214677
