hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 126.622, -150.092, 0.136323, -134.335, 0.982767, 178.103, 0.982767, -1.89749
0, 1800.00000, 126.605, -150.094, 0.125365, -134.138, 0.940017, 178.102, 0.940017, -1.89825
0, 2700.00000, 126.664, -150.082, 0.116691, -134.19, 0.860717, 178.115, 0.860717, -1.8849
1, 0.00000, 126.618, -150.089, 0.105263, -134.009, 0.81816, 178.109, 0.81816, -1.89055
1, 900.00000, 126.637, -150.084, 0.102391, -132.708, 0.770202, 178.114, 0.770202, -1.88589
1, 1800.00000, 126.648, -150.084, 0.0987761, -135.725, 0.785752, 178.116, 0.785752, -1.88367
1, 2700.00000, 126.62, -150.084, 0.0897448, -131.46, 0.701085, 178.114, 0.701085, -1.88577
2, 0.00000, 126.652, -150.081, 0.0897325, -134.419, 0.720783, 178.119, 0.720783, -1.8805
2, 900.00000, 126.653, -150.079, 0.0902921, -132.745, 0.688331, 178.12, 0.688331, -1.8797
2, 1800.00000, 126.649, -150.077, 0.0873718, -130.161, 0.649927, 178.121, 0.649927, -1.87927
2, 2700.00000, 126.654, -150.077, 0.0862532, -131.417, 0.639178, 178.122, 0.639178, -1.87807
3, 0.00000, 126.66, -150.078, 0.0837618, -134.001, 0.671711, 178.123, 0.671711, -1.87721
3, 900.00000, 126.642, -150.08, 0.0828875, -131.978, 0.651798, 178.12, 0.651798, -1.87985
3, 1800.00000, 126.668, -150.076, 0.0850507, -132.966, 0.656185, 178.124, 0.656185, -1.87575
3, 2700.00000, 126.643, -150.078, 0.0811442, -130.215, 0.628609, 178.121, 0.628609, -1.87908
4, 0.00000, 126.636, -150.078, 0.0772843, -128.299, 0.601873, 178.121, 0.601873, -1.87933
4, 900.00000, 126.666, -150.076, 0.0792549, -132.309, 0.660002, 178.125, 0.660002, -1.87539
4, 1800.00000, 126.62, -150.085, 0.0797456, -133.3, 0.666472, 178.116, 0.666472, -1.88374
4, 2700.00000, 126.66, -150.077, 0.0781921, -132.192, 0.646125, 178.124, 0.646125, -1.87607
5, 0.00000, 126.673, -150.076, 0.10087, -132.371, 0.726547, 178.122, 0.726547, -1.87845
5, 900.00000, 126.641, -150.081, 0.125321, -129.388, 0.834012, 178.11, 0.834012, -1.88958
5, 1800.00000, 126.679, -150.085, 0.194144, -132.097, 1.20971, 178.1, 1.20971, -1.89999
5, 2700.00000, 126.595, -150.123, 0.273583, -137.08, 1.90264, 178.06, 1.90264, -1.93979
6, 0.00000, 126.216, -150.203, 0.190196, -148.722, 1.81545, 178.007, 1.81545, -1.99309
6, 900.00000, 126.138, -150.23, 0.210722, -152.328, 2.09861, 177.985, 2.09861, -2.01467
6, 1800.00000, 126.402, -150.145, 0.146436, -141.922, 1.22553, 178.057, 1.22553, -1.94281
6, 2700.00000, 126.438, -150.125, 0.12874, -134.859, 0.959862, 178.071, 0.959862, -1.9289
7, 0.00000, 126.385, -150.141, 0.124675, -139.38, 1.06007, 178.06, 1.06007, -1.93957
7, 900.00000, 126.382, -150.158, 0.158899, -145.879, 1.43897, 178.048, 1.43897, -1.95186
7, 1800.00000, 126.383, -150.163, 0.144577, -150.649, 1.47597, 178.05, 1.47597, -1.95039
7, 2700.00000, 126.465, -150.129, 0.118472, -143.289, 1.02328, 178.076, 1.02328, -1.92379
8, 0.00000, 126.448, -150.115, 0.112342, -129.021, 0.773388, 178.078, 0.773388, -1.92156
8, 900.00000, 126.476, -150.111, 0.119558, -130.32, 0.781885, 178.082, 0.781885, -1.91764
8, 1800.00000, 126.464, -150.116, 0.107421, -134.201, 0.74556, 178.083, 0.74556, -1.91736
8, 2700.00000, 126.531, -150.107, 0.121125, -135.294, 0.834214, 178.091, 0.834214, -1.9092
9, 0.00000, 126.459, -150.114, 0.126349, -128.987, 0.862539, 178.077, 0.862539, -1.92331
9, 900.00000, 126.476, -150.115, 0.115418, -132.669, 0.848324, 178.081, 0.848324, -1.91866
9, 1800.00000, 126.436, -150.128, 0.131715, -136.113, 0.999049, 178.069, 0.999049, -1.93087
9, 2700.00000, 126.303, -150.136, 0.129409, -122.461, 0.850961, 178.049, 0.850961, -1.95128
10, 0.00000, 126.441, -150.115, 0.121892, -128.21, 0.761947, 178.076, 0.761947, -1.92414
10, 900.00000, 126.318, -150.137, 0.114578, -124.378, 0.886377, 178.052, 0.886377, -1.94753
10, 1800.00000, 126.421, -150.13, 0.123452, -135.273, 0.989028, 178.067, 0.989028, -1.93258
10, 2700.00000, 126.378, -150.138, 0.140735, -132.625, 1.12953, 178.055, 1.12953, -1.94543
11, 0.00000, 126.36, -150.145, 0.198216, -132.072, 1.35932, 178.039, 1.35932, -1.96131
11, 900.00000, 126.35, -150.144, 0.203633, -130.484, 1.33569, 178.037, 1.33569, -1.96325
11, 1800.00000, 126.398, -150.134, 0.172486, -131.06, 1.23955, 178.052, 1.23955, -1.94839
11, 2700.00000, 126.366, -150.155, 0.168831, -140.8, 1.38398, 178.044, 1.38398, -1.95559
12, 0.00000, 126.442, -150.132, 0.148776, -136.478, 1.19117, 178.064, 1.19117, -1.93615
12, 900.00000, 126.387, -150.147, 0.174721, -137.321, 1.37742, 178.047, 1.37742, -1.95279
12, 1800.00000, 126.466, -150.133, 0.154458, -140.25, 1.2409, 178.067, 1.2409, -1.93321
12, 2700.00000, 126.524, -150.115, 0.136186, -138.008, 1.05556, 178.083, 1.05556, -1.91675
13, 0.00000, 126.519, -150.113, 0.137265, -135.67, 1.00917, 178.083, 1.00917, -1.91692
