hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 125.882, -30.1995, 0.0264667, -117.791, 1.47462, -61.9757, 1.47462, 118.024
0, 1800.00000, 125.923, -30.1913, 0.0246674, -116.783, 1.40995, -61.9686, 1.40995, 118.031
0, 2700.00000, 126.028, -30.1723, 0.0228316, -116.87, 1.29063, -61.9506, 1.29063, 118.049
1, 0.00000, 126.048, -30.1698, 0.0209504, -116.229, 1.22627, -61.9487, 1.22627, 118.051
1, 900.00000, 126.098, -30.1632, 0.020786, -117.941, 1.15414, -61.9422, 1.15414, 118.058
1, 1800.00000, 126.095, -30.1591, 0.0190504, -114.394, 1.17758, -61.9389, 1.17758, 118.061
1, 2700.00000, 126.159, -30.1535, 0.0188563, -117.939, 1.05002, -61.9334, 1.05002, 118.067
2, 0.00000, 126.161, -30.149, 0.0178499, -115.01, 1.07976, -61.9293, 1.07976, 118.071
2, 900.00000, 126.181, -30.1496, 0.0183777, -118.162, 1.031, -61.9296, 1.031, 118.07
2, 1800.00000, 126.215, -30.146, 0.0186467, -120.05, 0.973205, -61.926, 0.973205, 118.074
2, 2700.00000, 126.219, -30.1459, 0.0179565, -120.319, 0.957109, -61.9261, 0.957109, 118.074
3, 0.00000, 126.208, -30.1421, 0.0168034, -115.737, 1.00599, -61.9229, 1.00599, 118.077
3, 900.00000, 126.214, -30.1438, 0.0172634, -117.822, 0.975991, -61.9243, 0.975991, 118.076
3, 1800.00000, 126.22, -30.142, 0.0172758, -117.663, 0.982689, -61.9225, 0.982689, 118.077
3, 2700.00000, 126.238, -30.1409, 0.017442, -118.927, 0.941114, -61.9214, 0.941114, 118.079
4, 0.00000, 126.264, -30.1371, 0.0172389, -119.455, 0.900881, -61.9177, 0.900881, 118.082
4, 900.00000, 126.24, -30.1337, 0.0166259, -113.995, 0.988286, -61.9146, 0.988286, 118.085
4, 1800.00000, 126.195, -30.1451, 0.0164174, -115.402, 0.997955, -61.9258, 0.997955, 118.074
4, 2700.00000, 126.244, -30.1344, 0.0164073, -114.841, 0.967443, -61.9155, 0.967443, 118.085
5, 0.00000, 126.148, -30.156, 0.0204372, -119.426, 1.08858, -61.9346, 1.08858, 118.065
5, 900.00000, 126.027, -30.1819, 0.0265959, -122.225, 1.25026, -61.9576, 1.25026, 118.042
5, 1800.00000, 125.67, -30.2427, 0.038485, -121.902, 1.81822, -62.0135, 1.81822, 117.986
5, 2700.00000, 125.005, -30.3348, 0.0495125, -114.92, 2.87128, -62.1005, 2.87128, 117.9
6, 0.00000, 124.932, -30.3309, 0.0292148, -96.3984, 2.7349, -62.107, 2.7349, 117.893
6, 900.00000, 124.649, -30.3633, 0.0309564, -88.5057, 3.16612, -62.1388, 3.16612, 117.861
6, 1800.00000, 125.523, -30.2571, 0.0247732, -111.036, 1.84076, -62.0344, 1.84076, 117.966
6, 2700.00000, 125.768, -30.2315, 0.0250616, -120.977, 1.43957, -62.009, 1.43957, 117.991
7, 0.00000, 125.672, -30.2377, 0.0225755, -113.754, 1.59039, -62.0156, 1.59039, 117.984
7, 900.00000, 125.351, -30.27, 0.0253585, -101.869, 2.16369, -62.0465, 2.16369, 117.953
7, 1800.00000, 125.365, -30.2512, 0.022654, -88.9216, 2.21952, -62.031, 2.21952, 117.969
7, 2700.00000, 125.746, -30.218, 0.0195959, -109.117, 1.53545, -61.9984, 1.53545, 118.002
8, 0.00000, 125.935, -30.2082, 0.0244641, -124.72, 1.15861, -61.9857, 1.15861, 118.014
8, 900.00000, 125.921, -30.2122, 0.0252005, -125.581, 1.17162, -61.9891, 1.17162, 118.011
8, 1800.00000, 125.936, -30.2074, 0.0211198, -124.216, 1.11704, -61.9862, 1.11704, 118.014
