hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
20, 1800.00000, 0.31819, 0.197099, 3.5102E-005, 0.000120775
20, 2700.00000, 0.285369, 0.176769, 2.7898E-005, 0.000103771
21, 0.00000, 0.214597, 0.132928, 3.44809E-005, 8.93257E-005
21, 900.00000, 0.261501, 0.161978, 1.83877E-005, 9.81616E-005
21, 1800.00000, 0.359785, 0.222866, -1.44867E-005, 9.89996E-005
21, 2700.00000, 0.268971, 0.166603, 8.47044E-006, 9.69377E-005
22, 0.00000, 0.214351, 0.132771, 1.43504E-005, 8.13525E-005
22, 900.00000, 0.197068, 0.122047, 8.31134E-006, 9.1541E-005
22, 1800.00000, 0.179957, 0.111459, 7.88049E-006, 7.30266E-005
22, 2700.00000, 0.182556, 0.113086, 1.12085E-005, 5.81389E-005
23, 0.00000, 0.113876, 0.0705417, 8.6496E-006, 3.85171E-005
23, 900.00000, 0.088893, 0.0550645, 8.42817E-006, 3.18098E-005
23, 1800.00000, 0.0744454, 0.0461128, 6.5544E-006, 2.8606E-005
23, 2700.00000, 0.0826003, 0.0511679, 5.97787E-006, 2.68227E-005
24, 0.00000, 0.0656092, 0.0406475, 4.0399E-006, 1.58162E-005
