hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 900.00000, 126.327, -30.2328, 126.781, -150.106, 126.377, 89.9014, 0.151857, -148.391, 10.312, -61.9381, 7.73889, 178.126, 8.0157, 58.104, 2.41684, 127.98
0, 1800.00000, 126.347, -30.2234, 126.764, -150.108, 126.396, 89.9005, 0.139839, -148.844, 10.2543, -61.9325, 7.88734, 178.126, 8.10693, 58.1068, 2.23474, 127.117
0, 2700.00000, 126.417, -30.2016, 126.804, -150.094, 126.46, 89.9131, 0.129792, -148.504, 8.95041, -61.9185, 6.75415, 178.136, 6.97229, 58.1175, 2.06874, 127.555
1, 0.00000, 126.416, -30.1979, 126.767, -150.102, 126.461, 89.907, 0.117893, -149.446, 9.54585, -61.9161, 7.55534, 178.132, 7.71045, 58.1182, 1.88948, 126.271
1, 900.00000, 126.447, -30.1899, 126.779, -150.096, 126.476, 89.909, 0.113775, -147.727, 9.13866, -61.9102, 7.22719, 178.136, 7.42377, 58.121, 1.7932, 127.735
1, 1800.00000, 126.448, -30.1857, 126.787, -150.097, 126.506, 89.9161, 0.111688, -151.363, 8.88953, -61.9089, 6.99696, 178.138, 7.09893, 58.1257, 1.81908, 124.932
1, 2700.00000, 126.476, -30.1781, 126.761, -150.097, 126.497, 89.9075, 0.0995824, -147.373, 9.09692, -61.9024, 7.43403, 178.137, 7.59345, 58.1247, 1.56045, 127.316
2, 0.00000, 126.484, -30.1737, 126.786, -150.093, 126.529, 89.917, 0.100938, -150.38, 8.54324, -61.9008, 6.84055, 178.141, 6.94235, 58.1296, 1.62906, 125.273
2, 900.00000, 126.492, -30.1734, 126.787, -150.091, 126.52, 89.9146, 0.100793, -148.178, 8.65952, -61.8993, 6.96882, 178.142, 7.13143, 58.1291, 1.58987, 127.342
2, 1800.00000, 126.511, -30.169, 126.781, -150.089, 126.518, 89.9115, 0.0961742, -145.394, 8.57028, -61.8958, 6.97376, 178.142, 7.17819, 58.1286, 1.47713, 129.243
2, 2700.00000, 126.51, -30.1682, 126.785, -150.089, 126.527, 89.9138, 0.0959307, -146.735, 8.6538, -61.8949, 7.05471, 178.144, 7.24471, 58.1311, 1.48746, 128.66
3, 0.00000, 126.509, -30.1652, 126.79, -150.09, 126.549, 89.919, 0.0942597, -150.103, 8.3139, -61.8949, 6.72824, 178.144, 6.82922, 58.1334, 1.51345, 125.49
3, 900.00000, 126.508, -30.1666, 126.776, -150.092, 126.533, 89.9136, 0.0924384, -148.066, 8.61255, -61.895, 7.06823, 178.142, 7.20485, 58.1311, 1.45444, 126.891
3, 1800.00000, 126.516, -30.1647, 126.795, -150.087, 126.546, 89.9187, 0.0950927, -148.567, 8.25638, -61.8939, 6.66148, 178.145, 6.80369, 58.1334, 1.50432, 126.95
3, 2700.00000, 126.523, -30.1632, 126.774, -150.09, 126.533, 89.9122, 0.0895281, -146.146, 8.48103, -61.8924, 6.99572, 178.142, 7.15847, 58.131, 1.38346, 128.144
4, 0.00000, 126.537, -30.1589, 126.766, -150.09, 126.536, 89.9101, 0.084372, -144.42, 8.4021, -61.8895, 7.01476, 178.142, 7.18506, 58.131, 1.28147, 128.946
