hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 126.069, -30.2097, 0.135101, -122.755, 1.47391, -61.9367, 1.47391, 118.063
0, 1800.00000, 126.096, -30.2008, 0.124384, -122.098, 1.40945, -61.9327, 1.40945, 118.067
0, 2700.00000, 126.193, -30.1815, 0.115725, -122.346, 1.29025, -61.9176, 1.29025, 118.082
1, 0.00000, 126.188, -30.1774, 0.104535, -121.534, 1.22617, -61.9183, 1.22617, 118.082
1, 900.00000, 126.23, -30.1704, 0.102124, -120.653, 1.15414, -61.9125, 1.15414, 118.087
1, 1800.00000, 126.233, -30.1664, 0.0974651, -122.939, 1.17749, -61.9105, 1.17749, 118.089
1, 2700.00000, 126.268, -30.1594, 0.0900003, -118.972, 1.05024, -61.9071, 1.05024, 118.093
2, 0.00000, 126.282, -30.1555, 0.0890092, -121.524, 1.07985, -61.9035, 1.07985, 118.097
2, 900.00000, 126.291, -30.1554, 0.0900611, -120.529, 1.03118, -61.9029, 1.03118, 118.097
2, 1800.00000, 126.316, -30.1515, 0.0879303, -118.293, 0.973488, -61.9001, 0.973488, 118.1
2, 2700.00000, 126.315, -30.1508, 0.0864023, -119.565, 0.957414, -61.8999, 0.957414, 118.1
3, 0.00000, 126.316, -30.1478, 0.0832191, -121.135, 1.00618, -61.8984, 1.00618, 118.102
3, 900.00000, 126.313, -30.149, 0.0829689, -119.398, 0.976271, -61.8997, 0.976271, 118.1
3, 1800.00000, 126.325, -30.1475, 0.0847793, -120.602, 0.982908, -61.8975, 0.982908, 118.103
3, 2700.00000, 126.331, -30.1461, 0.0817366, -117.863, 0.94144, -61.8974, 0.94144, 118.103
4, 0.00000, 126.35, -30.1421, 0.0784205, -115.943, 0.901265, -61.895, 0.901265, 118.105
4, 900.00000, 126.353, -30.1404, 0.0793433, -118.989, 0.988457, -61.8927, 0.988457, 118.107
4, 1800.00000, 126.292, -30.1502, 0.0795203, -119.909, 0.99824, -61.9023, 0.99824, 118.098
4, 2700.00000, 126.351, -30.1405, 0.0783, -118.976, 0.967661, -61.8935, 0.967661, 118.107
5, 0.00000, 126.276, -30.1629, 0.100651, -120.829, 1.08863, -61.9053, 1.08863, 118.095
5, 900.00000, 126.181, -30.1909, 0.126135, -118.764, 1.25011, -61.9217, 1.25011, 118.078
5, 1800.00000, 125.938, -30.2584, 0.193567, -122.095, 1.8162, -61.9587, 1.8162, 118.041
5, 2700.00000, 125.458, -30.3611, 0.268593, -125.881, 2.86326, -62.0273, 2.86326, 117.973
6, 0.00000, 125.244, -30.3448, 0.176871, -133.457, 2.72987, -62.0543, 2.72987, 117.946
6, 900.00000, 125.024, -30.3802, 0.192032, -136.527, 3.15828, -62.0833, 3.15828, 117.917
6, 1800.00000, 125.71, -30.2647, 0.140908, -128.463, 1.83962, -61.9895, 1.83962, 118.011
6, 2700.00000, 125.889, -30.236, 0.127393, -122.878, 1.43963, -61.9669, 1.43963, 118.033
7, 0.00000, 125.81, -30.2428, 0.121257, -125.685, 1.59017, -61.9759, 1.59017, 118.024
7, 900.00000, 125.601, -30.2814, 0.150019, -131.355, 2.1611, -62.0019, 2.1611, 117.998
7, 1800.00000, 125.637, -30.2643, 0.132699, -134.353, 2.21632, -61.9941, 2.21632, 118.006
7, 2700.00000, 125.895, -30.2236, 0.113263, -129.413, 1.53495, -61.9618, 1.53495, 118.038
8, 0.00000, 126.026, -30.2121, 0.113318, -118.046, 1.15905, -61.9493, 1.15905, 118.051
8, 900.00000, 126.019, -30.2162, 0.119954, -119.859, 1.17199, -61.95, 1.17199, 118.05
8, 1800.00000, 126.016, -30.2093, 0.106484, -123.056, 1.11749, -61.9493, 1.11749, 118.051
8, 2700.00000, 126.029, -30.2119, 0.119615, -124.227, 1.25073, -61.946, 1.25073, 118.054
9, 0.00000, 125.999, -30.223, 0.127448, -118.103, 1.2929, -61.9533, 1.2929, 118.047
9, 900.00000, 126.019, -30.2122, 0.115122, -120.886, 1.27158, -61.9483, 1.27158, 118.052
9, 1800.00000, 125.88, -30.2389, 0.129772, -123.915, 1.49836, -61.9679, 1.49836, 118.032
9, 2700.00000, 125.891, -30.2459, 0.133121, -112.176, 1.27525, -61.9742, 1.27525, 118.026
10, 0.00000, 125.996, -30.2229, 0.122996, -118.243, 1.14203, -61.9557, 1.14203, 118.044
10, 900.00000, 125.937, -30.2292, 0.117971, -112.264, 1.32808, -61.9642, 1.32808, 118.036
10, 1800.00000, 125.908, -30.231, 0.122094, -122.396, 1.48297, -61.9637, 1.48297, 118.036
10, 2700.00000, 125.828, -30.2527, 0.140667, -119.766, 1.69403, -61.9767, 1.69403, 118.023
11, 0.00000, 125.596, -30.317, 0.197951, -121.07, 2.04122, -62.015, 2.04122, 117.985
11, 900.00000, 125.587, -30.3228, 0.20427, -119.981, 2.00572, -62.0179, 2.00572, 117.982
11, 1800.00000, 125.742, -30.2817, 0.172981, -119.558, 1.86025, -61.9917, 1.86025, 118.008
11, 2700.00000, 125.596, -30.2932, 0.163288, -127.605, 2.07838, -62.0073, 2.07838, 117.993
12, 0.00000, 125.812, -30.2546, 0.14643, -123.594, 1.78738, -61.977, 1.78738, 118.023
12, 900.00000, 125.636, -30.2927, 0.171393, -124.627, 2.06826, -62.0026, 2.06826, 117.997
12, 1800.00000, 125.77, -30.2601, 0.149728, -127.322, 1.86271, -61.9812, 1.86271, 118.019
12, 2700.00000, 125.932, -30.2293, 0.133199, -125.536, 1.58349, -61.9578, 1.58349, 118.042
13, 0.00000, 125.95, -30.2297, 0.135426, -123.85, 1.51366, -61.9566, 1.51366, 118.043
13, 900.00000, 125.828, -30.2431, 0.128765, -126.759, 1.6723, -61.9729, 1.6723, 118.027
13, 1800.00000, 125.782, -30.2576, 0.141574, -121.313, 1.8892, -61.9813, 1.8892, 118.019
13, 2700.00000, 125.85, -30.241, 0.132247, -126.493, 1.72104, -61.9697, 1.72104, 118.03
14, 0.00000, 125.811, -30.2502, 0.134641, -123.086, 1.73599, -61.9772, 1.73599, 118.023
14, 900.00000, 125.832, -30.245, 0.132499, -125.479, 1.6763, -61.9733, 1.6763, 118.027
14, 1800.00000, 125.762, -30.2564, 0.138766, -128.682, 1.82131, -61.9819, 1.82131, 118.018
14, 2700.00000, 125.827, -30.2473, 0.137892, -127.135, 1.7243, -61.9735, 1.7243, 118.026
15, 0.00000, 125.874, -30.2401, 0.133762, -124.473, 1.62045, -61.9679, 1.62045, 118.032
15, 900.00000, 125.876, -30.2431, 0.134713, -119.544, 1.57279, -61.9701, 1.57279, 118.03
15, 1800.00000, 125.832, -30.2521, 0.145149, -124.208, 1.7042, -61.9744, 1.7042, 118.026
15, 2700.00000, 125.917, -30.242, 0.146223, -123.026, 1.47649, -61.9641, 1.47649, 118.036
16, 0.00000, 125.818, -30.2557, 0.148199, -125.724, 1.66847, -61.9765, 1.66847, 118.023
16, 900.00000, 125.725, -30.2772, 0.164336, -126.339, 1.81331, -61.9908, 1.81331, 118.009
16, 1800.00000, 125.675, -30.2907, 0.174165, -125.049, 1.87887, -61.9998, 1.87887, 118
16, 2700.00000, 125.692, -30.2765, 0.158761, -125.977, 2.09426, -61.9928, 2.09426, 118.007
17, 0.00000, 125.541, -30.3223, 0.200232, -123.055, 2.32888, -62.0189, 2.32888, 117.981
17, 900.00000, 125.621, -30.3373, 0.238724, -117.717, 2.0259, -62.0171, 2.0259, 117.983
17, 1800.00000, 125.357, -30.424, 0.3231, -112.118, 2.56974, -62.0661, 2.56974, 117.934
17, 2700.00000, 124.977, -30.514, 0.395587, -112.895, 3.58442, -62.1225, 3.58442, 117.878
18, 0.00000, 124.889, -30.5716, 0.474267, -113.434, 3.56849, -62.1439, 3.56849, 117.856
18, 900.00000, 124.727, -30.5869, 0.470296, -117.792, 3.94262, -62.1588, 3.94262, 117.841
18, 1800.00000, 124.639, -30.5769, 0.429698, -117.707, 4.15472, -62.1675, 4.15472, 117.832
18, 2700.00000, 124.52, -30.5987, 0.446364, -119.702, 4.52314, -62.1811, 4.52314, 117.819
19, 0.00000, 124.533, -30.576, 0.407961, -117.51, 4.69761, -62.1768, 4.69761, 117.823
19, 900.00000, 124.606, -30.5603, 0.401338, -119.43, 4.5086, -62.1644, 4.5086, 117.836
19, 1800.00000, 124.646, -30.5527, 0.397989, -119.602, 4.42969, -62.1583, 4.42969, 117.842
19, 2700.00000, 124.836, -30.5219, 0.385002, -116.99, 4.016, -62.1345, 4.016, 117.865
20, 0.00000, 124.922, -30.4997, 0.36977, -118.118, 3.88973, -62.1188, 3.88973, 117.881
20, 900.00000, 125.002, -30.4978, 0.381954, -115.768, 3.68201, -62.1119, 3.68201, 117.888
20, 1800.00000, 125.05, -30.4806, 0.365666, -116.289, 3.65358, -62.102, 3.65358, 117.898
20, 2700.00000, 125.186, -30.4431, 0.332428, -116.703, 3.36578, -62.0796, 3.36578, 117.92
21, 0.00000, 125.264, -30.4284, 0.328941, -118.747, 3.2122, -62.0665, 3.2122, 117.933
21, 900.00000, 125.272, -30.4146, 0.304036, -117.581, 3.21051, -62.064, 3.21051, 117.936
21, 1800.00000, 125.32, -30.4009, 0.290711, -114.028, 3.26772, -62.0572, 3.26772, 117.943
21, 2700.00000, 125.356, -30.3914, 0.284928, -117.394, 3.12621, -62.0498, 3.12621, 117.95
22, 0.00000, 125.441, -30.3709, 0.270631, -118.973, 2.91298, -62.0359, 2.91298, 117.964
22, 900.00000, 125.404, -30.3703, 0.265331, -121.41, 3.06014, -62.0373, 3.06014, 117.963
22, 1800.00000, 125.51, -30.344, 0.241045, -120.954, 2.75369, -62.0227, 2.75369, 117.977
22, 2700.00000, 125.645, -30.3215, 0.231862, -118.822, 2.48211, -62.0046, 2.48211, 117.995
23, 0.00000, 125.766, -30.2854, 0.197936, -121.908, 2.15439, -61.984, 2.15439, 118.016
23, 900.00000, 125.813, -30.2763, 0.195865, -123.249, 2.09514, -61.9756, 2.09514, 118.024
23, 1800.00000, 125.775, -30.2779, 0.189182, -124.798, 2.09886, -61.9803, 2.09886, 118.02
23, 2700.00000, 125.906, -30.2505, 0.172022, -123.494, 1.89743, -61.9611, 1.89743, 118.039
