hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 900.00000, 0.0568877, 0.035314, 5.11486E-005, -2.64845E-005
0, 1800.00000, 0.0634908, 0.0394085, 5.22489E-005, -2.81233E-005
0, 2700.00000, 0.0556298, 0.0345254, 4.24814E-005, -2.26305E-005
1, 0.00000, 0.0613445, 0.0380675, 4.23671E-005, -2.34788E-005
1, 900.00000, 0.06002, 0.0372426, 3.78378E-005, -2.19997E-005
1, 1800.00000, 0.0536673, 0.0333025, 3.74116E-005, -1.93648E-005
1, 2700.00000, 0.0652985, 0.0405115, 3.41887E-005, -2.1837E-005
2, 0.00000, 0.056863, 0.0352806, 3.4135E-005, -1.89993E-005
2, 900.00000, 0.0544172, 0.0337614, 3.04569E-005, -1.77224E-005
2, 1800.00000, 0.0607093, 0.0376614, 2.87834E-005, -1.9181E-005
2, 2700.00000, 0.0523282, 0.0324624, 2.62808E-005, -1.6044E-005
3, 0.00000, 0.0542923, 0.0336827, 2.99157E-005, -1.69479E-005
3, 900.00000, 0.0588144, 0.0364862, 2.92345E-005, -1.81594E-005
3, 1800.00000, 0.0525673, 0.0326119, 2.79937E-005, -1.62617E-005
3, 2700.00000, 0.0631593, 0.0391792, 2.79848E-005, -1.91579E-005
4, 0.00000, 0.0695666, 0.0431504, 2.62774E-005, -2.0524E-005
4, 900.00000, 0.0676979, 0.0419964, 3.23364E-005, -2.10959E-005
4, 1800.00000, 0.0617637, 0.0383162, 3.16034E-005, -1.91152E-005
4, 2700.00000, 0.0655222, 0.0406462, 3.07401E-005, -2.00151E-005
5, 0.00000, 0.0525636, 0.0326142, 3.1891E-005, -1.83903E-005
5, 900.00000, 0.067666, 0.0419909, 4.31757E-005, -2.84361E-005
5, 1800.00000, 0.05425, 0.0336922, 6.16352E-005, -3.28087E-005
5, 2700.00000, 0.0629673, 0.0391582, 0.00012606, -5.65471E-005
6, 0.00000, 0.0603314, 0.0375114, 0.00012417, -4.44465E-005
6, 900.00000, 0.061874, 0.0384905, 0.000152543, -5.15478E-005
6, 1800.00000, 0.0441534, 0.027423, 5.78315E-005, -2.32697E-005
6, 2700.00000, 0.051251, 0.0318143, 4.57624E-005, -2.27321E-005
7, 0.00000, 0.0564305, 0.0350343, 5.83227E-005, -2.61576E-005
7, 900.00000, 0.0531192, 0.0330034, 8.40248E-005, -3.19173E-005
7, 1800.00000, 0.0681747, 0.0423593, 0.000109894, -4.05978E-005
7, 2700.00000, 0.0408484, 0.0253619, 4.44931E-005, -1.79003E-005
8, 0.00000, 0.0784679, 0.0486885, 4.16864E-005, -3.15154E-005
8, 900.00000, 0.0657126, 0.0407764, 3.94788E-005, -2.68879E-005
8, 1800.00000, 0.049705, 0.0308431, 3.27009E-005, -1.86082E-005
