hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
38, 1800.00000, -0.270249, 0.0344527, -0.270224, 0.0344508, -0.270237, 0.0344525, -2.16283E-012, 1.25186E-010
38, 2700.00000, -0.264934, 0.0344518, -0.26491, 0.03445, -0.264922, 0.0344516, -1.14045E-012, 1.23417E-010
39, 0.00000, -0.265835, 0.034452, -0.265811, 0.0344502, -0.265823, 0.0344518, -2.63904E-012, 1.23137E-010
39, 900.00000, -0.21522, 0.0344443, -0.215204, 0.0344431, -0.215212, 0.0344439, -3.02231E-011, 7.11518E-011
39, 1800.00000, -0.212403, 0.0344438, -0.212387, 0.0344426, -0.212395, 0.0344437, -3.68588E-011, 6.65423E-011
39, 2700.00000, -0.212619, 0.0344438, -0.212603, 0.0344427, -0.212611, 0.0344437, -3.76018E-011, 6.62588E-011
40, 0.00000, -0.211583, 0.0344437, -0.211568, 0.0344425, -0.211576, 0.0344436, -3.71806E-011, 6.59859E-011
40, 900.00000, -0.0518876, 0.0344304, -0.051886, 0.0344302, -0.0518871, 0.0344301, -8.83442E-012, 3.24003E-012
40, 1800.00000, -0.0504902, 0.0344302, -0.0504889, 0.0344301, -0.0504899, 0.0344302, -9.14533E-012, 2.12082E-012
40, 2700.00000, -0.0465747, 0.0344301, -0.0465735, 0.03443, -0.0465744, 0.0344301, -8.29031E-012, 1.86025E-012
41, 0.00000, -0.0516118, 0.0344303, -0.0516105, 0.0344301, -0.0516114, 0.0344302, -9.42527E-012, 2.15396E-012
41, 900.00000, -0.00382245, 0.0344295, -0.00382258, 0.0344293, -0.00382282, 0.0344293, -2.91474E-012, 9.63219E-014
41, 1800.00000, -0.00257202, 0.0344295, -0.00257221, 0.0344293, -0.00257242, 0.0344293, -2.86318E-012, 7.70287E-015
41, 2700.00000, 0.00243853, 0.0344295, 0.00243822, 0.0344293, 0.00243805, 0.0344293, -2.75198E-012, -5.1227E-015
42, 0.00000, -0.00177842, 0.0344295, -0.00177864, 0.0344293, -0.00177884, 0.0344293, -2.83701E-012, -6.39824E-015
42, 900.00000, 0.0818438, 0.0344317, 0.0818434, 0.0344313, 0.0818434, 0.0344314, -2.08773E-011, 2.86491E-012
42, 1800.00000, 0.085306, 0.0344319, 0.0853056, 0.0344314, 0.0853055, 0.0344316, -2.23527E-011, 3.21246E-012
42, 2700.00000, 0.0762308, 0.0344314, 0.0762305, 0.034431, 0.0762305, 0.0344311, -1.86016E-011, 2.36751E-012
43, 0.00000, 0.075114, 0.0344314, 0.0751137, 0.0344309, 0.0751137, 0.0344311, -1.81678E-011, 2.27618E-012
43, 900.00000, 0.0743595, 0.0344313, 0.0743592, 0.0344309, 0.0743591, 0.034431, -1.7878E-011, 2.21613E-012
43, 1800.00000, 0.0744461, 0.0344313, 0.0744459, 0.0344309, 0.0744458, 0.034431, -1.79112E-011, 2.22294E-012
43, 2700.00000, 0.0762308, 0.0344314, 0.0762305, 0.034431, 0.0762305, 0.0344311, -1.86019E-011, 2.36723E-012
44, 0.00000, 0.0723164, 0.0344312, 0.0723162, 0.0344308, 0.0723161, 0.0344309, -1.71071E-011, 2.05967E-012
