hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
14, 1800.00000, 125.502, -30.2467, 0.0412476, -42.5187, 2.19294, -62.0213, 2.18081, 117.9
14, 2700.00000, 125.576, -30.2374, 0.0380523, -45.6825, 2.07592, -62.012, 2.0645, 117.922
15, 0.00000, 125.644, -30.2305, 0.0329093, -50.115, 1.95034, -62.0052, 1.94003, 117.949
15, 900.00000, 125.66, -30.2329, 0.0265774, -59.95, 1.89245, -62.0068, 1.88338, 117.981
15, 1800.00000, 125.585, -30.2418, 0.0347822, -51.8461, 2.05137, -62.0152, 2.04046, 117.944
15, 2700.00000, 125.713, -30.2342, 0.0317071, -60.7519, 1.77659, -62.0074, 1.76673, 117.982
16, 0.00000, 125.584, -30.2471, 0.0369695, -51.7197, 2.00824, -62.0203, 1.99698, 117.936
16, 900.00000, 125.466, -30.2678, 0.0416132, -51.6939, 2.18321, -62.0395, 2.17069, 117.915
16, 1800.00000, 125.408, -30.2806, 0.0416214, -54.4767, 2.26229, -62.0512, 2.24955, 117.915
16, 2700.00000, 125.361, -30.2611, 0.0430971, -44.4523, 2.5231, -62.0336, 2.50988, 117.901
17, 0.00000, 125.166, -30.304, 0.0455685, -53.635, 2.80669, -62.0714, 2.7921, 117.895
17, 900.00000, 125.299, -30.3205, 0.0412745, -82.1539, 2.43985, -62.0832, 2.42726, 117.977
17, 1800.00000, 124.921, -30.3953, 0.0493816, -105.474, 3.09661, -62.1481, 3.08329, 117.971
17, 2700.00000, 124.322, -30.4699, 0.0580165, -94.7292, 4.32796, -62.2151, 4.30959, 117.861
18, 0.00000, 124.245, -30.5295, 0.0747834, -102.757, 4.30807, -62.266, 4.28817, 117.857
18, 900.00000, 124.017, -30.5459, 0.0808117, -82.2482, 4.76466, -62.2839, 4.74002, 117.776
18, 1800.00000, 123.908, -30.5338, 0.0735149, -74.9171, 5.02241, -62.2762, 4.9981, 117.754
18, 2700.00000, 123.703, -30.5518, 0.083456, -66.9417, 5.47312, -62.2928, 5.44563, 117.715
19, 0.00000, 123.677, -30.5228, 0.0713752, -64.1784, 5.68544, -62.2677, 5.65989, 117.731
19, 900.00000, 123.789, -30.512, 0.0760985, -61.604, 5.45582, -62.2584, 5.42977, 117.733
19, 1800.00000, 123.842, -30.5055, 0.0758058, -61.8014, 5.35964, -62.2521, 5.33384, 117.74
19, 2700.00000, 124.11, -30.4772, 0.064319, -72.1175, 4.85459, -62.2248, 4.83228, 117.795
20, 0.00000, 124.214, -30.4573, 0.0649845, -68.5526, 4.7013, -62.2067, 4.67906, 117.805
20, 900.00000, 124.332, -30.4557, 0.0604649, -80.8613, 4.44782, -62.203, 4.42754, 117.841
20, 1800.00000, 124.381, -30.4388, 0.0591017, -76.8211, 4.41353, -62.1882, 4.39334, 117.844
20, 2700.00000, 124.577, -30.4056, 0.054717, -74.8191, 4.06378, -62.1585, 4.04504, 117.869
21, 0.00000, 124.678, -30.3944, 0.0586583, -71.2822, 3.87807, -62.1483, 3.8588, 117.873
21, 900.00000, 124.695, -30.3799, 0.0522478, -69.7525, 3.8754, -62.1361, 3.85735, 117.878
21, 1800.00000, 124.719, -30.361, 0.042972, -75.5005, 3.94443, -62.1181, 3.92824, 117.905
21, 2700.00000, 124.787, -30.3567, 0.0489745, -67.6607, 3.7733, -62.115, 3.75606, 117.893
22, 0.00000, 124.918, -30.3404, 0.0496644, -65.1251, 3.51488, -62.1005, 3.49799, 117.902
22, 900.00000, 124.848, -30.3391, 0.055479, -56.2966, 3.69395, -62.1001, 3.67559, 117.876
22, 1800.00000, 125.026, -30.3172, 0.0491716, -57.8021, 3.3219, -62.0808, 3.3055, 117.9
22, 2700.00000, 125.208, -30.2964, 0.042185, -65.9387, 2.99259, -62.0605, 2.97823, 117.944
23, 0.00000, 125.405, -30.267, 0.0412692, -58.8532, 2.59598, -62.0352, 2.58259, 117.948
23, 900.00000, 125.457, -30.2587, 0.0429101, -57.2532, 2.52453, -62.0272, 2.51097, 117.95
23, 1800.00000, 125.431, -30.2622, 0.0446171, -53.3211, 2.52888, -62.0314, 2.51504, 117.932
23, 2700.00000, 125.592, -30.2354, 0.0384521, -55.4953, 2.28544, -62.0063, 2.27326, 117.965
24, 0.00000, 125.85, -30.2002, 0.0291279, -57.6839, 1.77373, -61.9745, 1.7644, 118.005
