hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 125.758, 89.9474, 0.111233, 99.5525, 2.07453, 58.1506, 2.07453, -121.849
0, 1800.00000, 125.813, 89.9438, 0.102495, 100.843, 1.90731, 58.1467, 1.90731, -121.853
0, 2700.00000, 125.923, 89.9531, 0.0953047, 100.207, 1.77732, 58.157, 1.77732, -121.843
1, 0.00000, 125.962, 89.9441, 0.0862512, 102.174, 1.59934, 58.1476, 1.59934, -121.852
1, 900.00000, 125.989, 89.9455, 0.0851671, 100.57, 1.58934, 58.15, 1.58934, -121.85
1, 1800.00000, 126.044, 89.9502, 0.0793249, 103.672, 1.4599, 58.1533, 1.4599, -121.847
1, 2700.00000, 126.053, 89.9407, 0.0757304, 101.594, 1.41209, 58.1456, 1.41209, -121.854
2, 0.00000, 126.098, 89.9489, 0.0732335, 103.541, 1.35181, 58.1526, 1.35181, -121.847
2, 900.00000, 126.089, 89.9468, 0.0751247, 101.193, 1.39847, 58.1518, 1.39847, -121.848
2, 1800.00000, 126.089, 89.9438, 0.0747581, 99.5636, 1.40315, 58.1498, 1.40315, -121.85
2, 2700.00000, 126.113, 89.9448, 0.0728939, 99.97, 1.36212, 58.1507, 1.36212, -121.849
3, 0.00000, 126.144, 89.949, 0.0687412, 103.41, 1.26951, 58.1533, 1.26951, -121.847
3, 900.00000, 126.125, 89.9441, 0.0695956, 102.071, 1.29421, 58.1492, 1.29421, -121.851
3, 1800.00000, 126.138, 89.9491, 0.0705972, 101.677, 1.31226, 58.1542, 1.31226, -121.846
3, 2700.00000, 126.126, 89.9428, 0.0693933, 100.951, 1.29861, 58.1486, 1.29861, -121.851
4, 0.00000, 126.135, 89.9403, 0.0673461, 100.558, 1.26601, 58.1464, 1.26601, -121.854
4, 900.00000, 126.16, 89.9499, 0.0662467, 103.818, 1.22969, 58.1542, 1.22969, -121.846
4, 1800.00000, 126.133, 89.9415, 0.0661493, 104.809, 1.21645, 58.1455, 1.21645, -121.855
4, 2700.00000, 126.165, 89.9482, 0.0654983, 103.595, 1.21561, 58.1528, 1.21561, -121.847
5, 0.00000, 126.029, 89.9503, 0.0843127, 99.0008, 1.57913, 58.1558, 1.57913, -121.844
5, 900.00000, 125.805, 89.9433, 0.108365, 95.6448, 2.04991, 58.1501, 2.04991, -121.85
5, 1800.00000, 125.382, 89.9568, 0.163402, 94.2515, 3.07965, 58.1629, 3.07965, -121.837
