hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
16, 0.00000, 0.271349, 0.168806, 7.94826E-008, -3.19489E-006, 0.589187, 0.364087, -0.000155133, -0.000441932
16, 900.00000, 0.296933, 0.184796, 7.94484E-008, -3.19295E-006, 0.646923, 0.399646, -0.0001946, -0.000534419
16, 1800.00000, 0.313454, 0.195142, 7.9683E-008, -3.19066E-006, 0.688132, 0.425006, -0.000235592, -0.000606092
16, 2700.00000, 0.312504, 0.194443, 7.87985E-008, -3.18703E-006, 0.655427, 0.40492, -0.000122782, -0.00053067
17, 0.00000, 0.375858, 0.23416, 7.96872E-008, -3.18167E-006, 0.815852, 0.50358, -0.000296458, -0.00083752
17, 900.00000, 0.403222, 0.251595, 8.23188E-008, -3.18494E-006, 0.941302, 0.58045, -0.000682213, -0.0011425
17, 1800.00000, 0.540505, 0.338195, 8.48343E-008, -3.16601E-006, 1.28757, 0.792361, -0.00140858, -0.00213545
17, 2700.00000, 0.687155, 0.430815, 8.48642E-008, -3.14749E-006, 1.59939, 0.982697, -0.00191485, -0.00328195
18, 0.00000, 0.765324, 0.481008, 8.73516E-008, -3.1525E-006, 1.84558, 1.13203, -0.00307805, -0.0044421
18, 900.00000, 0.77514, 0.486915, 8.49978E-008, -3.15581E-006, 1.82405, 1.11925, -0.00266252, -0.00433689
18, 1800.00000, 0.74899, 0.469861, 8.32317E-008, -3.14625E-006, 1.71261, 1.0518, -0.00196453, -0.00378685
18, 2700.00000, 0.786051, 0.493212, 8.23413E-008, -3.14492E-006, 1.77605, 1.09047, -0.00195303, -0.00405985
19, 0.00000, 0.766233, 0.480274, 8.14811E-008, -3.1332E-006, 1.68963, 1.03808, -0.00143472, -0.00361081
19, 900.00000, 0.740926, 0.464278, 8.11869E-008, -3.1423E-006, 1.6373, 1.00619, -0.00138318, -0.00340157
19, 1800.00000, 0.731566, 0.458357, 8.12313E-008, -3.14467E-006, 1.61904, 0.995057, -0.00137323, -0.00332837
19, 2700.00000, 0.696245, 0.43619, 8.25051E-008, -3.14824E-006, 1.56689, 0.963154, -0.00146977, -0.00312843
20, 0.00000, 0.669005, 0.41891, 8.20786E-008, -3.15384E-006, 1.5002, 0.922522, -0.00131481, -0.00286199
20, 900.00000, 0.672634, 0.421416, 8.35351E-008, -3.15452E-006, 1.54008, 0.946699, -0.00160567, -0.00303461
20, 1800.00000, 0.652638, 0.408683, 8.29887E-008, -3.15626E-006, 1.48234, 0.911546, -0.00140868, -0.00279866
20, 2700.00000, 0.597006, 0.373466, 8.25088E-008, -3.16229E-006, 1.3503, 0.830969, -0.00113651, -0.00231592
21, 0.00000, 0.577946, 0.36148, 8.23274E-008, -3.17072E-006, 1.31288, 0.80808, -0.00111568, -0.0021975
21, 900.00000, 0.554658, 0.346665, 8.18015E-008, -3.16622E-006, 1.24136, 0.764423, -0.00088823, -0.00194793
21, 1800.00000, 0.55184, 0.344811, 8.20097E-008, -3.15898E-006, 1.22438, 0.754064, -0.000797776, -0.00187084
21, 2700.00000, 0.529412, 0.330702, 8.14913E-008, -3.16774E-006, 1.17529, 0.724017, -0.000745467, -0.00173415
22, 0.00000, 0.496217, 0.309822, 8.12427E-008, -3.17463E-006, 1.1029, 0.679681, -0.000666815, -0.00153162
22, 900.00000, 0.496303, 0.309762, 8.03154E-008, -3.17507E-006, 1.08269, 0.667355, -0.000546171, -0.00146521
22, 1800.00000, 0.450396, 0.280937, 8.03703E-008, -3.17888E-006, 0.98452, 0.607145, -0.000459061, -0.0012138
22, 2700.00000, 0.425526, 0.265396, 8.11111E-008, -3.18243E-006, 0.945922, 0.583416, -0.000491538, -0.00112511
23, 0.00000, 0.361396, 0.225156, 8.03767E-008, -3.19097E-006, 0.795695, 0.491162, -0.000321595, -0.000798201
23, 900.00000, 0.352837, 0.219796, 8.02991E-008, -3.19458E-006, 0.777657, 0.480071, -0.000312719, -0.000763678
23, 1800.00000, 0.343391, 0.213851, 7.98362E-008, -3.19436E-006, 0.748482, 0.462149, -0.000260773, -0.000707479
23, 2700.00000, 0.313991, 0.195467, 8.00787E-008, -3.19727E-006, 0.686719, 0.424138, -0.00022666, -0.000593741
24, 0.00000, 0.246645, 0.153395, 8.01005E-008, -3.20249E-006, 0.540764, 0.334237, -0.000142002, -0.000370197
