hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 126.66, -150.09, 0.081345, -152.228, 0.370659, 178.124, 0.370659, -1.87647
0, 1800.00000, 126.642, -150.092, 0.0760567, -152.759, 0.413693, 178.121, 0.413693, -1.87856
0, 2700.00000, 126.694, -150.079, 0.0702127, -152.388, 0.362287, 178.134, 0.362287, -1.86634
1, 0.00000, 126.656, -150.088, 0.0649551, -153.414, 0.399575, 178.126, 0.399575, -1.87418
1, 900.00000, 126.673, -150.082, 0.063074, -152.111, 0.390867, 178.13, 0.390867, -1.8695
1, 1800.00000, 126.685, -150.083, 0.0606711, -154.826, 0.349479, 178.131, 0.349479, -1.86905
1, 2700.00000, 126.658, -150.084, 0.0567516, -152.18, 0.425229, 178.129, 0.425229, -1.87106
2, 0.00000, 126.687, -150.08, 0.0559454, -154.212, 0.370236, 178.133, 0.370236, -1.86665
2, 900.00000, 126.692, -150.078, 0.0560399, -152.562, 0.354284, 178.134, 0.354284, -1.86572
2, 1800.00000, 126.685, -150.077, 0.0548237, -150.678, 0.395234, 178.135, 0.395234, -1.86466
2, 2700.00000, 126.696, -150.077, 0.0536975, -151.575, 0.340646, 178.135, 0.340646, -1.86475
3, 0.00000, 126.696, -150.078, 0.0524739, -154.072, 0.353444, 178.136, 0.353444, -1.86442
3, 900.00000, 126.681, -150.079, 0.0524288, -152.698, 0.38291, 178.133, 0.38291, -1.86673
3, 1800.00000, 126.704, -150.075, 0.0529428, -152.879, 0.342187, 178.137, 0.342187, -1.8626
3, 2700.00000, 126.678, -150.078, 0.0516857, -151.404, 0.411182, 178.135, 0.411182, -1.86544
4, 0.00000, 126.668, -150.077, 0.0499902, -150.415, 0.452896, 178.135, 0.452896, -1.86547
4, 900.00000, 126.688, -150.074, 0.0507556, -153.205, 0.440705, 178.139, 0.440705, -1.86139
4, 1800.00000, 126.66, -150.085, 0.0512391, -154.529, 0.402176, 178.128, 0.402176, -1.87153
4, 2700.00000, 126.686, -150.075, 0.0501127, -153.197, 0.426542, 178.137, 0.426542, -1.86265
5, 0.00000, 126.707, -150.075, 0.0613885, -151.231, 0.342204, 178.138, 0.342204, -1.86248
5, 900.00000, 126.67, -150.078, 0.0758383, -148.028, 0.440718, 178.132, 0.440718, -1.86755
5, 1800.00000, 126.701, -150.077, 0.111879, -148.195, 0.353528, 178.133, 0.353528, -1.86738
5, 2700.00000, 126.612, -150.112, 0.155777, -152.752, 0.411122, 178.103, 0.411122, -1.89729
6, 0.00000, 126.336, -150.205, 0.116023, -167.286, 0.394656, 178.022, 0.394656, -1.97816
6, 900.00000, 126.268, -150.233, 0.128273, -170.615, 0.405153, 177.999, 0.405153, -2.00081
6, 1800.00000, 126.506, -150.148, 0.0887926, -160.69, 0.28817, 178.071, 0.28817, -1.92897
6, 2700.00000, 126.537, -150.128, 0.0790941, -154.571, 0.334254, 178.086, 0.334254, -1.91389
7, 0.00000, 126.488, -150.145, 0.078117, -159.481, 0.368217, 178.073, 0.368217, -1.92703
7, 900.00000, 126.474, -150.16, 0.0963614, -164.254, 0.346878, 178.063, 0.346878, -1.93726
7, 1800.00000, 126.455, -150.163, 0.0899133, -169.175, 0.445252, 178.062, 0.445252, -1.93804
7, 2700.00000, 126.56, -150.132, 0.072791, -162.247, 0.266398, 178.086, 0.266398, -1.91389
8, 0.00000, 126.526, -150.117, 0.0713865, -149.928, 0.511586, 178.095, 0.511586, -1.90534
8, 900.00000, 126.56, -150.113, 0.0742075, -149.891, 0.428348, 178.099, 0.428348, -1.90138
8, 1800.00000, 126.565, -150.12, 0.0668876, -153.681, 0.323987, 178.094, 0.323987, -1.90634
8, 2700.00000, 126.61, -150.108, 0.0734901, -153.331, 0.326618, 178.105, 0.326618, -1.89485
9, 0.00000, 126.516, -150.114, 0.079858, -149.006, 0.633968, 178.097, 0.633968, -1.90253
9, 900.00000, 126.541, -150.115, 0.0729352, -152.431, 0.527836, 178.098, 0.527836, -1.902
9, 1800.00000, 126.514, -150.129, 0.0817977, -155.02, 0.481596, 178.086, 0.481596, -1.91425
9, 2700.00000, 126.372, -150.136, 0.0849471, -145.587, 0.884181, 178.073, 0.884181, -1.92726
10, 0.00000, 126.528, -150.117, 0.0762947, -148.229, 0.488757, 178.093, 0.488757, -1.90669
10, 900.00000, 126.364, -150.136, 0.077789, -148.495, 0.975359, 178.075, 0.975359, -1.92466
10, 1800.00000, 126.485, -150.13, 0.0786926, -155.071, 0.60424, 178.085, 0.60424, -1.91509
10, 2700.00000, 126.418, -150.135, 0.0905607, -152.893, 0.835438, 178.079, 0.835438, -1.92124
11, 0.00000, 126.421, -150.141, 0.120648, -150.319, 0.716939, 178.071, 0.716939, -1.92937
11, 900.00000, 126.416, -150.14, 0.123685, -148.846, 0.713155, 178.07, 0.713155, -1.92987
11, 1800.00000, 126.445, -150.13, 0.106676, -150.309, 0.741368, 178.081, 0.741368, -1.91856
11, 2700.00000, 126.457, -150.156, 0.102394, -159.092, 0.433085, 178.064, 0.433085, -1.93636
12, 0.00000, 126.498, -150.13, 0.0919583, -155.435, 0.568487, 178.085, 0.568487, -1.91452
12, 900.00000, 126.456, -150.145, 0.106437, -155.82, 0.553514, 178.071, 0.553514, -1.92871
12, 1800.00000, 126.54, -150.132, 0.0929162, -158.254, 0.37616, 178.085, 0.37616, -1.91483
12, 2700.00000, 126.587, -150.115, 0.0823797, -156.192, 0.375921, 178.101, 0.375921, -1.89934
13, 0.00000, 126.578, -150.112, 0.0834856, -153.82, 0.440995, 178.102, 0.440995, -1.89795
13, 900.00000, 126.499, -150.137, 0.0827565, -158.98, 0.491815, 178.081, 0.491815, -1.91914
13, 1800.00000, 126.393, -150.141, 0.0928444, -155.64, 0.913936, 178.075, 0.913936, -1.92518
13, 2700.00000, 126.511, -150.131, 0.0847099, -158.479, 0.543426, 178.086, 0.543426, -1.91357
14, 0.00000, 126.442, -150.139, 0.0873251, -156.353, 0.706726, 178.077, 0.706726, -1.92283
14, 900.00000, 126.495, -150.135, 0.0846974, -157.542, 0.533463, 178.082, 0.533463, -1.91795
14, 1800.00000, 126.503, -150.141, 0.0884464, -160.259, 0.447889, 178.078, 0.447889, -1.92245
