hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
9, 2700.00000, 125.604, 89.8595, 0.0195844, -96.2898, 0.614227, 58.0748, 0.616145, -121.777
10, 0.00000, 125.828, 89.8872, 0.0219532, -76.9987, 0.339376, 58.1041, 0.341607, -121.387
10, 900.00000, 125.693, 89.8704, 0.0168351, -83.4492, 0.677123, 58.0875, 0.677984, -121.745
10, 1800.00000, 125.821, 89.8984, 0.0277055, -53.0985, 0.41943, 58.1208, 0.420369, -121.186
10, 2700.00000, 125.643, 89.8901, 0.0283784, -57.5956, 0.580346, 58.1127, 0.58131, -121.393
11, 0.00000, 125.321, 89.8789, 0.0397662, -63.5621, 0.499166, 58.1023, 0.502075, -121.136
11, 900.00000, 125.271, 89.8724, 0.038719, -68.8064, 0.496689, 58.0942, 0.50007, -121.207
11, 1800.00000, 125.484, 89.8875, 0.0326989, -64.9405, 0.51572, 58.1091, 0.517961, -121.295
11, 2700.00000, 125.607, 89.8985, 0.0454372, -44.9122, 0.300991, 58.1277, 0.302387, -120.208
12, 0.00000, 125.712, 89.9053, 0.0343669, -51.18, 0.394939, 58.13, 0.396232, -120.943
12, 900.00000, 125.541, 89.897, 0.0415823, -50.3955, 0.384842, 58.124, 0.386558, -120.719
12, 1800.00000, 125.757, 89.9139, 0.0408079, -45.945, 0.261315, 58.1414, 0.26274, -120.146
12, 2700.00000, 125.879, 89.9191, 0.033347, -49.8241, 0.261015, 58.1435, 0.262467, -120.484
13, 0.00000, 125.843, 89.9141, 0.0312407, -54.7056, 0.306248, 58.137, 0.307926, -120.804
13, 900.00000, 125.823, 89.9064, 0.0355822, -44.7868, 0.341394, 58.1326, 0.342165, -120.718
13, 1800.00000, 125.629, 89.896, 0.0321067, -49.3156, 0.634819, 58.1215, 0.635111, -121.336
13, 2700.00000, 125.816, 89.9124, 0.0363482, -44.7142, 0.377286, 58.1389, 0.377985, -120.799
14, 0.00000, 125.718, 89.8977, 0.0322372, -49.0608, 0.490748, 58.1226, 0.491408, -121.17
14, 900.00000, 125.792, 89.9048, 0.0344703, -47.1609, 0.370384, 58.1303, 0.371295, -120.855
14, 1800.00000, 125.786, 89.9099, 0.0412476, -42.5187, 0.310981, 58.1384, 0.311802, -120.385
14, 2700.00000, 125.8, 89.9119, 0.0380523, -45.6825, 0.327148, 58.1387, 0.328196, -120.584
15, 0.00000, 125.795, 89.9068, 0.0329093, -50.115, 0.380363, 58.1313, 0.38148, -120.941
15, 900.00000, 125.699, 89.8914, 0.0265774, -59.95, 0.531835, 58.113, 0.532962, -121.393
15, 1800.00000, 125.728, 89.9053, 0.0347822, -51.8461, 0.379423, 58.1298, 0.380863, -120.898
15, 2700.00000, 125.771, 89.9061, 0.0317071, -60.7519, 0.282971, 58.1278, 0.285345, -120.77
16, 0.00000, 125.748, 89.9065, 0.0369695, -51.7197, 0.277236, 58.1315, 0.279108, -120.454
16, 900.00000, 125.653, 89.9032, 0.0416132, -51.6939, 0.257846, 58.1296, 0.260112, -120.16
16, 1800.00000, 125.56, 89.8957, 0.0416214, -54.4767, 0.301217, 58.1213, 0.303724, -120.442
16, 2700.00000, 125.611, 89.9079, 0.0430971, -44.4523, 0.492403, 58.137, 0.493069, -120.897
17, 0.00000, 125.31, 89.8913, 0.0455685, -53.635, 0.575901, 58.1194, 0.577833, -121.052
17, 900.00000, 125.091, 89.8719, 0.0412745, -82.1539, 0.567509, 58.0906, 0.572382, -121.392
17, 1800.00000, 124.325, 89.8208, 0.0493816, -105.474, 1.16676, 58.0336, 1.17315, -121.839
17, 2700.00000, 123.73, 89.8062, 0.0580165, -94.7292, 1.60279, 58.0253, 1.60889, -121.795
18, 0.00000, 123.397, 89.7948, 0.0747834, -102.757, 1.31799, 58.0069, 1.32863, -121.79
18, 900.00000, 123.574, 89.8275, 0.0808117, -82.2482, 0.950157, 58.0496, 0.960136, -121.345
18, 1800.00000, 123.64, 89.8182, 0.0735149, -74.9171, 1.22345, 58.0455, 1.2303, -121.464
18, 2700.00000, 123.6, 89.8344, 0.083456, -66.9417, 1.1592, 58.0682, 1.16581, -121.271
19, 0.00000, 123.588, 89.8214, 0.0713752, -64.1784, 1.68245, 58.0572, 1.68569, -121.542
19, 900.00000, 123.788, 89.8411, 0.0760985, -61.604, 1.35294, 58.0776, 1.35699, -121.374
19, 1800.00000, 123.842, 89.8454, 0.0758058, -61.8014, 1.29338, 58.0814, 1.29761, -121.349
19, 2700.00000, 123.897, 89.8367, 0.064319, -72.1175, 1.36281, 58.066, 1.36756, -121.532
20, 0.00000, 124.078, 89.8534, 0.0649845, -68.5526, 1.20921, 58.0832, 1.21383, -121.435
20, 900.00000, 123.977, 89.84, 0.0604649, -80.8613, 1.29351, 58.0644, 1.29924, -121.595
20, 1800.00000, 124.099, 89.8504, 0.0591017, -76.8211, 1.26679, 58.0758, 1.27183, -121.557
20, 2700.00000, 124.354, 89.8618, 0.054717, -74.8191, 1.13377, 58.087, 1.13827, -121.52
21, 0.00000, 124.527, 89.882, 0.0586583, -71.2822, 0.85141, 58.1076, 0.856663, -121.297
21, 900.00000, 124.566, 89.8733, 0.0522478, -69.7525, 1.03717, 58.0995, 1.04089, -121.456
21, 1800.00000, 124.491, 89.8616, 0.042972, -75.5005, 1.42787, 58.0869, 1.43006, -121.673
21, 2700.00000, 124.686, 89.8812, 0.0489745, -67.6607, 1.06577, 58.1078, 1.06873, -121.476
22, 0.00000, 124.872, 89.894, 0.0496644, -65.1251, 0.848077, 58.1205, 0.851336, -121.331
22, 900.00000, 124.948, 89.9072, 0.055479, -56.2966, 0.779187, 58.1378, 0.7818, -121.133
22, 1800.00000, 125.1, 89.9052, 0.0491716, -57.8021, 0.710687, 58.1335, 0.713179, -121.167
22, 2700.00000, 125.164, 89.9043, 0.042185, -65.9387, 0.720608, 58.1286, 0.723475, -121.328
23, 0.00000, 125.474, 89.919, 0.0412692, -58.8532, 0.448401, 58.1437, 0.451032, -120.934
23, 900.00000, 125.554, 89.9295, 0.0429101, -57.2532, 0.349794, 58.1548, 0.352645, -120.598
23, 1800.00000, 125.593, 89.9278, 0.0446171, -53.3211, 0.292845, 58.1546, 0.295462, -120.249
23, 2700.00000, 125.701, 89.9325, 0.0384521, -55.4953, 0.324654, 58.1571, 0.326965, -120.621
24, 0.00000, 125.926, 89.9313, 0.0291279, -57.6839, 0.257425, 58.153, 0.259342, -120.701
