hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
4, 1800.00000, 126.583, -150.074, 0.0643239, -33.0557, 0.574198, 178.112, 0.574198, -1.88817
4, 2700.00000, 126.606, -150.064, 0.0602311, -34.9459, 0.609019, 178.123, 0.609019, -1.87747
5, 0.00000, 126.634, -150.063, 0.0753619, -31.852, 0.488491, 178.118, 0.488491, -1.88163
5, 900.00000, 126.58, -150.064, 0.0821737, -35.2557, 0.629139, 178.114, 0.629139, -1.88624
5, 1800.00000, 126.607, -150.06, 0.138428, -29.929, 0.504404, 178.098, 0.504404, -1.90245
5, 2700.00000, 126.484, -150.087, 0.235673, -26.1236, 0.586244, 178.036, 0.586244, -1.96397
6, 0.00000, 126.215, -150.184, 0.23431, -21.7498, 0.562864, 177.945, 0.562864, -2.05501
6, 900.00000, 126.135, -150.209, 0.278719, -20.7649, 0.577706, 177.906, 0.577706, -2.09369
6, 1800.00000, 126.421, -150.132, 0.151622, -23.8946, 0.411137, 178.024, 0.411137, -1.97624
6, 2700.00000, 126.456, -150.114, 0.107117, -28.3601, 0.477025, 178.055, 0.477025, -1.94461
7, 0.00000, 126.399, -150.13, 0.121639, -26.1198, 0.525489, 178.036, 0.525489, -1.96362
7, 900.00000, 126.374, -150.142, 0.181634, -22.7944, 0.494855, 178.005, 0.494855, -1.99477
7, 1800.00000, 126.342, -150.144, 0.184411, -22.274, 0.635283, 178.002, 0.635283, -1.99842
7, 2700.00000, 126.486, -150.119, 0.126164, -23.8701, 0.380132, 178.046, 0.380132, -1.95437
8, 0.00000, 126.43, -150.103, 0.0715471, -39.0118, 0.73041, 178.078, 0.73041, -1.9221
8, 900.00000, 126.474, -150.1, 0.0781147, -36.178, 0.611478, 178.08, 0.611478, -1.92036
8, 1800.00000, 126.495, -150.108, 0.0813603, -31.5707, 0.462445, 178.071, 0.462445, -1.92899
8, 2700.00000, 126.536, -150.096, 0.0943223, -30.3384, 0.466163, 178.079, 0.466163, -1.9212
9, 0.00000, 126.401, -150.097, 0.0781799, -41.2786, 0.905221, 178.081, 0.905221, -1.91938
9, 900.00000, 126.44, -150.1, 0.0834518, -35.6322, 0.753579, 178.077, 0.753579, -1.92304
9, 1800.00000, 126.413, -150.114, 0.108013, -30.9, 0.687419, 178.056, 0.687419, -1.94429
9, 2700.00000, 126.225, -150.117, 0.0627754, -57.4936, 1.26298, 178.066, 1.26298, -1.93434
10, 0.00000, 126.436, -150.103, 0.0717677, -40.4197, 0.697783, 178.078, 0.697783, -1.92232
10, 900.00000, 126.204, -150.116, 0.0638471, -55.6074, 1.39342, 178.067, 1.39342, -1.93298
10, 1800.00000, 126.369, -150.113, 0.0993971, -33.4911, 0.86266, 178.059, 0.86266, -1.94149
10, 2700.00000, 126.267, -150.114, 0.104208, -37.6294, 1.193, 178.054, 1.193, -1.94632
11, 0.00000, 126.275, -150.119, 0.139995, -34.1862, 1.02332, 178.036, 1.02332, -1.96418
11, 900.00000, 126.272, -150.118, 0.13502, -35.4958, 1.01792, 178.038, 1.01792, -1.96197
11, 1800.00000, 126.301, -150.109, 0.120704, -35.5652, 1.05838, 178.053, 1.05838, -1.94737
11, 2700.00000, 126.348, -150.137, 0.16559, -25.6704, 0.617923, 178.014, 0.617923, -1.98613
12, 0.00000, 126.378, -150.111, 0.127878, -29.8981, 0.811421, 178.05, 0.811421, -1.95046
12, 900.00000, 126.331, -150.125, 0.154442, -28.3198, 0.789895, 178.027, 0.789895, -1.97253
12, 1800.00000, 126.443, -150.116, 0.148731, -25.7202, 0.536725, 178.04, 0.536725, -1.95963
12, 2700.00000, 126.498, -150.1, 0.121732, -27.4578, 0.536473, 178.065, 0.536473, -1.93493
13, 0.00000, 126.482, -150.097, 0.111096, -30.2606, 0.62942, 178.071, 0.62942, -1.92872
13, 900.00000, 126.394, -150.12, 0.125763, -28.0485, 0.701955, 178.044, 0.701955, -1.95641
13, 1800.00000, 126.227, -150.119, 0.118822, -35.2257, 1.30512, 178.044, 1.30512, -1.95581
13, 2700.00000, 126.397, -150.113, 0.127579, -28.6892, 0.775654, 178.049, 0.775654, -1.951
14, 0.00000, 126.306, -150.12, 0.117043, -32.4411, 1.00898, 178.045, 1.00898, -1.95493
14, 900.00000, 126.384, -150.117, 0.122731, -29.2764, 0.761441, 178.046, 0.761441, -1.95351
14, 1800.00000, 126.399, -150.124, 0.143768, -26.3006, 0.639158, 178.034, 0.639158, -1.96633
14, 2700.00000, 126.421, -150.114, 0.132382, -27.815, 0.672383, 178.047, 0.672383, -1.95341
15, 0.00000, 126.402, -150.11, 0.116299, -30.636, 0.781906, 178.056, 0.781906, -1.94431
15, 900.00000, 126.306, -150.111, 0.0968815, -37.965, 1.09343, 178.06, 1.09343, -1.9401
15, 1800.00000, 126.397, -150.11, 0.123373, -30.4988, 0.779584, 178.053, 0.779584, -1.94665
15, 2700.00000, 126.487, -150.097, 0.108857, -31.5085, 0.581243, 178.071, 0.581243, -1.92937
16, 0.00000, 126.45, -150.111, 0.129286, -28.3296, 0.569466, 178.051, 0.569466, -1.94889
16, 900.00000, 126.44, -150.117, 0.144621, -27.5283, 0.529274, 178.04, 0.529274, -1.95992
16, 1800.00000, 126.4, -150.119, 0.145509, -28.7693, 0.618046, 178.036, 0.618046, -1.964
16, 2700.00000, 126.302, -150.121, 0.15233, -29.2758, 1.01137, 178.032, 1.01137, -1.96821
17, 0.00000, 126.231, -150.122, 0.163164, -31.9702, 1.1809, 178.025, 1.1809, -1.97542
17, 900.00000, 126.299, -150.092, 0.128942, -41.0719, 1.1614, 178.063, 1.1614, -1.93717
17, 1800.00000, 125.924, -150.09, 0.131086, -59.5481, 2.38061, 178.062, 2.38061, -1.9376
17, 2700.00000, 125.619, -150.102, 0.185017, -53.885, 3.26204, 178.026, 3.26204, -1.97414
18, 0.00000, 125.821, -150.075, 0.197797, -52.4951, 2.67122, 178.048, 2.67122, -1.95241
18, 900.00000, 125.982, -150.095, 0.260751, -38.5946, 1.92508, 178.008, 1.92508, -1.99211
18, 1800.00000, 125.734, -150.131, 0.261573, -38.7998, 2.4846, 177.971, 2.4846, -2.02906
18, 2700.00000, 125.763, -150.135, 0.303569, -35.1458, 2.35263, 177.952, 2.35263, -2.04791
19, 0.00000, 125.426, -150.153, 0.278845, -39.4647, 3.42317, 177.94, 3.42317, -2.06025
19, 900.00000, 125.643, -150.145, 0.289318, -35.8563, 2.75228, 177.947, 2.75228, -2.05332
19, 1800.00000, 125.691, -150.141, 0.286932, -35.5098, 2.63137, 177.952, 2.63137, -2.04787
19, 2700.00000, 125.705, -150.122, 0.240161, -40.2925, 2.7742, 177.986, 2.7742, -2.01424
20, 0.00000, 125.821, -150.116, 0.242405, -37.9755, 2.46263, 177.994, 2.46263, -2.00618
20, 900.00000, 125.81, -150.1, 0.213737, -43.2212, 2.63322, 178.018, 2.63322, -1.98198
20, 1800.00000, 125.835, -150.1, 0.214636, -41.895, 2.58047, 178.019, 2.58047, -1.98062
20, 2700.00000, 125.929, -150.098, 0.200379, -40.8451, 2.31263, 178.028, 2.31263, -1.97198
21, 0.00000, 126.13, -150.086, 0.210071, -36.4891, 1.73615, 178.038, 1.73615, -1.96191
21, 900.00000, 125.991, -150.1, 0.195771, -38.8427, 2.11796, 178.029, 2.11796, -1.97071
21, 1800.00000, 125.773, -150.1, 0.171075, -47.0368, 2.91952, 178.036, 2.91952, -1.96401
21, 2700.00000, 125.995, -150.096, 0.187039, -39.3016, 2.17842, 178.036, 2.17842, -1.96392
22, 0.00000, 126.141, -150.091, 0.18622, -36.162, 1.73395, 178.043, 1.73395, -1.95674
22, 900.00000, 126.17, -150.097, 0.20868, -32.491, 1.5935, 178.031, 1.5935, -1.969
22, 1800.00000, 126.214, -150.097, 0.185811, -32.93, 1.45474, 178.039, 1.45474, -1.96052
22, 2700.00000, 126.252, -150.083, 0.158114, -36.2747, 1.47561, 178.063, 1.47561, -1.93704
23, 0.00000, 126.416, -150.084, 0.153548, -30.9906, 0.919168, 178.067, 0.919168, -1.93305
23, 900.00000, 126.498, -150.077, 0.157527, -29.1118, 0.717062, 178.074, 0.717062, -1.9265
23, 1800.00000, 126.499, -150.088, 0.164252, -27.2519, 0.600471, 178.062, 0.600471, -1.93823
23, 2700.00000, 126.522, -150.077, 0.142293, -28.8165, 0.66619, 178.08, 0.66619, -1.92029
24, 0.00000, 126.574, -150.075, 0.108895, -29.2808, 0.528994, 178.094, 0.528994, -1.90586
