hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
4, 900.00000, 126.426, -30.1478, 126.707, -150.08, 126.482, 89.9256, 0.0754823, -142.015, 5.98749, -61.8895, 5.24009, 178.146, 5.98324, 58.1345, 0.766422, 179.483
4, 1800.00000, 126.366, -30.1577, 126.66, -150.089, 126.434, 89.9188, 0.0763434, -143.205, 7.16563, -61.895, 6.42311, 178.142, 7.15973, 58.1312, 0.760071, 179.331
4, 2700.00000, 126.422, -30.1478, 126.7, -150.08, 126.477, 89.9247, 0.074477, -141.809, 6.20135, -61.8891, 5.4619, 178.146, 6.19688, 58.1347, 0.757628, 179.467
5, 0.00000, 126.356, -30.1711, 126.715, -150.08, 126.412, 89.9213, 0.0971142, -140.712, 6.64104, -61.9031, 5.68096, 178.145, 6.63574, 58.126, 0.984597, 179.5
5, 900.00000, 126.274, -30.2003, 126.691, -150.085, 126.298, 89.9056, 0.119824, -136.687, 7.32738, -61.9217, 6.08294, 178.136, 7.32202, 58.1082, 1.27244, 179.591
5, 1800.00000, 126.073, -30.272, 126.748, -150.09, 126.136, 89.8999, 0.188422, -139.225, 7.45271, -61.9702, 5.58821, 178.126, 7.44436, 58.0811, 1.91557, 179.521
5, 2700.00000, 125.67, -30.3826, 126.703, -150.132, 125.896, 89.8868, 0.269333, -145.597, 8.65909, -62.0517, 6.22898, 178.093, 8.63959, 58.0391, 2.51022, 179.138
6, 0.00000, 125.444, -30.3654, 126.32, -150.212, 125.893, 89.871, 0.196363, -161.044, 14.6036, -62.0449, 13.2615, 178.063, 14.5537, 58.0559, 1.38076, 177.052
6, 900.00000, 125.256, -30.4041, 126.258, -150.241, 125.826, 89.8692, 0.221694, -165.094, 15.58, -62.0756, 14.2231, 178.046, 15.516, 58.045, 1.39887, 176.32
6, 1800.00000, 125.846, -30.2785, 126.471, -150.151, 126.085, 89.8861, 0.146417, -152.597, 12.1745, -61.9775, 10.9751, 178.102, 12.1489, 58.0868, 1.23046, 178.247
6, 2700.00000, 125.996, -30.2468, 126.494, -150.13, 126.115, 89.8809, 0.125178, -143.869, 11.833, -61.9515, 10.6395, 178.113, 11.816, 58.0932, 1.21575, 178.836
7, 0.00000, 125.927, -30.2548, 126.446, -150.146, 126.111, 89.8811, 0.123015, -150.086, 12.3009, -61.9603, 11.2333, 178.104, 12.2795, 58.0923, 1.09001, 178.403
7, 900.00000, 125.76, -30.2977, 126.465, -150.166, 126.082, 89.8911, 0.161636, -157.528, 11.7747, -61.9966, 10.5817, 178.091, 11.7452, 58.0808, 1.23195, 177.93
7, 1800.00000, 125.799, -30.2811, 126.468, -150.17, 126.17, 89.902, 0.150545, -163.708, 10.6548, -61.9917, 9.70023, 178.089, 10.6259, 58.0888, 0.994916, 177.482
7, 2700.00000, 126.008, -30.2352, 126.524, -150.134, 126.221, 89.9011, 0.119042, -154.315, 10.7746, -61.9505, 9.83027, 178.114, 10.7544, 58.105, 0.970626, 178.282
8, 0.00000, 126.112, -30.2208, 126.495, -150.119, 126.145, 89.8755, 0.10685, -136.432, 11.2622, -61.9343, 10.1198, 178.115, 11.2519, 58.0952, 1.15764, 179.251
8, 900.00000, 126.106, -30.225, 126.523, -150.115, 126.147, 89.8797, 0.114685, -137.463, 11.1373, -61.9363, 9.93489, 178.118, 11.127, 58.0958, 1.22104, 179.254
8, 1800.00000, 126.099, -30.2177, 126.508, -150.119, 126.182, 89.886, 0.10425, -142.267, 11.5571, -61.9318, 10.527, 178.12, 11.5442, 58.1042, 1.04659, 178.971
8, 2700.00000, 126.121, -30.2213, 126.58, -150.111, 126.216, 89.8961, 0.118098, -143.376, 10.0994, -61.9364, 8.96033, 178.124, 10.0876, 58.1035, 1.16375, 179.081
9, 0.00000, 126.095, -30.2327, 126.513, -150.119, 126.119, 89.873, 0.120068, -136.202, 10.6333, -61.9441, 9.34298, 178.11, 10.6244, 58.0865, 1.31095, 179.342
9, 900.00000, 126.113, -30.2218, 126.527, -150.119, 126.183, 89.8845, 0.110793, -141.015, 10.3541, -61.9381, 9.23218, 178.115, 10.3436, 58.0967, 1.1427, 179.156
9, 1800.00000, 125.991, -30.2502, 126.495, -150.133, 126.115, 89.8805, 0.128192, -145.154, 11.2942, -61.9579, 10.0766, 178.107, 11.2786, 58.0879, 1.24318, 178.867
9, 2700.00000, 125.986, -30.2555, 126.358, -150.141, 125.943, 89.8359, 0.12048, -128.378, 13.3277, -61.9562, 11.9105, 178.091, 13.3195, 58.0652, 1.4284, 179.453
10, 0.00000, 126.081, -30.2315, 126.488, -150.119, 126.095, 89.8695, 0.116316, -134.685, 11.8674, -61.9396, 10.6033, 178.114, 11.8579, 58.0894, 1.28056, 179.324
10, 900.00000, 126.035, -30.2392, 126.376, -150.142, 126.03, 89.8471, 0.10569, -131.907, 12.0336, -61.9501, 10.8105, 178.091, 12.0253, 58.0729, 1.2348, 179.38
10, 1800.00000, 126.018, -30.2422, 126.481, -150.135, 126.131, 89.8784, 0.119231, -144.733, 10.9459, -61.9542, 9.79381, 178.104, 10.932, 58.0878, 1.17556, 178.92
10, 2700.00000, 125.953, -30.2655, 126.448, -150.144, 126.043, 89.8635, 0.134202, -141.792, 11.0249, -61.9716, 9.66549, 178.091, 11.0113, 58.0702, 1.38576, 179.053
11, 0.00000, 125.747, -30.3324, 126.441, -150.152, 125.833, 89.8452, 0.190841, -139.823, 12.7925, -62.0122, 10.853, 178.081, 12.7742, 58.0418, 1.97701, 179.039
11, 900.00000, 125.736, -30.3379, 126.429, -150.15, 125.791, 89.838, 0.195466, -137.708, 13.312, -62.0138, 11.2774, 178.08, 13.2946, 58.0373, 2.07065, 179.107
11, 1800.00000, 125.88, -30.2957, 126.473, -150.141, 125.95, 89.8565, 0.16496, -139.143, 11.4901, -61.9892, 9.79689, 178.09, 11.4759, 58.057, 1.72618, 179.165
11, 2700.00000, 125.749, -30.3089, 126.446, -150.162, 125.993, 89.8749, 0.167717, -151.111, 12.5011, -62.0014, 11.0767, 178.088, 12.4744, 58.0681, 1.46074, 178.37
12, 0.00000, 125.944, -30.2681, 126.512, -150.138, 126.094, 89.8808, 0.144821, -146.187, 10.5393, -61.9737, 9.19425, 178.1, 10.5225, 58.0788, 1.37775, 178.872
12, 900.00000, 125.789, -30.3083, 126.468, -150.154, 125.976, 89.8694, 0.170987, -146.983, 11.862, -62.0004, 10.3011, 178.088, 11.8398, 58.0626, 1.59849, 178.712
12, 1800.00000, 125.907, -30.2742, 126.538, -150.139, 126.117, 89.8917, 0.153165, -150.316, 10.6295, -61.9779, 9.31894, 178.104, 10.6093, 58.0842, 1.3478, 178.635
12, 2700.00000, 126.049, -30.2413, 126.585, -150.121, 126.201, 89.8989, 0.133791, -147.532, 9.56945, -61.9542, 8.36713, 178.116, 9.55486, 58.0964, 1.23495, 178.913
13, 0.00000, 126.062, -30.2411, 126.579, -150.118, 126.177, 89.8928, 0.133642, -144.413, 9.70263, -61.9527, 8.43373, 178.115, 9.68984, 58.0929, 1.29983, 179.067
13, 900.00000, 125.952, -30.2558, 126.492, -150.142, 126.138, 89.8869, 0.131235, -150.668, 10.9492, -61.9656, 9.81112, 178.102, 10.9307, 58.0886, 1.16749, 178.576
13, 1800.00000, 125.921, -30.2719, 126.446, -150.152, 126.059, 89.8676, 0.137415, -145.943, 10.4478, -61.9803, 9.1318, 178.085, 10.4324, 58.0682, 1.34661, 178.889
13, 2700.00000, 125.977, -30.254, 126.523, -150.138, 126.16, 89.8908, 0.13442, -150.433, 10.0954, -61.966, 8.92489, 178.103, 10.0786, 58.0882, 1.20336, 178.693
14, 0.00000, 125.939, -30.2634, 126.46, -150.147, 126.085, 89.874, 0.132669, -146.88, 10.9681, -61.9715, 9.72629, 178.094, 10.9514, 58.0776, 1.26998, 178.788
14, 900.00000, 125.956, -30.2577, 126.494, -150.141, 126.124, 89.884, 0.133269, -148.807, 10.863, -61.9666, 9.66778, 178.101, 10.8454, 58.0856, 1.22477, 178.696
14, 1800.00000, 125.896, -30.2701, 126.498, -150.147, 126.121, 89.8895, 0.143964, -152.737, 11.0118, -61.9764, 9.81801, 178.1, 10.9905, 58.0854, 1.22798, 178.432
14, 2700.00000, 125.954, -30.2604, 126.527, -150.137, 126.142, 89.8907, 0.140526, -150.122, 10.4386, -61.9688, 9.21446, 178.105, 10.4204, 58.0874, 1.25783, 178.667
15, 0.00000, 125.994, -30.2524, 126.519, -150.134, 126.136, 89.8851, 0.132985, -146.778, 10.4225, -61.9624, 9.18982, 178.105, 10.4071, 58.0865, 1.26255, 178.86
15, 900.00000, 125.993, -30.255, 126.463, -150.138, 126.069, 89.8668, 0.128245, -140.832, 10.9868, -61.9631, 9.67355, 178.096, 10.9741, 58.0759, 1.33742, 179.098
15, 1800.00000, 125.958, -30.265, 126.519, -150.135, 126.098, 89.8816, 0.143828, -145.824, 10.6109, -61.9702, 9.264, 178.103, 10.5952, 58.0806, 1.37957, 178.91
15, 2700.00000, 126.027, -30.2532, 126.564, -150.118, 126.113, 89.8841, 0.143027, -141.454, 10.5691, -61.9577, 9.15551, 178.115, 10.5561, 58.0864, 1.4439, 179.137
16, 0.00000, 125.941, -30.2683, 126.531, -150.133, 126.094, 89.8849, 0.148458, -146.453, 11.052, -61.9705, 9.6862, 178.107, 11.0346, 58.0833, 1.39898, 178.837
16, 900.00000, 125.86, -30.2909, 126.518, -150.139, 126.03, 89.8798, 0.165285, -146.652, 11.6935, -61.9853, 10.1822, 178.102, 11.6731, 58.0746, 1.54801, 178.76
16, 1800.00000, 125.814, -30.3049, 126.491, -150.144, 125.968, 89.87, 0.173283, -144.894, 12.2535, -61.9939, 10.6219, 178.096, 12.2325, 58.0656, 1.66826, 178.803
16, 2700.00000, 125.847, -30.2923, 126.491, -150.154, 126.058, 89.8794, 0.160785, -150.262, 10.3532, -61.9947, 8.94717, 178.088, 10.3336, 58.0684, 1.44694, 178.679
17, 0.00000, 125.713, -30.3399, 126.457, -150.161, 125.873, 89.8546, 0.196405, -144.438, 11.5782, -62.0237, 9.69938, 178.074, 11.5574, 58.0407, 1.92413, 178.893
17, 900.00000, 125.772, -30.3525, 126.501, -150.131, 125.723, 89.829, 0.225681, -132.527, 12.3612, -62.0202, 9.89814, 178.084, 12.3505, 58.0238, 2.50624, 179.43
17, 1800.00000, 125.549, -30.4432, 126.354, -150.155, 125.294, 89.7524, 0.296289, -125.044, 14.0145, -62.0799, 10.5628, 178.038, 14.015, 57.95, 3.50224, 179.678
17, 2700.00000, 125.244, -30.5408, 126.271, -150.195, 125.019, 89.7157, 0.361174, -128.19, 13.9741, -62.1551, 9.87103, 177.992, 13.9693, 57.894, 4.17215, 179.528
18, 0.00000, 125.156, -30.598, 126.376, -150.164, 124.791, 89.6972, 0.44006, -125.807, 15.5982, -62.1782, 10.6019, 178.006, 15.5999, 57.8715, 5.07789, 179.609
18, 900.00000, 125.021, -30.6162, 126.441, -150.177, 124.902, 89.7375, 0.445378, -132.506, 15.3908, -62.1955, 10.6274, 178.013, 15.3736, 57.8889, 4.85539, 179.306
18, 1800.00000, 124.947, -30.608, 126.28, -150.219, 124.933, 89.7304, 0.404673, -134.963, 15.9241, -62.2004, 11.6408, 177.987, 15.8982, 57.8861, 4.36488, 179.1
18, 2700.00000, 124.855, -30.6326, 126.323, -150.227, 124.946, 89.7444, 0.426179, -138.069, 15.1673, -62.2217, 10.8259, 177.984, 15.1335, 57.8847, 4.43378, 178.976
19, 0.00000, 124.88, -30.6113, 126.173, -150.26, 124.978, 89.7268, 0.38205, -138.428, 14.2127, -62.2198, 10.2708, 177.955, 14.1822, 57.8756, 4.026, 178.981
19, 900.00000, 124.94, -30.5942, 126.275, -150.24, 125.085, 89.754, 0.382095, -139.95, 13.838, -62.2049, 9.99799, 177.977, 13.8053, 57.8979, 3.92727, 178.943
19, 1800.00000, 124.974, -30.586, 126.301, -150.233, 125.116, 89.7598, 0.379467, -139.93, 13.6057, -62.1983, 9.79705, 177.984, 13.5737, 57.904, 3.89597, 178.962
19, 2700.00000, 125.134, -30.552, 126.314, -150.212, 125.141, 89.7516, 0.359859, -135.691, 13.2457, -62.1708, 9.44677, 177.993, 13.2243, 57.9099, 3.87748, 179.202
20, 0.00000, 125.21, -30.5289, 126.381, -150.201, 125.257, 89.7733, 0.348636, -137.112, 12.3191, -62.1555, 8.70811, 178.008, 12.2983, 57.9286, 3.69171, 179.211
20, 900.00000, 125.276, -30.5253, 126.385, -150.186, 125.192, 89.7563, 0.35479, -132.73, 12.4875, -62.1476, 8.64499, 178.01, 12.4739, 57.921, 3.91864, 179.4
20, 1800.00000, 125.322, -30.508, 126.407, -150.184, 125.278, 89.7694, 0.340472, -134.023, 11.6957, -62.1382, 8.05234, 178.015, 11.6821, 57.9322, 3.72018, 179.395
20, 2700.00000, 125.436, -30.4683, 126.44, -150.174, 125.418, 89.7889, 0.310378, -134.759, 11.1487, -62.1104, 7.84774, 178.03, 11.1353, 57.9559, 3.37231, 179.396
21, 0.00000, 125.503, -30.4524, 126.547, -150.154, 125.521, 89.8148, 0.312177, -136.309, 10.4252, -62.0968, 7.19182, 178.052, 10.4111, 57.9761, 3.30963, 179.397
21, 900.00000, 125.51, -30.4386, 126.461, -150.17, 125.539, 89.807, 0.285502, -136.611, 10.5916, -62.0916, 7.61014, 178.04, 10.5773, 57.9751, 3.04987, 179.35
21, 1800.00000, 125.562, -30.4254, 126.385, -150.182, 125.532, 89.789, 0.264645, -134.009, 9.63207, -62.0888, 6.74762, 178.023, 9.62265, 57.9648, 2.94595, 179.477
21, 2700.00000, 125.587, -30.4149, 126.478, -150.167, 125.628, 89.8168, 0.266941, -137.228, 9.60322, -62.0782, 6.82625, 178.044, 9.5907, 57.986, 2.84355, 179.386
22, 0.00000, 125.657, -30.3927, 126.54, -150.152, 125.725, 89.8364, 0.256912, -138.541, 9.32882, -62.0607, 6.71252, 178.062, 9.31559, 58.0052, 2.68229, 179.363
22, 900.00000, 125.63, -30.3934, 126.562, -150.158, 125.786, 89.8515, 0.257045, -142.644, 8.77821, -62.0648, 6.30132, 178.063, 8.76215, 58.0126, 2.54923, 179.231
22, 1800.00000, 125.714, -30.3647, 126.554, -150.151, 125.845, 89.8555, 0.232637, -141.966, 9.10781, -62.0428, 6.83881, 178.072, 9.09244, 58.0256, 2.33171, 179.23
22, 2700.00000, 125.829, -30.3401, 126.584, -150.134, 125.885, 89.8555, 0.219896, -138.269, 8.57925, -62.0233, 6.33013, 178.081, 8.56851, 58.0327, 2.30565, 179.425
23, 0.00000, 125.925, -30.3015, 126.631, -150.122, 126.037, 89.8819, 0.19249, -141.938, 8.51136, -61.9951, 6.64577, 178.102, 8.49929, 58.0622, 1.91754, 179.303
23, 900.00000, 125.968, -30.292, 126.685, -150.112, 126.094, 89.8942, 0.192462, -142.973, 7.87805, -61.9882, 6.05236, 178.111, 7.8664, 58.0714, 1.88028, 179.319
23, 1800.00000, 125.93, -30.2937, 126.656, -150.12, 126.095, 89.8957, 0.188424, -145.336, 8.60319, -61.9892, 6.87754, 178.11, 8.58872, 58.074, 1.77878, 179.149
23, 2700.00000, 126.047, -30.2648, 126.686, -150.108, 126.173, 89.9018, 0.169511, -143.874, 7.59793, -61.9699, 6.00712, 178.118, 7.58711, 58.0844, 1.63918, 179.299
24, 0.00000, 126.178, -30.2208, 126.679, -150.097, 126.274, 89.9088, 0.132397, -142.906, 7.71994, -61.9374, 6.4562, 178.13, 7.71103, 58.1045, 1.2988, 179.327
