hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 900.00000, 126.036, -30.2089, 126.568, -150.087, 126.144, 89.9184, 0.114773, -140.397, 1.4082, -61.9518, 0.163796, 178.128, 1.40653, 58.1081, 1.26948, 179.179
0, 1800.00000, 126.057, -30.1993, 126.546, -150.088, 126.161, 89.9176, 0.104531, -140.146, 1.31373, -61.946, 0.169227, 178.126, 1.31224, 58.1097, 1.16721, 179.178
0, 2700.00000, 126.166, -30.1809, 126.618, -150.077, 126.258, 89.9278, 0.0979322, -140.391, 1.24831, -61.93, 0.181711, 178.137, 1.24703, 58.121, 1.08814, 179.196
1, 0.00000, 126.143, -30.1751, 126.556, -150.083, 126.237, 89.9233, 0.0867135, -139.754, 1.12465, -61.9284, 0.164381, 178.133, 1.12352, 58.1194, 0.979033, 179.193
1, 900.00000, 126.185, -30.168, 126.577, -150.078, 126.261, 89.9248, 0.0841034, -137.762, 1.11134, -61.922, 0.157175, 178.137, 1.11034, 58.1226, 0.971542, 179.224
1, 1800.00000, 126.194, -30.1646, 126.592, -150.079, 126.299, 89.9311, 0.0820638, -142.313, 1.03891, -61.92, 0.162126, 178.139, 1.03785, 58.1268, 0.8957, 179.175
1, 2700.00000, 126.212, -30.156, 126.552, -150.078, 126.277, 89.9235, 0.072216, -135.601, 1.00828, -61.9141, 0.160198, 178.137, 1.00746, 58.1249, 0.862132, 179.24
2, 0.00000, 126.239, -30.1532, 126.594, -150.075, 126.327, 89.9316, 0.0735699, -140.364, 0.969909, -61.9114, 0.157945, 178.142, 0.969036, 58.1303, 0.828215, 179.2
2, 900.00000, 126.241, -30.1525, 126.59, -150.073, 126.313, 89.9297, 0.0736244, -137.46, 1.00008, -61.9103, 0.160152, 178.142, 0.999244, 58.1298, 0.855065, 179.236
2, 1800.00000, 126.262, -30.1481, 126.584, -150.071, 126.31, 89.9267, 0.0704214, -133.529, 1.00358, -61.9067, 0.160956, 178.142, 1.00287, 58.1294, 0.855584, 179.275
2, 2700.00000, 126.257, -30.1471, 126.585, -150.07, 126.315, 89.9291, 0.069767, -135.006, 0.979524, -61.906, 0.161356, 178.144, 0.978791, 58.1312, 0.831597, 179.266
3, 0.00000, 126.27, -30.1451, 126.6, -150.072, 126.35, 89.9334, 0.068242, -139.491, 0.926772, -61.9051, 0.164103, 178.144, 0.925993, 58.1337, 0.777444, 179.214
3, 900.00000, 126.258, -30.1456, 126.576, -150.073, 126.323, 89.9288, 0.0666559, -136.181, 0.943411, -61.9058, 0.165935, 178.142, 0.942677, 58.1309, 0.790691, 179.243
3, 1800.00000, 126.278, -30.1447, 126.608, -150.07, 126.348, 89.9331, 0.0692805, -137.806, 0.959586, -61.9041, 0.171308, 178.145, 0.958821, 58.1338, 0.802665, 179.237
3, 2700.00000, 126.275, -30.1425, 126.577, -150.072, 126.325, 89.9273, 0.0647975, -133.545, 0.93776, -61.9032, 0.157753, 178.143, 0.93711, 58.131, 0.791919, 179.269
4, 0.00000, 126.291, -30.1382, 126.568, -150.071, 126.327, 89.9252, 0.060996, -130.601, 0.91676, -61.9001, 0.156355, 178.142, 0.916203, 58.131, 0.770576, 179.291
4, 900.00000, 126.316, -30.1384, 126.616, -150.071, 126.381, 89.933, 0.0639317, -137.847, 0.899284, -61.8999, 0.160712, 178.145, 0.898629, 58.1351, 0.75185, 179.223
4, 1800.00000, 126.234, -30.1464, 126.549, -150.078, 126.314, 89.9277, 0.0637008, -138.118, 0.899133, -61.908, 0.168172, 178.138, 0.898379, 58.1295, 0.744205, 179.211
4, 2700.00000, 126.308, -30.1381, 126.605, -150.071, 126.372, 89.9324, 0.0628439, -137.302, 0.903741, -61.8998, 0.173509, 178.144, 0.903072, 58.1348, 0.743068, 179.227
5, 0.00000, 126.234, -30.1608, 126.617, -150.071, 126.3, 89.9296, 0.0833224, -137.154, 1.14258, -61.9149, 0.194516, 178.142, 1.14164, 58.1277, 0.965031, 179.243
5, 900.00000, 126.139, -30.1891, 126.586, -150.075, 126.175, 89.9148, 0.103613, -133.082, 1.4648, -61.9348, 0.23536, 178.132, 1.46367, 58.112, 1.24805, 179.268
5, 1800.00000, 125.937, -30.2609, 126.651, -150.081, 126.01, 89.9094, 0.166428, -137.598, 2.10412, -61.9832, 0.26096, 178.124, 2.10164, 58.091, 1.87657, 179.198
5, 2700.00000, 125.511, -30.3697, 126.596, -150.122, 125.751, 89.8978, 0.240788, -145.162, 2.63656, -62.0671, 0.241998, 178.091, 2.63041, 58.0531, 2.44987, 179.006
6, 0.00000, 125.175, -30.3421, 126.089, -150.19, 125.647, 89.889, 0.168509, -159.789, 1.51841, -62.0746, 0.243459, 178.043, 1.5132, 58.047, 1.32419, 178.676
6, 900.00000, 124.969, -30.3791, 126.011, -150.218, 125.565, 89.8883, 0.192079, -164.44, 1.51494, -62.1079, 0.23881, 178.024, 1.50871, 58.0342, 1.33512, 178.508
6, 1800.00000, 125.622, -30.2592, 126.281, -150.133, 125.88, 89.9012, 0.123642, -149.749, 1.41262, -62.0015, 0.254026, 178.087, 1.40961, 58.081, 1.19027, 178.97
6, 2700.00000, 125.778, -30.2281, 126.309, -150.112, 125.915, 89.8955, 0.104485, -138.793, 1.45088, -61.9743, 0.290615, 178.098, 1.44875, 58.088, 1.18153, 179.143
7, 0.00000, 125.7, -30.2352, 126.251, -150.128, 125.903, 89.8963, 0.101693, -145.721, 1.40574, -61.9838, 0.373363, 178.087, 1.40328, 58.0845, 1.0563, 179.025
7, 900.00000, 125.543, -30.279, 126.281, -150.148, 125.884, 89.9056, 0.138659, -155.962, 1.68019, -62.0182, 0.528419, 178.076, 1.67595, 58.0758, 1.18995, 178.798
7, 1800.00000, 125.603, -30.264, 126.3, -150.155, 125.991, 89.9151, 0.130162, -162.96, 1.61743, -62.0096, 0.697755, 178.076, 1.61303, 58.0833, 0.958396, 178.59
7, 2700.00000, 125.81, -30.218, 126.353, -150.118, 126.04, 89.9144, 0.0996103, -151.289, 1.65113, -61.9683, 0.735804, 178.1, 1.64802, 58.0994, 0.940496, 178.911
8, 0.00000, 125.904, -30.2031, 126.32, -150.102, 125.955, 89.8894, 0.0889136, -129.114, 1.88179, -61.953, 0.763532, 178.101, 1.88003, 58.091, 1.1308, 179.21
8, 900.00000, 125.901, -30.2076, 126.351, -150.098, 125.959, 89.8935, 0.095999, -131.039, 1.9239, -61.9548, 0.746551, 178.105, 1.92209, 58.0926, 1.19213, 179.207
8, 1800.00000, 125.886, -30.1994, 126.325, -150.102, 125.987, 89.9003, 0.0856417, -135.619, 1.7738, -61.9511, 0.769732, 178.106, 1.77179, 58.0981, 1.01917, 179.148
8, 2700.00000, 125.936, -30.2055, 126.424, -150.096, 126.045, 89.9086, 0.0994587, -138.922, 1.91915, -61.9523, 0.80347, 178.113, 1.91687, 58.1016, 1.13514, 179.12
9, 0.00000, 125.899, -30.2161, 126.351, -150.104, 125.94, 89.8862, 0.101261, -130.268, 2.08992, -61.9611, 0.822699, 178.099, 2.0881, 58.0854, 1.28225, 179.192
9, 900.00000, 125.922, -30.2056, 126.367, -150.104, 126.008, 89.8974, 0.0925888, -135.54, 1.90176, -61.9546, 0.802169, 178.104, 1.89977, 58.0941, 1.11593, 179.138
9, 1800.00000, 125.783, -30.2324, 126.32, -150.117, 125.924, 89.8944, 0.107492, -140.804, 1.94939, -61.9767, 0.760842, 178.094, 1.94665, 58.0845, 1.21041, 179.058
9, 2700.00000, 125.741, -30.2346, 126.152, -150.121, 125.717, 89.8525, 0.101477, -119.092, 2.15915, -61.9794, 0.771378, 178.074, 2.15777, 58.0605, 1.39604, 179.262
10, 0.00000, 125.862, -30.2129, 126.304, -150.101, 125.895, 89.8842, 0.0973566, -127.331, 2.06392, -61.9593, 0.826412, 178.1, 2.06222, 58.0857, 1.2503, 179.231
10, 900.00000, 125.814, -30.2203, 126.188, -150.124, 125.826, 89.862, 0.0879277, -122.963, 1.97622, -61.9704, 0.776707, 178.076, 1.97481, 58.0683, 1.20851, 179.209
10, 1800.00000, 125.816, -30.225, 126.311, -150.119, 125.946, 89.892, 0.0995047, -140.045, 1.89194, -61.9722, 0.765892, 178.091, 1.8895, 58.0844, 1.14585, 179.058
10, 2700.00000, 125.751, -30.2483, 126.281, -150.128, 125.857, 89.8772, 0.113212, -137.332, 2.12381, -61.9897, 0.791776, 178.079, 2.12113, 58.0691, 1.35289, 179.069
11, 0.00000, 125.512, -30.3126, 126.253, -150.134, 125.617, 89.8612, 0.163829, -136.188, 2.66296, -62.0342, 0.766952, 178.067, 2.65902, 58.0443, 1.92527, 179.079
11, 900.00000, 125.491, -30.3174, 126.234, -150.132, 125.566, 89.8547, 0.167798, -133.663, 2.80177, -62.0366, 0.812812, 178.066, 2.79796, 58.0401, 2.01663, 179.109
