hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar)
0, 900.00000, 0.0402175, 0.0249368, 4.79253E-006, -9.21674E-006
0, 1800.00000, 0.044883, 0.0278281, 4.6356E-006, -9.29696E-006
0, 2700.00000, 0.0393238, 0.0243808, 3.86363E-006, -7.6371E-006
1, 0.00000, 0.0433609, 0.0268822, 3.58791E-006, -7.44274E-006
1, 900.00000, 0.0424229, 0.0263002, 2.76437E-006, -7.05879E-006
1, 1800.00000, 0.037934, 0.0235178, 3.74226E-006, -6.20532E-006
1, 2700.00000, 0.0461501, 0.0286089, 1.85215E-006, -6.52131E-006
2, 0.00000, 0.0401899, 0.0249151, 2.96223E-006, -5.85381E-006
2, 900.00000, 0.0384603, 0.0238426, 2.20287E-006, -5.62942E-006
2, 1800.00000, 0.0429051, 0.0265968, 1.14473E-006, -5.89699E-006
2, 2700.00000, 0.0369824, 0.0229257, 1.52129E-006, -5.13782E-006
3, 0.00000, 0.0383714, 0.0237872, 2.47259E-006, -5.20725E-006
3, 900.00000, 0.0415662, 0.025767, 1.77005E-006, -5.46804E-006
3, 1800.00000, 0.0371519, 0.0230311, 2.07692E-006, -5.12395E-006
3, 2700.00000, 0.0446353, 0.0276687, 1.04524E-006, -5.62796E-006
4, 0.00000, 0.0491612, 0.0304732, 1.08981E-007, -5.70564E-006
4, 900.00000, 0.0478435, 0.0296579, 1.97335E-006, -5.90747E-006
4, 1800.00000, 0.0436507, 0.0270591, 2.26562E-006, -5.51731E-006
4, 2700.00000, 0.0463056, 0.0287046, 1.85479E-006, -5.6772E-006
5, 0.00000, 0.0371517, 0.0230323, 2.32764E-006, -6.19121E-006
5, 900.00000, 0.047829, 0.0296525, 1.58405E-006, -9.65935E-006
5, 1800.00000, 0.0383616, 0.0237901, 4.88857E-006, -1.26544E-005
5, 2700.00000, 0.0445548, 0.0276432, 1.51364E-005, -2.12164E-005
6, 0.00000, 0.0426864, 0.0264811, 2.02071E-005, -1.39561E-005
6, 900.00000, 0.0437894, 0.02717, 2.661E-005, -1.59865E-005
6, 1800.00000, 0.0312233, 0.0193635, 8.05361E-006, -8.0079E-006
6, 2700.00000, 0.0362325, 0.0224658, 4.31602E-006, -7.91308E-006
7, 0.00000, 0.0398973, 0.0247387, 7.10189E-006, -8.47685E-006
7, 900.00000, 0.03757, 0.0233021, 1.31191E-005, -1.04933E-005
7, 1800.00000, 0.0482184, 0.0299066, 1.8723E-005, -1.20872E-005
7, 2700.00000, 0.0288808, 0.0179094, 6.60791E-006, -6.22084E-006
8, 0.00000, 0.0554588, 0.034383, 1.60693E-006, -1.1197E-005
8, 900.00000, 0.0464454, 0.0287965, 2.62912E-006, -1.04965E-005
8, 1800.00000, 0.0351317, 0.0217824, 3.70098E-006, -7.63659E-006
8, 2700.00000, 0.0354265, 0.0219671, 4.79784E-006, -8.65583E-006
9, 0.00000, 0.068715, 0.0426036, 2.45909E-006, -1.62094E-005
9, 900.00000, 0.0572233, 0.0354794, 4.83972E-006, -1.26899E-005
9, 1800.00000, 0.0521924, 0.0323641, 7.96443E-006, -1.34174E-005
9, 2700.00000, 0.0957327, 0.0593468, -7.18179E-006, -2.09746E-005
10, 0.00000, 0.0529831, 0.0328493, 1.49045E-006, -1.23222E-005
10, 900.00000, 0.105602, 0.0654629, -4.9521E-006, -2.03335E-005
10, 1800.00000, 0.0654723, 0.0405965, 8.23848E-006, -1.54927E-005
10, 2700.00000, 0.0904696, 0.0560965, 8.33244E-006, -2.31475E-005
11, 0.00000, 0.0776176, 0.0481374, 1.00678E-005, -2.81335E-005
11, 900.00000, 0.0772062, 0.0478809, 7.22917E-006, -2.81618E-005
11, 1800.00000, 0.0802902, 0.0497869, 6.4514E-006, -2.35704E-005
11, 2700.00000, 0.0469011, 0.0290885, 1.30837E-005, -1.44366E-005
12, 0.00000, 0.0615948, 0.038196, 1.018E-005, -1.60997E-005
12, 900.00000, 0.0599438, 0.0371759, 1.27821E-005, -1.83979E-005
12, 1800.00000, 0.0407669, 0.0252827, 1.00257E-005, -1.14135E-005
12, 2700.00000, 0.040762, 0.0252769, 7.41179E-006, -1.00846E-005
13, 0.00000, 0.0478159, 0.0296505, 7.17331E-006, -1.23669E-005
13, 900.00000, 0.0532904, 0.0330468, 1.14786E-005, -1.37449E-005
13, 1800.00000, 0.0989444, 0.0613541, 1.35064E-005, -2.53215E-005
13, 2700.00000, 0.0588868, 0.0365182, 1.27819E-005, -1.55639E-005
14, 0.00000, 0.0765429, 0.047464, 1.20439E-005, -1.94697E-005
14, 900.00000, 0.0578012, 0.035844, 1.12468E-005, -1.50502E-005
14, 1800.00000, 0.0485275, 0.0300963, 1.30544E-005, -1.37664E-005
14, 2700.00000, 0.0510571, 0.0316643, 1.18693E-005, -1.43395E-005
15, 0.00000, 0.0593618, 0.0368113, 1.02795E-005, -1.56358E-005
15, 900.00000, 0.0829436, 0.0514286, 6.65973E-006, -2.04493E-005
15, 1800.00000, 0.059185, 0.0367026, 1.04474E-005, -1.66451E-005
15, 2700.00000, 0.0441573, 0.0273828, 5.94117E-006, -1.26326E-005
16, 0.00000, 0.0432525, 0.0268235, 8.83853E-006, -1.28162E-005
16, 900.00000, 0.0401981, 0.0249317, 9.50511E-006, -1.33227E-005
16, 1800.00000, 0.0469257, 0.0291043, 1.01317E-005, -1.61055E-005
16, 2700.00000, 0.0767284, 0.0475871, 1.91572E-005, -2.36087E-005
17, 0.00000, 0.0895426, 0.0555387, 1.85129E-005, -3.3247E-005
17, 900.00000, 0.0881033, 0.0546409, 1.0135E-006, -3.67898E-005
17, 1800.00000, 0.180046, 0.111644, -4.35112E-005, -8.82567E-005
17, 2700.00000, 0.246143, 0.152655, -5.48493E-005, -0.000143015
18, 0.00000, 0.201911, 0.12524, -5.96532E-005, -0.00014376
18, 900.00000, 0.145735, 0.0904265, 1.08405E-006, -0.000111005
18, 1800.00000, 0.187717, 0.116464, 8.26204E-006, -0.000126924
18, 2700.00000, 0.177807, 0.110342, 3.20123E-005, -0.000128819
19, 0.00000, 0.257988, 0.160056, 2.3315E-005, -0.000157764
19, 900.00000, 0.207799, 0.128936, 3.77914E-005, -0.000131076
19, 1800.00000, 0.198746, 0.12332, 3.69457E-005, -0.000124918
19, 2700.00000, 0.209526, 0.12998, 5.1819E-006, -0.000121814
20, 0.00000, 0.18617, 0.115493, 1.52373E-005, -0.000106368
20, 900.00000, 0.19903, 0.123456, -1.22265E-005, -0.000113232
20, 1800.00000, 0.195083, 0.121005, -4.4533E-006, -0.000106728
20, 2700.00000, 0.17496, 0.108518, 2.16742E-007, -8.7732E-005
21, 0.00000, 0.131564, 0.0816116, 1.06533E-005, -6.87165E-005
21, 900.00000, 0.16031, 0.0994291, 7.56727E-006, -7.42811E-005
21, 1800.00000, 0.220569, 0.136774, -1.66675E-005, -8.82315E-005
21, 2700.00000, 0.164885, 0.102261, 7.7466E-006, -7.06818E-005
22, 0.00000, 0.131398, 0.0814967, 1.27315E-005, -5.56566E-005
22, 900.00000, 0.120791, 0.0749256, 2.39188E-005, -5.1928E-005
22, 1800.00000, 0.110304, 0.0684145, 1.79961E-005, -4.28451E-005
22, 2700.00000, 0.111911, 0.069403, 8.64862E-006, -4.0559E-005
23, 0.00000, 0.0698022, 0.0432887, 1.05201E-005, -2.29462E-005
23, 900.00000, 0.0544901, 0.0337943, 9.87341E-006, -1.82176E-005
23, 1800.00000, 0.0456319, 0.0283012, 1.00647E-005, -1.50553E-005
23, 2700.00000, 0.0506315, 0.0313989, 8.59592E-006, -1.48563E-005
24, 0.00000, 0.0402173, 0.0249366, 4.79269E-006, -9.21792E-006
