hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 125.773, -30.189, 0.209856, 62.7027, 1.21944, -62.0726, 1.21944, 117.927
0, 1800.00000, 125.821, -30.1814, 0.193449, 62.6869, 1.16591, -62.058, 1.16591, 117.942
0, 2700.00000, 125.934, -30.1632, 0.180016, 62.6493, 1.06718, -62.0339, 1.06718, 117.966
1, 0.00000, 125.961, -30.1613, 0.162602, 62.7167, 1.01391, -62.0237, 1.01391, 117.976
1, 900.00000, 126.014, -30.1551, 0.16062, 62.7728, 0.95425, -62.0165, 0.95425, 117.983
1, 1800.00000, 126.014, -30.1511, 0.149379, 62.6433, 0.973617, -62.0075, 0.973617, 117.993
1, 2700.00000, 126.084, -30.1462, 0.142714, 62.8393, 0.868117, -61.9995, 0.868117, 118.001
2, 0.00000, 126.086, -30.1416, 0.137943, 62.6873, 0.892701, -61.9927, 0.892701, 118.007
2, 900.00000, 126.106, -30.1424, 0.141466, 62.8366, 0.85238, -61.9949, 0.85238, 118.005
2, 1800.00000, 126.143, -30.1391, 0.140833, 62.9119, 0.80459, -61.9914, 0.80459, 118.009
2, 2700.00000, 126.149, -30.1392, 0.137047, 62.9692, 0.791272, -61.9897, 0.791272, 118.01
3, 0.00000, 126.137, -30.1353, 0.129372, 62.7496, 0.831677, -61.9824, 0.831677, 118.018
3, 900.00000, 126.145, -30.1371, 0.13101, 62.8617, 0.806877, -61.9848, 0.806877, 118.015
3, 1800.00000, 126.15, -30.1352, 0.132939, 62.82, 0.812418, -61.9839, 0.812418, 118.016
3, 2700.00000, 126.169, -30.1343, 0.130766, 62.8935, 0.778037, -61.982, 0.778037, 118.018
4, 0.00000, 126.198, -30.1308, 0.127016, 62.9195, 0.744763, -61.9768, 0.744763, 118.023
4, 900.00000, 126.172, -30.127, 0.125202, 62.5862, 0.817032, -61.9722, 0.817032, 118.028
4, 1800.00000, 126.126, -30.1384, 0.124199, 62.8099, 0.825026, -61.9828, 0.825026, 118.017
4, 2700.00000, 126.177, -30.1278, 0.123641, 62.6575, 0.799796, -61.9724, 0.799796, 118.028
5, 0.00000, 126.067, -30.1482, 0.158887, 62.8105, 0.900028, -62.0079, 0.900028, 117.992
5, 900.00000, 125.928, -30.1726, 0.203854, 62.8697, 1.03384, -62.0524, 1.03384, 117.948
5, 1800.00000, 125.524, -30.2289, 0.306955, 62.7794, 1.50399, -62.157, 1.50399, 117.843
5, 2700.00000, 124.796, -30.3141, 0.407917, 62.4698, 2.3761, -62.2893, 2.3761, 117.711
6, 0.00000, 124.773, -30.3142, 0.232894, 62.1393, 2.26237, -62.2094, 2.26237, 117.791
6, 900.00000, 124.473, -30.3445, 0.239621, 61.7898, 2.61935, -62.2422, 2.61935, 117.758
6, 1800.00000, 125.405, -30.2451, 0.202114, 62.751, 1.52232, -62.1257, 1.52232, 117.874
6, 2700.00000, 125.665, -30.2214, 0.196027, 63.17, 1.19042, -62.0997, 1.19042, 117.9
7, 0.00000, 125.568, -30.2273, 0.178683, 62.9618, 1.31512, -62.097, 1.31512, 117.903
7, 900.00000, 125.22, -30.2565, 0.20576, 62.3042, 1.78951, -62.1377, 1.78951, 117.862
7, 1800.00000, 125.241, -30.2381, 0.171076, 61.7238, 1.83559, -62.1053, 1.83559, 117.895
