hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
17, 0.00000, -1.85962E-007, -1.33374E-006, 4.30226E-008, -1.55779E-006, 1.43293E-007, -1.45632E-006, -3.53638E-010, -1.83784E-010
17, 900.00000, -1.86531E-007, -1.33448E-006, 4.39408E-008, -1.55866E-006, 1.42944E-007, -1.4537E-006, -3.53521E-010, -2.90387E-010
17, 1800.00000, -1.86674E-007, -1.32935E-006, 4.47767E-008, -1.55432E-006, 1.42307E-007, -1.4449E-006, -4.08607E-010, -4.37887E-010
17, 2700.00000, -1.86702E-007, -1.3231E-006, 4.47676E-008, -1.5512E-006, 1.4246E-007, -1.43911E-006, -5.25144E-010, -5.05306E-010
18, 0.00000, -1.87589E-007, -1.32101E-006, 4.56251E-008, -1.55265E-006, 1.42577E-007, -1.43503E-006, -6.12411E-010, -6.41062E-010
18, 900.00000, -1.87533E-007, -1.31884E-006, 4.4804E-008, -1.55367E-006, 1.43421E-007, -1.43711E-006, -6.9212E-010, -5.72012E-010
18, 1800.00000, -1.86706E-007, -1.31749E-006, 4.41587E-008, -1.55027E-006, 1.43198E-007, -1.43712E-006, -6.50672E-010, -4.92387E-010
18, 2700.00000, -1.86803E-007, -1.31587E-006, 4.38571E-008, -1.55084E-006, 1.43659E-007, -1.43737E-006, -7.12458E-010, -4.80645E-010
19, 0.00000, -1.86102E-007, -1.31634E-006, 4.35506E-008, -1.54797E-006, 1.43193E-007, -1.43758E-006, -6.4144E-010, -4.27153E-010
19, 900.00000, -1.86353E-007, -1.31772E-006, 4.3465E-008, -1.55036E-006, 1.43542E-007, -1.43995E-006, -6.53316E-010, -4.09951E-010
19, 1800.00000, -1.86422E-007, -1.31842E-006, 4.34873E-008, -1.55103E-006, 1.43584E-007, -1.44066E-006, -6.48878E-010, -4.07361E-010
19, 2700.00000, -1.86542E-007, -1.32139E-006, 4.39445E-008, -1.55186E-006, 1.43183E-007, -1.44138E-006, -5.85219E-010, -4.30852E-010
20, 0.00000, -1.86637E-007, -1.32309E-006, 4.38159E-008, -1.55362E-006, 1.43399E-007, -1.44386E-006, -5.77778E-010, -4.033E-010
20, 900.00000, -1.86848E-007, -1.32414E-006, 4.43268E-008, -1.55383E-006, 1.43076E-007, -1.44272E-006, -5.54535E-010, -4.54121E-010
20, 1800.00000, -1.8679E-007, -1.32519E-006, 4.41487E-008, -1.55454E-006, 1.43183E-007, -1.44446E-006, -5.42292E-010, -4.23784E-010
20, 2700.00000, -1.86709E-007, -1.32762E-006, 4.39946E-008, -1.5558E-006, 1.43215E-007, -1.44734E-006, -4.99942E-010, -3.80047E-010
21, 0.00000, -1.87001E-007, -1.32913E-006, 4.3954E-008, -1.55832E-006, 1.43561E-007, -1.44968E-006, -5.1353E-010, -3.68523E-010
21, 900.00000, -1.86587E-007, -1.32926E-006, 4.37583E-008, -1.55665E-006, 1.433E-007, -1.44979E-006, -4.71463E-010, -3.34611E-010
21, 1800.00000, -1.86315E-007, -1.33017E-006, 4.38353E-008, -1.5553E-006, 1.42902E-007, -1.44951E-006, -4.22393E-010, -3.29831E-010
21, 2700.00000, -1.86526E-007, -1.33089E-006, 4.36658E-008, -1.55738E-006, 1.43304E-007, -1.45161E-006, -4.44503E-010, -3.08189E-010
22, 0.00000, -1.86631E-007, -1.33242E-006, 4.35918E-008, -1.559E-006, 1.43475E-007, -1.45371E-006, -4.3489E-010, -2.86726E-010
22, 900.00000, -1.86576E-007, -1.33209E-006, 4.3275E-008, -1.55943E-006, 1.43756E-007, -1.45488E-006, -4.5477E-010, -2.55001E-010
22, 1800.00000, -1.86467E-007, -1.33374E-006, 4.32927E-008, -1.55966E-006, 1.43583E-007, -1.4561E-006, -4.09038E-010, -2.3564E-010
22, 2700.00000, -1.86596E-007, -1.33596E-006, 4.35654E-008, -1.56071E-006, 1.43402E-007, -1.45707E-006, -3.71596E-010, -2.47249E-010
23, 0.00000, -1.86529E-007, -1.3381E-006, 4.33191E-008, -1.56221E-006, 1.43549E-007, -1.46022E-006, -3.38925E-010, -1.95153E-010
23, 900.00000, -1.8667E-007, -1.33904E-006, 4.3307E-008, -1.5635E-006, 1.43706E-007, -1.46151E-006, -3.42524E-010, -1.8897E-010
23, 1800.00000, -1.86512E-007, -1.33833E-006, 4.31323E-008, -1.56281E-006, 1.43722E-007, -1.46138E-006, -3.42679E-010, -1.70989E-010
23, 2700.00000, -1.86555E-007, -1.34067E-006, 4.32364E-008, -1.56391E-006, 1.43623E-007, -1.46312E-006, -3.04461E-010, -1.6168E-010
24, 0.00000, -1.86394E-007, -1.34331E-006, 4.32472E-008, -1.56439E-006, 1.43382E-007, -1.46517E-006, -2.35831E-010, -1.30291E-010
