hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
10, 0.00000, 1.04956, 0.648791, 1.04968, 0.650415, 1.04818, 0.649752, 1.91699E-006, 2.24622E-006
10, 900.00000, 1.07628, 0.665397, 1.07627, 0.666905, 1.07493, 0.666178, 1.50405E-006, 1.78404E-006
10, 1800.00000, 0.968925, 0.599016, 0.969405, 0.600498, 0.967878, 0.600192, 2.04949E-006, 2.14862E-006
10, 2700.00000, 0.952128, 0.588485, 0.952578, 0.590162, 0.950867, 0.589719, 2.66577E-006, 2.59804E-006
11, 0.00000, 1.08177, 0.667955, 1.08244, 0.670719, 1.07967, 0.66995, 5.86414E-006, 6.12613E-006
11, 900.00000, 1.12229, 0.69288, 1.12287, 0.695847, 1.11996, 0.694894, 6.14735E-006, 6.66281E-006
11, 1800.00000, 0.966473, 0.597049, 0.966914, 0.599158, 0.964832, 0.598557, 4.30256E-006, 4.07928E-006
11, 2700.00000, 1.10124, 0.680347, 1.10238, 0.682632, 1.09985, 0.682511, 4.42793E-006, 5.10715E-006
12, 0.00000, 0.900233, 0.556383, 0.900817, 0.558021, 0.899047, 0.557759, 3.22252E-006, 3.04354E-006
12, 900.00000, 1.0185, 0.629184, 1.01943, 0.631432, 1.017, 0.6311, 4.57253E-006, 4.76006E-006
12, 1800.00000, 0.917395, 0.566956, 0.918203, 0.568679, 0.916277, 0.56857, 3.71066E-006, 3.56725E-006
12, 2700.00000, 0.813007, 0.502596, 0.813543, 0.503954, 0.812059, 0.503779, 2.76762E-006, 2.37965E-006
13, 0.00000, 0.819398, 0.506521, 0.81987, 0.507935, 0.818379, 0.507654, 2.74535E-006, 2.32532E-006
13, 900.00000, 0.966026, 0.597174, 0.966759, 0.598728, 0.965039, 0.598611, 2.58297E-006, 2.6999E-006
13, 1800.00000, 0.890773, 0.550595, 0.891344, 0.552156, 0.889669, 0.551882, 2.83105E-006, 2.56531E-006
13, 2700.00000, 0.871855, 0.538974, 0.872533, 0.540411, 0.870932, 0.540311, 2.78056E-006, 2.53576E-006
14, 0.00000, 0.957653, 0.591954, 0.958254, 0.593554, 0.95653, 0.593295, 2.60053E-006, 2.65036E-006
14, 900.00000, 0.950843, 0.587761, 0.951509, 0.589334, 0.949788, 0.589152, 2.66593E-006, 2.72045E-006
14, 1800.00000, 0.968342, 0.598522, 0.969242, 0.600208, 0.967318, 0.600163, 3.20665E-006, 3.30388E-006
14, 2700.00000, 0.907567, 0.560984, 0.90829, 0.56255, 0.906533, 0.562422, 3.05317E-006, 2.92189E-006
15, 0.00000, 0.899667, 0.556133, 0.900232, 0.557639, 0.898606, 0.557403, 2.67424E-006, 2.5394E-006
15, 900.00000, 0.952156, 0.58855, 0.952524, 0.590144, 0.950914, 0.589689, 2.41091E-006, 2.4008E-006
15, 1800.00000, 0.914005, 0.56489, 0.914637, 0.566584, 0.912843, 0.566297, 3.1915E-006, 2.97974E-006
15, 2700.00000, 0.90004, 0.556237, 0.900484, 0.557927, 0.898756, 0.557492, 3.16514E-006, 2.92897E-006
16, 0.00000, 0.956733, 0.591244, 0.957434, 0.593064, 0.955497, 0.59278, 3.42589E-006, 3.3911E-006
16, 900.00000, 1.00864, 0.623147, 1.00949, 0.625289, 1.00719, 0.62496, 4.31419E-006, 4.46036E-006
16, 1800.00000, 1.0607, 0.655182, 1.06153, 0.657566, 1.05901, 0.657117, 4.7503E-006, 5.12965E-006
16, 2700.00000, 0.879732, 0.543636, 0.880573, 0.545385, 0.878624, 0.545282, 4.13739E-006, 3.61745E-006
17, 0.00000, 0.956053, 0.590382, 0.956963, 0.592865, 0.95432, 0.592388, 6.23892E-006, 5.6874E-006
17, 900.00000, 0.983135, 0.606705, 0.983467, 0.609787, 0.980534, 0.608526, 8.56417E-006, 7.596E-006
17, 1800.00000, 1.04946, 0.646828, 1.04933, 0.65123, 1.04553, 0.648951, 1.59279E-005, 1.3423E-005
17, 2700.00000, 0.973003, 0.599124, 0.973235, 0.604122, 0.968748, 0.601859, 2.37604E-005, 1.80827E-005
18, 0.00000, 1.04709, 0.643865, 1.04711, 0.650455, 1.04133, 0.647228, 3.63796E-005, 2.9903E-005
18, 900.00000, 1.05389, 0.648047, 1.05487, 0.654742, 1.04865, 0.652299, 3.68648E-005, 3.13333E-005
18, 1800.00000, 1.16402, 0.716211, 1.16517, 0.722798, 1.15889, 0.72064, 3.00626E-005, 2.86046E-005
18, 2700.00000, 1.07336, 0.660306, 1.07498, 0.666692, 1.06865, 0.664941, 3.30077E-005, 2.9339E-005
19, 0.00000, 1.0221, 0.629247, 1.02341, 0.634607, 1.01807, 0.633188, 2.607E-005, 2.19036E-005
19, 900.00000, 0.994764, 0.612461, 0.996256, 0.617676, 0.990972, 0.616433, 2.60236E-005, 2.16757E-005
19, 1800.00000, 0.974275, 0.599879, 0.975723, 0.604949, 0.970569, 0.60373, 2.55986E-005, 2.10024E-005
19, 2700.00000, 0.937269, 0.577225, 0.938144, 0.581896, 0.933567, 0.580398, 2.29314E-005, 1.79021E-005
20, 0.00000, 0.856854, 0.527842, 0.857795, 0.531983, 0.85372, 0.530794, 2.14656E-005, 1.53541E-005
20, 900.00000, 0.854291, 0.526164, 0.854879, 0.530427, 0.850812, 0.528832, 2.22712E-005, 1.56517E-005
20, 1800.00000, 0.80428, 0.495505, 0.80492, 0.499345, 0.801259, 0.498037, 2.05021E-005, 1.35103E-005
20, 2700.00000, 0.805677, 0.496608, 0.806315, 0.500106, 0.802941, 0.498942, 1.68715E-005, 1.1264E-005
21, 0.00000, 0.743081, 0.458048, 0.743785, 0.461279, 0.740622, 0.46031, 1.70774E-005, 1.07275E-005
21, 900.00000, 0.791221, 0.487911, 0.791888, 0.491033, 0.788831, 0.490105, 1.41699E-005, 9.43864E-006
21, 1800.00000, 0.699961, 0.431788, 0.700368, 0.434363, 0.697896, 0.43347, 1.20205E-005, 6.83517E-006
21, 2700.00000, 0.707834, 0.43665, 0.708454, 0.439269, 0.705877, 0.438523, 1.22581E-005, 7.25506E-006
22, 0.00000, 0.69899, 0.431276, 0.699625, 0.433738, 0.697163, 0.433095, 1.1334E-005, 6.8018E-006
22, 900.00000, 0.655934, 0.40476, 0.656745, 0.407037, 0.654375, 0.406622, 1.1336E-005, 6.46765E-006
22, 1800.00000, 0.714964, 0.441323, 0.71568, 0.443547, 0.713371, 0.443102, 9.20354E-006, 5.84942E-006
22, 2700.00000, 0.660394, 0.407705, 0.660875, 0.409684, 0.658885, 0.409144, 8.16605E-006, 4.73844E-006
23, 0.00000, 0.69439, 0.42889, 0.694952, 0.43067, 0.693124, 0.430313, 6.22522E-006, 3.9546E-006
23, 900.00000, 0.629994, 0.389141, 0.63056, 0.390759, 0.628864, 0.390459, 6.2214E-006, 3.61281E-006
23, 1800.00000, 0.720426, 0.445018, 0.721136, 0.4468, 0.719231, 0.446543, 5.94496E-006, 4.03755E-006
23, 2700.00000, 0.626456, 0.387096, 0.62695, 0.388488, 0.625474, 0.388252, 4.76768E-006, 2.82157E-006
24, 0.00000, 0.676636, 0.418313, 0.676992, 0.419476, 0.675785, 0.419245, 2.8069E-006, 1.88376E-006
