hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 900.00000, 125.609, 89.9551, 0.220165, 66.6791, 1.78081, 58.2242, 1.72948, -122.001
0, 1800.00000, 125.674, 89.9511, 0.203294, 66.8028, 1.7022, 58.2162, 1.65456, -122.004
0, 2700.00000, 125.794, 89.9598, 0.189016, 66.7052, 1.55774, 58.221, 1.51355, -122.001
1, 0.00000, 125.843, 89.9503, 0.171161, 66.9657, 1.47947, 58.2072, 1.43917, -122.011
1, 900.00000, 125.873, 89.9515, 0.168688, 66.8319, 1.39258, 58.2073, 1.35314, -122.017
1, 1800.00000, 125.934, 89.9561, 0.157578, 67.0759, 1.42008, 58.2099, 1.38272, -122.002
1, 2700.00000, 125.95, 89.9461, 0.150061, 66.9864, 1.26657, 58.1972, 1.23137, -122.027
2, 0.00000, 125.996, 89.9543, 0.145466, 67.0891, 1.30198, 58.2048, 1.26754, -122.009
2, 900.00000, 125.987, 89.9521, 0.148679, 66.9473, 1.24344, 58.2028, 1.20862, -122.022
2, 1800.00000, 125.989, 89.949, 0.147658, 66.8199, 1.17402, 58.1989, 1.1397, -122.034
2, 2700.00000, 126.015, 89.9498, 0.143766, 66.9135, 1.15437, 58.1989, 1.12091, -122.034
3, 0.00000, 126.049, 89.954, 0.13639, 67.1215, 1.21284, 58.2021, 1.18059, -122.014
3, 900.00000, 126.029, 89.9491, 0.137839, 67.0567, 1.17689, 58.1971, 1.14451, -122.026
3, 1800.00000, 126.042, 89.9542, 0.139808, 66.9868, 1.18495, 58.2027, 1.15213, -122.02
3, 2700.00000, 126.032, 89.9477, 0.137358, 66.954, 1.13501, 58.1953, 1.1029, -122.032
4, 0.00000, 126.044, 89.945, 0.13333, 66.924, 1.08657, 58.1915, 1.05547, -122.039
4, 900.00000, 126.067, 89.9548, 0.132067, 67.0286, 1.19158, 58.202, 1.16026, -122.009
