hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
37, 900.00000, 0.500054, 1.05054, 0.500018, 1.05058, 0.499998, 1.05053, 0, 0
37, 1800.00000, 0.500054, 1.05054, 0.500018, 1.05058, 0.499998, 1.05053, 0, 0
37, 2700.00000, 0.500054, 1.05054, 0.500018, 1.05058, 0.499998, 1.05053, 0, 0
38, 0.00000, 0.500054, 1.05054, 0.500018, 1.05058, 0.499998, 1.05053, 0, 0
38, 900.00000, 0.48938, 1.05556, 0.489344, 1.05561, 0.489325, 1.05555, 0, 0
38, 1800.00000, 0.489372, 1.05557, 0.489335, 1.05561, 0.489316, 1.05556, 0, 0
38, 2700.00000, 0.489372, 1.05557, 0.489335, 1.05561, 0.489316, 1.05556, 0, 0
39, 0.00000, 0.489372, 1.05557, 0.489335, 1.05561, 0.489316, 1.05556, 0, 0
39, 900.00000, 0.49346, 1.05366, 0.493424, 1.0537, 0.493404, 1.05365, 0, 0
39, 1800.00000, 0.493463, 1.05366, 0.493427, 1.0537, 0.493408, 1.05365, 0, 0
39, 2700.00000, 0.493463, 1.05366, 0.493428, 1.0537, 0.493408, 1.05365, 0, 0
40, 0.00000, 0.493463, 1.05366, 0.493428, 1.0537, 0.493408, 1.05365, 0, 0
40, 900.00000, 0.486417, 1.05694, 0.48638, 1.05698, 0.486361, 1.05693, 0, 0
40, 1800.00000, 0.486411, 1.05694, 0.486374, 1.05698, 0.486355, 1.05693, 0, 0
40, 2700.00000, 0.486411, 1.05694, 0.486374, 1.05698, 0.486355, 1.05693, 0, 0
41, 0.00000, 0.486411, 1.05694, 0.486374, 1.05698, 0.486355, 1.05693, 0, 0
41, 900.00000, 0.492027, 1.05433, 0.491991, 1.05437, 0.491971, 1.05432, 0, 0
41, 1800.00000, 0.492032, 1.05433, 0.491996, 1.05437, 0.491976, 1.05432, 0, 0
41, 2700.00000, 0.492032, 1.05433, 0.491996, 1.05437, 0.491976, 1.05432, 0, 0
42, 0.00000, 0.492032, 1.05433, 0.491996, 1.05437, 0.491976, 1.05432, 0, 0
42, 900.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
42, 1800.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
42, 2700.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
43, 0.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
43, 900.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
43, 1800.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
43, 2700.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
44, 0.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
44, 900.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
44, 1800.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
44, 2700.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
45, 0.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
45, 900.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
45, 1800.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
45, 2700.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
46, 0.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
46, 900.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
46, 1800.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
46, 2700.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
47, 0.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
47, 900.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
47, 1800.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
47, 2700.00000, -1.57001E-007, 1.50775E-005, 1.56786E-007, 1.50771E-005, 2.15275E-010, 1.53491E-005, 0, 0
